CompanyCode,DocumentNo,FiscalYear,LineItem,Amount,Currency,DocumentDate,Vendor,ReferenceDoc
61829,4970116149,2012,597,326,IMP,2023-09-30,15617,342
39796,5504094764,1981,931,731,HNL,2001-05-20,45067,569
15903,9876009180,2007,36,948,CDF,2008-11-25,71096,533
12086,9175315189,1995,313,641,KES,2011-06-22,32419,864
16722,7001648499,1990,283,528,UZS,2006-09-08,40735,888
19932,5837971352,1987,783,214,GEL,2010-12-07,16623,719
91850,8050508735,1988,93,359,BWP,2000-09-01,4624,303
13727,8707476750,2000,559,318,HNL,2005-06-05,99380,663
24847,51319647,2002,703,729,HRK,2021-10-12,5209,96
29207,470492173,1975,664,10,ANG,2012-07-31,49986,940
21629,9281707748,1991,552,448,TND,2001-07-01,57909,509
81810,6497553994,2018,837,233,MMK,2010-07-30,15494,680
71845,9017123389,1971,276,412,LRD,2009-02-25,58567,946
11495,5138649382,1977,612,916,XPF,2017-01-14,79526,138
79298,6511801345,1975,153,772,SBD,2007-11-12,80633,167
33176,7756379898,2021,373,585,SPL,2013-02-02,36549,484
82897,9368826160,1979,501,156,GBP,2007-11-12,28667,266
80938,3451432154,2003,937,533,RUB,2023-09-12,55412,147
29901,910134023,2011,503,173,MDL,2015-06-24,90764,84
96933,9820593034,2021,497,635,LYD,2008-09-23,88192,505
86914,9326587098,1998,345,767,GTQ,2021-04-11,81334,170
66430,1104061303,2021,634,853,TOP,2022-03-13,43161,730
30384,8564320530,2021,445,504,UZS,2015-12-30,90493,879
5499,1514022404,2007,638,48,BHD,2002-06-15,12757,727
1727,5580781489,2001,826,879,TOP,2022-11-21,664,50
66647,2151495927,1979,259,664,XOF,2011-05-03,98790,264
13658,1842867366,1981,948,959,CLP,2009-02-28,97763,564
83871,1897699994,2006,205,902,DJF,2000-04-08,6367,403
42221,8304095336,1984,646,970,BND,2004-12-16,32903,181
55153,6848092288,2007,97,365,NZD,2009-12-04,79203,781
41342,3534795434,2023,547,86,BND,2016-04-23,28674,586
80504,8951841682,1976,99,924,BZD,2014-12-18,51566,183
6103,6233119496,1976,945,398,NGN,2019-03-28,61066,750
50841,3809451935,2012,216,291,ILS,2017-11-24,8373,868
5332,9075756236,1978,761,407,SDG,2014-10-21,80791,972
24613,8697614989,2009,616,165,LRD,2017-04-02,32802,113
2795,4085908788,1992,870,518,BDT,2011-01-10,15348,600
95423,6539427793,2007,650,677,MAD,2013-11-04,18230,49
83640,5467764574,2016,468,367,MVR,2019-10-24,7736,18
42519,6843316662,1971,967,103,GHS,2020-03-31,40769,746
81077,4245032805,2015,863,137,PGK,2012-07-21,78109,155
36760,8353459998,2020,349,889,TMT,2010-10-02,19128,99
15870,2638379986,2013,827,829,SHP,2022-02-16,11903,17
31616,9091023882,2016,262,173,AWG,2018-06-21,83738,249
33777,2639115709,1998,546,648,KWD,2014-10-07,16898,54
34179,2219566532,1993,485,562,IMP,2011-07-15,68014,794
3155,1188499273,2021,52,949,JMD,2015-09-24,13521,411
54071,3744978306,2009,953,145,PKR,2014-12-14,88133,803
13727,6335854559,1970,477,503,IMP,2014-08-06,85299,831
37349,4161213801,1981,121,498,CUP,2016-07-20,38347,711
62944,5775506238,2007,959,499,SZL,2009-09-18,10510,609
41957,9298152718,2010,297,347,SGD,2007-07-27,69363,741
10591,3447629694,2000,201,660,DJF,2018-08-12,63594,145
80695,7968130949,2000,892,213,AWG,2019-09-07,45447,200
59996,9774468512,2013,484,632,NGN,2014-10-10,81565,848
66346,1124548575,2009,272,785,BZD,2006-02-27,65300,186
81200,8625866665,1972,229,557,SVC,2001-10-06,23055,637
36830,8879553287,1992,501,471,YER,2007-01-29,37279,875
96509,4338598819,1970,198,774,MOP,2001-12-27,47759,922
80587,7727792674,1981,625,94,JOD,2021-10-07,23261,819
43685,2318246096,1996,405,256,HKD,2005-12-30,9116,603
29467,7593159829,2011,499,666,HNL,2016-07-11,2605,700
84798,4968406419,1973,136,305,PEN,2001-02-17,18691,335
23248,8834256008,2009,206,405,BRL,2001-03-23,84770,77
95760,8720451349,2001,296,635,ALL,2013-08-14,4341,29
62894,1018568366,2000,780,25,CUC,2003-09-27,7640,21
86052,8158013271,2012,243,7,HNL,2023-07-30,89362,453
94254,3485337577,1998,126,691,GIP,2004-09-18,8348,351
85994,977016980,1982,914,820,AZN,2023-01-02,14964,351
49347,1878448416,2022,152,947,MVR,2003-04-29,76295,699
23599,7012015333,1992,460,46,SDG,2016-03-01,1514,362
45552,2422620095,1996,913,185,SHP,2001-08-25,81450,17
52776,3542717205,2006,116,422,MRO,2012-04-27,34820,538
85408,5054037952,1988,365,653,TWD,2000-02-12,31653,20
18844,7991442461,1975,997,705,TMT,2006-06-09,58134,223
28598,3918810057,2000,574,36,FKP,2008-12-19,26050,817
46284,230835511,1982,974,891,MKD,2022-04-29,85725,826
49582,1695703687,1975,850,206,USD,2018-06-03,64102,613
18783,1090664234,1991,725,429,KGS,2010-03-31,47734,763
28995,1482282493,1986,804,701,SLL,2000-04-24,61134,288
3930,2499417538,2013,197,665,KWD,2010-09-15,20397,433
46014,4531908179,2003,57,299,QAR,2020-03-07,78811,841
13691,761714690,1999,271,192,FKP,2004-07-15,82610,578
22133,9765122121,1992,270,664,AZN,2023-03-26,98369,916
2262,4518201454,1978,156,549,LRD,2004-10-02,25455,260
73921,2572646030,1983,954,121,CLP,2018-11-26,62558,713
42444,2626725777,2022,483,896,BTN,2020-11-05,14110,811
94644,8206176602,2024,318,126,JEP,2020-07-23,5644,484
20590,7280502946,1991,681,623,SAR,2010-11-08,65637,674
31730,7137722647,1990,402,72,RON,2005-03-09,40430,448
79362,7338856961,1976,981,206,XCD,2022-10-01,83998,789
40812,5219926905,1996,866,850,TTD,2020-04-06,33165,7
51016,6837857660,1976,651,990,GHS,2000-09-28,27021,475
79434,5480183973,1991,648,977,BAM,2013-01-18,14536,349
73753,1934603384,1994,174,579,BTN,2020-03-12,7802,929
26635,4952586769,1994,906,796,PAB,2000-09-29,51026,161
72924,3694146761,1998,981,168,TZS,2013-10-09,25214,624
82270,3571940496,2010,219,493,ARS,2014-12-10,76021,613
58462,3340410828,1995,878,283,MRO,2008-04-01,53201,856
17960,7399440266,2008,890,517,XDR,2002-08-28,24330,442
11902,5667097096,1982,51,527,DZD,2014-02-26,85768,631
52214,9153573814,2019,910,833,CHF,2001-01-17,95715,894
28274,4226834003,1978,631,505,UAH,2003-04-03,84340,735
52680,7979738549,1991,665,778,AED,2022-03-04,15382,131
99728,6324001426,2014,132,278,GEL,2018-11-27,29213,418
77485,6591687273,2011,818,822,AFN,2013-04-24,79959,295
61473,6723247406,2019,756,771,IQD,2009-03-15,4920,568
85157,2772487467,1976,221,626,ZWD,2010-08-26,67313,408
37853,7639087444,2006,249,585,CVE,2023-04-29,55387,832
194,1202011242,2003,927,682,TWD,2006-12-31,120,598
3303,5375242447,1996,22,11,CUC,2006-11-18,54772,200
49330,6924521110,1973,674,749,BZD,2013-11-10,99635,873
18651,3859591481,1987,785,203,ERN,2018-03-05,75420,825
5332,6769694191,1999,518,663,GIP,2014-10-10,58378,460
80201,1827775136,1976,217,241,HUF,2004-11-02,11477,895
12880,3665565202,2013,440,296,NZD,2018-01-03,50398,42
52898,9347246640,1986,88,572,KHR,2005-08-02,60612,241
57987,8512180446,2005,716,978,HRK,2023-10-21,92010,960
81077,2746071794,2018,105,381,UZS,2011-05-06,6245,656
5499,3743245547,2013,634,230,DKK,2002-06-29,79153,331
65108,9171724508,2022,513,476,LTL,2022-01-13,52560,349
32526,9125830621,2024,591,988,GEL,2012-09-19,12484,227
77616,5957068589,2003,840,782,TOP,2006-05-20,83280,905
30931,8829538011,1989,972,581,JPY,2004-04-05,74477,466
61443,4300829137,2018,326,222,ERN,2023-11-11,18218,862
12086,8208121028,1979,504,533,LSL,2008-10-17,56690,724
89303,9352471033,1977,473,15,BGN,2014-11-21,51387,906
87955,8602773736,1975,891,150,MRO,2023-01-27,84066,356
32999,2885654848,1994,900,951,AZN,2020-01-22,99904,742
73044,614839732,2006,509,487,COP,2006-11-28,45889,670
67206,8394790731,1976,791,904,EUR,2021-06-14,22031,638
80450,691532607,1983,464,370,GEL,2008-07-28,43022,423
24621,2842519470,2021,130,364,SOS,2024-01-24,75575,45
88074,6645700438,2021,199,856,CNY,2015-12-06,55295,928
47219,509246811,2005,656,416,KZT,2018-10-14,3519,312
4077,6996622040,2002,65,302,JEP,2000-05-06,44571,73
17685,262412512,2013,530,636,TJS,2006-05-27,26589,394
89691,1828186472,2016,123,819,BDT,2008-10-27,65101,549
86805,9896974425,2003,675,324,SVC,2014-11-28,64528,781
82431,2043928636,1989,149,773,PEN,2002-04-26,21030,728
96039,8991927761,1978,960,235,SOS,2007-06-22,65214,78
42475,1500445884,1970,422,959,DKK,2006-01-27,36607,742
40194,9474449905,1971,351,530,TWD,2017-09-25,18831,251
39841,3801259387,1993,703,668,ARS,2002-09-13,15617,46
88254,3590169947,2001,736,860,SAR,2002-03-16,87922,242
55362,4773762891,2020,987,796,GYD,2013-03-29,89862,868
46717,3497488537,2011,284,849,YER,2015-11-04,12440,922
84634,8419613739,1992,523,110,EGP,2005-02-25,17869,760
30629,4682664720,2006,685,944,MDL,2009-03-19,82450,939
38174,4497182202,1996,422,56,HRK,2009-08-07,95779,168
43973,1464981583,2005,67,607,GYD,2006-05-08,25193,366
90124,907236164,1975,200,24,BGN,2020-06-04,92953,739
87878,9214332234,2003,628,469,GIP,2008-01-20,49350,899
16854,6143291654,1973,912,371,TVD,2023-08-19,1459,702
25877,1530074483,2015,726,891,SEK,2023-09-03,23491,980
72052,8008520519,2000,267,169,SCR,2014-10-06,46007,264
71094,1242476370,1971,752,78,UGX,2016-05-14,60269,590
88100,20109285,2008,325,512,VND,2008-04-11,1608,511
82719,856397517,1973,298,385,WST,2002-07-14,20350,802
62103,5113626209,1991,711,105,SAR,2012-12-16,66475,441
41718,4061186897,1978,295,744,MXN,2015-05-25,83725,257
56166,9357613087,1999,200,219,KMF,2023-05-20,48829,760
20925,3059959603,1976,535,535,LAK,2021-08-24,203,161
87172,6273194746,2016,453,794,SRD,2005-09-03,27467,830
43994,2691334887,2023,683,444,BGN,2002-07-28,72985,734
97416,5487379718,1993,473,918,IRR,2019-04-15,26918,870
89865,4428713146,2002,513,926,SCR,2012-07-14,65326,701
8444,4794474218,1990,6,705,THB,2014-12-06,28672,198
40132,8849894377,2018,526,619,AZN,2019-07-11,63346,832
9164,9271137515,2015,14,943,IQD,2006-02-22,81877,271
54772,8426431684,1994,470,397,JPY,2019-05-19,50750,131
40384,398837482,1992,624,902,KWD,2018-02-17,24755,856
66146,3012589532,1975,242,90,GIP,2012-09-03,25605,400
9183,6211296110,2006,561,988,CZK,2021-06-19,85159,293
22948,8409642310,1980,505,142,NGN,2013-05-20,59076,595
90768,1126293634,1994,740,305,KMF,2004-08-24,6800,605
19208,1226884459,1975,79,708,ARS,2012-07-08,57035,652
31627,9618873588,1984,326,352,LTL,2007-10-19,98149,317
67768,6411884869,2010,577,936,OMR,2011-11-15,63850,186
51365,7250932075,1986,865,869,CUC,2008-08-27,46984,608
45818,3387998964,1971,865,166,USD,2024-03-22,44214,739
27486,6847908245,1973,510,135,UYU,2023-03-17,58476,495
13786,5548050180,1986,13,263,LBP,2023-08-17,19824,348
43645,2345774227,2017,493,450,SYP,2000-02-17,94025,586
60645,8958552381,2016,676,775,FKP,2018-02-04,4175,677
57298,4869883831,2001,943,197,AWG,2022-09-28,57819,834
60816,470258038,1992,521,833,FJD,2021-11-05,49177,688
27226,1093171492,1972,529,764,CZK,2024-01-18,41737,585
71829,7233320950,1981,31,632,XAF,2002-05-31,11603,391
86806,1654881114,1995,527,463,AWG,2022-03-07,55911,84
81367,7216047234,2010,824,631,AUD,2009-01-26,43418,814
5498,7838202540,1976,433,362,HRK,2001-12-13,84563,955
40794,1098382460,2011,664,373,TRY,2014-01-09,94835,670
33914,6357169249,1993,809,959,KES,2021-10-27,45612,343
26308,7005780631,2021,219,224,MOP,2023-05-04,97304,56
4284,8700049663,1994,472,244,DJF,2012-12-21,10926,316
15954,908254652,2021,828,502,AZN,2015-12-08,6679,675
1469,5471767302,1990,560,166,ZAR,2002-02-27,20830,515
41905,3370490686,1970,211,746,CUC,2012-10-21,89471,172
33971,602125906,2003,136,863,HKD,2010-10-17,96509,818
51875,4047951475,2019,930,993,SDG,2002-01-03,60776,764
13393,8539077056,2002,570,755,SDG,2006-05-15,44542,940
22223,3346515513,1980,271,531,AFN,2010-06-14,63409,290
94882,7182766356,2011,300,241,BZD,2017-10-22,68046,587
85257,1732740015,2005,146,875,CUC,2015-03-23,11967,206
13228,4909937921,1972,683,920,SPL,2021-12-11,58946,335
18550,2559605074,1986,175,408,AOA,2017-11-24,83932,522
11046,8149563183,2008,455,842,SPL,2008-07-05,51452,483
26396,8025020685,2009,44,566,CVE,2001-03-27,92364,765
19461,941453861,1978,673,994,WST,2015-11-19,60715,315
41462,7406599773,2019,359,917,NZD,2019-03-11,93211,959
74400,3336313195,2023,91,718,ISK,2004-01-21,85064,144
13552,3576149866,2003,798,599,JPY,2020-03-02,439,805
12044,6152584598,1975,557,413,VND,2024-01-19,39186,998
16646,9573937015,1974,333,428,THB,2006-06-26,53103,288
22256,8923296729,1996,300,888,CDF,2011-07-04,71582,881
3412,4029127229,2009,3,18,EUR,2014-02-11,79803,492
13927,779868095,1995,249,461,EUR,2013-08-26,30510,42
46781,3857159754,2005,197,474,ZMW,2008-06-09,61968,297
19043,3793805483,1977,254,517,SGD,2024-01-28,92224,860
61163,2324684308,2004,653,774,PHP,2015-12-21,59931,124
72237,6064854935,1989,422,256,LKR,2021-07-07,6542,384
36447,8611961378,1993,996,777,ANG,2011-06-13,98922,78
77719,2743492360,1979,560,7,GEL,2022-08-05,34765,70
67172,4868033156,2010,663,569,NGN,2018-05-05,7025,284
26398,975891688,1987,825,728,MMK,2007-06-27,85029,991
98482,5114901104,1986,614,311,CUP,2011-11-26,56259,367
89891,8593907860,2022,687,103,IDR,2022-09-20,65389,366
43613,6999376268,1976,105,371,TOP,2018-01-09,32023,334
56204,2056313621,2020,113,592,KZT,2017-07-22,43568,915
64988,7226733122,1972,85,450,SBD,2018-04-29,32220,155
11634,2205962377,1995,684,479,SRD,2015-06-18,87651,664
4647,9982362600,1989,620,623,PYG,2006-05-22,26054,801
74695,4707384862,1975,47,1,TMT,2009-10-26,10333,943
13300,1832987777,2008,479,764,BYR,2004-09-24,35706,342
87297,1363802315,2003,529,111,SEK,2017-04-09,72463,486
78772,5855950893,1977,698,316,SEK,2017-10-29,13578,861
21754,7276523985,2010,671,124,IMP,2013-03-27,53319,383
61928,3423732589,1995,379,514,TOP,2003-10-23,93888,546
75533,5965503694,1984,362,441,LRD,2009-06-05,26025,408
95112,3529187239,1971,286,158,TVD,2003-08-14,46309,109
15158,6338026275,1995,79,634,RUB,2005-08-30,35161,74
32025,1352351610,2003,134,624,GYD,2018-07-10,74253,825
12821,2042853793,2006,611,565,MDL,2013-07-25,10881,297
43507,7077577306,1979,242,903,WST,2012-03-02,8252,469
2078,120193684,1986,511,257,SRD,2018-08-23,83191,214
80143,7869078511,2001,944,887,NIS,2019-04-23,90677,658
79422,145496822,1991,676,546,UAH,2011-08-31,49959,721
90690,5405428718,1991,916,601,NAD,2016-07-23,83161,34
58357,2130720437,1975,651,748,FKP,2000-03-19,31971,615
62839,6403629988,1974,932,396,KYD,2020-10-16,70856,178
18753,345067067,1995,82,991,SZL,2004-12-08,44089,957
31318,8799298069,2021,730,809,HTG,2015-11-05,32373,313
57449,5839469268,1998,354,7,PEN,2016-03-16,99729,897
14395,4057528027,2001,152,544,TWD,2016-05-03,99456,384
38062,4771958767,1977,877,2,BGN,2021-12-18,63997,112
21494,2774904488,1995,398,529,ETB,2020-10-08,58131,177
38861,4315104233,1975,742,618,BWP,2019-02-28,65763,912
76695,2715961277,1970,448,128,ALL,2020-02-05,53871,921
48199,5736376020,2024,865,690,EUR,2016-03-30,9403,89
27390,8196353882,2018,503,812,MYR,2005-09-10,8390,196
65185,690607607,1978,105,288,SBD,2009-01-18,8635,825
69447,5033701142,2002,37,888,NGN,2019-08-18,63747,427
75997,9276348535,2013,765,465,MXN,2009-01-23,61714,938
81170,3879486923,1970,412,372,SYP,2018-09-11,20816,854
74772,5083543390,1999,650,595,CLP,2012-09-16,45076,53
71423,9238289145,1973,497,289,ILS,2004-12-13,37660,162
63923,8866900553,2000,220,921,BYR,2023-06-21,1053,22
57271,7554968815,1986,202,302,MNT,2019-12-29,21879,202
59364,7496229279,1973,741,755,PHP,2013-12-01,64800,509
39025,9646049587,2018,350,226,NIS,2012-04-23,60426,515
88052,2111674263,1975,969,483,GGP,2017-11-20,11022,434
18898,4599775036,2017,992,805,GTQ,2003-03-07,9666,661
20121,7146538351,2019,190,751,AOA,2004-11-21,74611,781
41791,4237679581,2001,248,738,AZN,2004-03-01,58817,492
61005,6102595794,1970,858,846,MWK,2019-04-07,55864,333
84020,418569244,1978,480,383,BND,2020-06-04,14246,989
38045,467146664,1999,600,786,BYR,2021-09-14,26596,382
7266,9681052104,1985,519,246,XAF,2022-01-09,79505,854
19101,3277597780,1996,285,694,IDR,2002-06-17,2415,976
48651,7802438546,1986,828,941,SLL,2004-11-01,88659,301
41973,7122530985,2000,528,534,KRW,2011-12-06,73072,354
27591,3453853638,1984,195,58,MVR,2017-12-05,72789,299
88623,7822575641,2022,106,626,XDR,2022-12-20,62399,550
70589,7648226501,1984,326,80,WST,2017-09-26,90410,31
6326,3153509354,1994,653,962,AMD,2001-05-08,24743,72
88856,1497048538,2004,664,126,BGN,2003-02-01,25879,681
69150,1412479204,1983,225,411,SGD,2009-09-21,26540,582
70371,8009218069,2010,151,169,IDR,2018-09-19,8390,999
5199,6433121977,1988,98,986,LRD,2010-09-16,40611,696
32741,7754954477,1992,542,423,LRD,2016-11-30,60005,421
67327,482924256,1989,696,298,KYD,2018-08-17,18549,720
3116,4125313984,1987,871,95,XDR,2017-04-12,78934,133
41791,6934986588,1989,737,77,GHS,2022-02-23,25508,609
13942,3722097462,2010,50,185,MYR,2000-12-25,92626,519
66845,7590449786,1999,200,139,AFN,2002-09-06,10298,807
90114,1939282897,1981,176,371,BAM,2002-05-08,86991,893
29991,7252767405,1989,345,143,XDR,2019-02-15,54307,622
99827,4011242958,2014,847,627,XAF,2019-06-03,42187,911
63342,3255077849,2017,791,510,NIS,2020-11-08,97293,553
28317,8203601240,1993,294,559,CNY,2000-05-08,21096,34
50899,9616632797,2009,534,112,XAF,2022-01-10,44615,767
92468,6839224379,2007,147,689,VUV,2016-03-18,21390,579
56386,200720641,1978,820,248,NGN,2017-10-10,62674,31
66346,8859494881,1977,835,81,ILS,2020-03-16,83303,547
25336,6630462370,1990,629,126,IQD,2019-10-31,58582,559
67327,3685717398,1996,449,476,JEP,2003-08-04,55211,70
6469,7233488235,1988,862,499,COP,2014-03-27,80406,35
68038,2136837917,2001,611,279,GMD,2020-03-21,17746,964
75072,1938402102,2019,175,490,NAD,2003-11-14,82244,267
55609,9003930111,2021,291,888,UZS,2002-09-26,87320,674
43474,5214498540,2015,352,463,PLN,2017-09-12,95984,670
28421,7534440356,1999,389,789,CAD,2003-04-04,26822,580
74676,5072344259,2008,510,406,NIO,2008-04-28,4475,923
52186,9750064684,1979,800,489,KRW,2005-05-16,85607,278
39222,6553197075,2012,166,651,TJS,2023-08-01,28372,985
37825,7162109906,2010,148,579,HNL,2021-02-13,87063,701
25580,7363534940,1999,239,177,XCD,2018-04-27,49083,210
86600,9122914723,1988,742,256,MOP,2007-09-01,73987,465
90211,2198161452,1986,872,743,VUV,2014-06-04,62674,207
15590,1755469061,2018,565,901,UYU,2019-03-29,47881,295
57539,2443747079,1986,295,761,INR,2014-10-21,64313,837
696,3726575921,2005,438,671,AOA,2012-09-21,87730,634
30794,3810902532,2013,354,27,UGX,2018-02-16,56653,28
18940,5300019317,1987,358,767,NAD,2015-12-15,81754,360
14026,7934489652,1970,196,569,NZD,2004-04-07,34679,620
86478,182849105,2014,611,293,XCD,2020-05-31,68023,896
42223,2236041790,1974,968,401,XDR,2015-03-13,45741,539
83334,8923962672,2005,396,916,BTN,2016-07-26,64329,199
21977,1093869007,1987,152,359,IDR,2002-11-19,52084,389
28847,493632198,1990,729,757,VEF,2004-01-17,97629,452
66652,6214595973,1973,530,270,EGP,2021-09-12,1794,45
75448,5035620019,2021,675,376,XDR,2017-06-18,59577,601
91206,6951754917,2008,904,916,TOP,2019-08-14,7168,163
87130,8544671822,1992,616,438,BDT,2016-11-09,78945,381
51570,5452496116,1977,816,193,UYU,2014-08-31,35790,865
42929,5285588763,1983,272,882,GHS,2005-07-14,37048,432
8697,8546629395,2013,279,426,MRO,2023-12-28,6618,671
10557,7525294325,2008,937,663,HRK,2009-03-01,61652,805
26896,6233476029,2022,657,429,AOA,2012-09-02,77589,399
19404,8317608119,2009,436,864,KGS,2017-04-30,13686,472
95804,2613452076,1997,665,672,ETB,2023-05-08,80445,985
57182,8377550380,2010,465,449,SGD,2016-08-19,22639,140
66696,4768642190,1998,4,313,MVR,2001-05-20,13967,927
45317,1074307133,1977,547,111,IQD,2015-05-23,68782,369
3961,7040044116,1982,907,925,MVR,2009-11-11,16001,83
59462,6028023939,1986,257,909,PEN,2014-02-18,32001,581
21708,9639939443,2011,528,687,KRW,2019-03-19,62694,984
61949,2545157797,1989,755,676,BRL,2015-03-30,97304,595
47263,9787209597,2017,51,83,ISK,2016-10-06,18692,380
18,4879932720,1988,661,744,TTD,2021-02-16,52786,946
17784,5581483855,1985,791,778,LKR,2014-07-17,5389,307
88587,3364930366,1978,168,760,BRL,2022-10-14,70258,269
90,1151061563,2022,516,399,GNF,2000-09-04,20688,457
76569,8290544670,2002,779,84,BND,2022-09-04,11626,541
75918,8192247,1998,692,252,CRC,2020-04-16,98790,470
84483,1238447850,1974,991,983,NAD,2018-12-01,24982,166
22839,697331428,1990,662,581,BSD,2016-12-12,52889,16
89433,7960149618,1976,412,883,CUC,2017-04-11,37089,921
95524,6086059669,1985,681,211,SZL,2019-12-17,20560,278
91396,9672440866,1977,23,948,LRD,2002-08-29,5914,106
419,9745245025,2001,646,445,STD,2008-01-02,35795,536
95112,1905588460,2012,408,863,RSD,2004-02-12,38812,784
86717,4780393322,2012,571,134,AMD,2022-12-04,36488,96
36200,8374541749,2007,692,36,AWG,2014-10-25,29444,739
19643,4437688822,1993,220,431,BGN,2020-05-10,61443,818
45969,5752442422,1970,663,56,CNY,2021-07-21,32788,525
91388,8698842066,1990,437,790,CAD,2012-02-16,92062,203
9958,217021474,2007,6,897,AED,2001-08-02,42490,839
12403,1170513755,1974,514,96,ZAR,2007-02-12,61968,228
25512,7627072050,1979,881,402,GYD,2004-02-21,27434,641
58335,7000950803,1981,55,604,MWK,2009-01-18,41879,934
81908,7619563867,2021,457,502,GIP,2003-02-03,93185,24
22304,7194996868,2005,389,698,TRY,2018-12-09,23271,912
21523,8224323072,2021,70,803,XDR,2008-12-17,3845,844
31318,1759833390,1988,112,357,GTQ,2010-06-18,50609,971
66440,7491927254,1979,461,829,STD,2004-12-27,90416,679
85135,973222282,2008,736,12,MVR,2001-03-06,27778,991
17685,4137406525,1982,158,657,GIP,2017-08-05,99434,328
5710,7971605677,1998,480,454,YER,2011-01-27,39174,736
15784,4772762340,1970,303,414,USD,2007-01-30,26263,154
44680,6885972590,2012,738,828,VND,2010-09-27,98300,566
23681,5117305526,2001,412,209,BAM,2023-10-17,31040,946
59103,984828244,1974,105,503,AWG,2000-03-05,98404,586
95844,9963064869,1994,484,85,SEK,2004-09-11,50794,910
57486,8329425093,1983,355,531,EGP,2020-12-20,15637,111
78900,5475900306,2016,336,250,BMD,2002-06-13,28435,176
77807,9826469619,2001,2,672,USD,2000-09-05,568,300
55344,8647224840,1976,716,714,JMD,2008-01-15,60617,553
9851,9433287489,1997,430,15,KMF,2002-05-04,63226,5
19869,8785216577,2015,146,250,SDG,2016-05-17,55482,691
98369,8494181493,2019,976,193,SBD,2022-05-18,96747,107
58902,2989348312,1980,14,180,LYD,2022-06-14,71937,85
42669,5137362837,1993,209,561,RON,2016-01-03,93339,122
98657,6455173331,2018,517,847,MNT,2010-12-02,32995,819
83778,9678679164,1977,931,853,VUV,2013-03-21,68730,523
30986,6518557987,1993,751,192,PGK,2002-08-21,99391,177
71458,9465662481,1994,119,751,ZAR,2000-12-08,65339,404
31572,4991746491,2007,226,733,LTL,2001-03-12,50837,496
52437,4133249730,2024,952,525,MUR,2016-07-28,68720,212
12735,2243172961,1971,104,456,DKK,2003-03-09,30795,366
63653,7029971964,1975,727,584,PLN,2011-11-04,340,993
96410,9226521696,2013,777,581,XCD,2021-10-03,32123,387
88345,4752379796,2000,7,218,MVR,2001-05-04,40831,761
36944,7809093577,2007,736,873,MRO,2006-12-24,37698,998
7654,4846933710,1982,973,39,UYU,2018-10-10,88204,91
1270,9267970067,1977,39,929,IRR,2024-01-13,39396,307
42017,4852241711,1981,706,505,VEF,2011-10-05,48693,907
60725,3961405179,2015,756,934,AFN,2002-04-05,68116,52
61339,4403587473,1988,721,839,KPW,2007-10-16,11306,142
89833,5688880957,2003,924,263,XOF,2003-10-05,64782,772
8619,5007836811,1995,637,63,IQD,2023-05-25,3966,538
10640,6086500138,2019,443,344,CHF,2007-01-10,45058,534
8916,9872838353,2008,323,427,CLP,2022-04-24,73814,854
76617,7140055308,2020,169,472,BND,2008-08-04,63878,952
13560,1322256216,1998,698,899,EGP,2002-06-02,47759,219
96763,4109169221,2022,89,929,IDR,2009-12-24,66190,744
1402,9798709770,1983,660,929,SAR,2007-03-15,4730,1
24345,4682909656,2005,921,486,SOS,2005-11-14,77476,75
7844,8843963344,2011,541,77,TJS,2017-04-26,7415,37
11865,5558832561,1972,628,552,TMT,2022-02-08,85829,867
93383,6913062665,1971,57,937,LKR,2017-07-25,60134,722
10953,117121478,1993,160,478,ANG,2004-05-09,53433,925
37018,5379121487,1982,605,376,MDL,2016-07-04,26794,48
4220,6308664886,2007,526,522,DZD,2014-05-25,28033,255
36544,7974008091,1973,762,839,JMD,2006-10-05,30230,953
37123,7246801642,1973,155,268,KMF,2016-05-29,70349,591
55105,2369543695,1977,340,401,JEP,2015-03-25,46886,396
53838,5834689897,1980,220,197,GTQ,2004-11-11,23996,825
37730,7907033502,1979,620,599,TMT,2012-10-25,17158,370
91769,9346128871,1998,116,695,PHP,2010-04-02,40786,435
12403,8411321673,1999,763,165,RUB,2010-08-27,23364,204
87323,229020820,1996,69,203,YER,2010-03-27,39396,596
77080,3692403998,2006,334,55,STD,2002-06-26,5580,848
27724,2272675474,2021,188,749,ILS,2012-11-11,25301,8
85719,5465137102,1972,27,115,AZN,2012-09-02,3015,732
91082,2076090970,2005,621,114,KMF,2015-06-14,74419,262
11272,7216795055,1977,672,730,COP,2019-12-08,76192,482
66772,4201111787,2007,404,27,PGK,2013-09-20,10725,17
65324,6931411685,1994,139,333,COP,2002-09-11,36177,36
91867,5875957554,2011,309,523,XCD,2017-06-12,56245,300
10170,3018021055,2007,866,369,TOP,2001-09-08,87791,535
99895,9416526067,2019,417,93,XDR,2012-06-01,27635,465
25209,9734514005,1992,905,949,ANG,2021-09-02,91298,315
55896,6019581945,2011,189,228,BBD,2011-05-31,88049,785
3067,805945880,1986,314,419,KPW,2011-10-13,94542,881
4473,7288163996,2021,720,178,LTL,2004-03-19,30417,205
8871,3385850685,2011,945,923,SRD,2022-05-04,85798,723
78676,1148726493,2016,358,740,BTN,2005-06-16,4871,929
75313,2210304437,2012,381,304,NGN,2009-05-29,61121,761
38477,4525754367,1975,839,218,KWD,2019-10-17,35290,202
56386,8506292802,1990,474,26,VEF,2001-04-27,60277,484
