CompanyCode,DocumentNo,FiscalYear,LineItem,SpecialGLInd,SpecialGLTrans,CustomerNo,ClearingDoc,ClearingDate,AllocationNo
64468,5033064689,1986,247,6Cn4,74wn,87203,7582hykdn0,1978-01-03,8581ksRvq5
64468,5033064689,1986,476,5Pm4,06us,56015,4595PZSOk1,1978-03-15,2961AtEqQ7
64468,5033064689,1986,648,5dN6,25hb,24696,9935OXbwf1,2010-08-03,0066icpYc2
43387,8383222280,2008,29,6iT6,43hr,14104,3755DldnG4,2018-05-12,4081XnlgA9
11365,5763734490,2022,433,1PW8,21Yd,6430,5534jvLFH2,1977-01-14,4789eTkQz8
11365,5763734490,2022,707,6Xt5,90Rn,75823,5076nGaRA2,1998-07-19,6212ihTbV1
11365,5763734490,2022,367,9Sy4,73FB,47951,9463btakB8,1996-07-09,3984wJZUz8
54904,1456327375,2014,955,9Nh8,42RR,75935,5296kdqKA7,1982-05-06,3545PFTwt1
54904,1456327375,2014,73,1gN0,47fT,67626,6166QnxKR0,1987-11-15,9082GoqKq9
43916,7786733244,2020,488,6iF5,43iE,64862,7327dvaFn1,1975-08-17,3559KVjuk4
43916,7786733244,2020,134,3bl8,29Bi,20220,7285BdgdU6,1999-03-20,8251kuyCi1
29681,7442901501,1976,608,2cS5,74gJ,87757,5158bVOrL9,1972-10-17,2113nsIdq1
20615,5257323588,1996,274,3AY8,03zZ,84042,9641aEkvw5,2002-03-28,8485Fxybi6
58474,156121069,2013,623,8UV6,89Ya,7457,5115coMwi2,1995-05-19,0259aoyfj7
58474,156121069,2013,217,1UN0,49ZT,40575,3899NOqLp2,1974-10-25,2568KGTZX6
93556,2339188632,1991,373,6KI4,87cg,43374,1204vaYLp7,1994-10-11,1014aZINN3
93556,2339188632,1991,28,9aW6,05Rq,51260,2216BKRoa7,1972-11-22,2450VQbJU3
93556,2339188632,1991,895,3BF6,36MA,85780,5686qqPNQ3,1984-08-05,8887rMqwG8
45662,5252315404,2003,500,4Hg7,26ST,53339,9682XmMrX4,1997-02-12,6826OgKgq7
45662,5252315404,2003,957,0PQ8,88PD,44777,4362GfUJB8,2002-01-30,2762PisHg7
68359,2535148205,2008,343,0KT4,83BL,63930,3073OWpiK1,2016-01-10,4129Ioyws6
68359,2535148205,2008,705,9Qx1,93sE,80894,5455qdJeN4,2004-11-15,5551iiazx9
68359,2535148205,2008,255,8cy9,88wa,36767,3397TpXyR2,2000-05-29,2070DfbCT1
89149,9091525383,2021,826,3rW3,74ww,56449,9570Wwngf1,2002-01-22,2418Hyazs3
89149,9091525383,2021,608,1Ac7,26gF,53493,6837Khakd5,2016-12-17,6356DtEit9
2795,599136758,2000,605,3mp3,66yu,84712,4110OYpko5,2022-10-14,9399FXyGp7
2795,599136758,2000,793,0bp2,69HP,59173,9350NQVov6,1978-05-29,9399iAmiE9
2795,599136758,2000,328,3af5,53Qd,63208,8446YOtTN3,2005-03-04,2742RqVnx2
19020,4030385455,2002,982,2fw6,80pe,91738,4027dnVOF3,1980-01-23,3412AqkVZ2
1600,2825757648,1982,418,4Nl1,90Jq,99653,6440KMSRx1,2012-12-23,6706SXIFr0
1600,2825757648,1982,361,5NK8,16Pl,62194,2953FNRHB4,1974-01-15,9207KnTGC9
22768,4987465529,1979,583,5su4,10tG,45154,4253nfbUA5,1999-03-20,8261nTTnK2
86037,2590916680,1999,962,5tn5,44Vn,91592,7573xIWUJ4,1995-06-11,6373uiIUK1
91395,3971543774,1974,804,9iP1,16Bu,84096,9841XuNvk4,1984-02-01,3632kXTek4
91395,3971543774,1974,17,8GR8,41Mg,19118,8654ulWZk7,2023-11-07,8451qpNfJ2
43448,4379502781,1985,312,2Hn1,83jy,66379,3876EBlTw6,1998-02-22,6935pKHIc2
43448,4379502781,1985,335,4QU9,77hi,77494,4722nginD7,2010-08-21,2026VcreG1
43448,4379502781,1985,209,3Tt1,59sD,46827,7021HAlQQ1,1975-02-23,0721zswcg1
64596,5073345008,2007,866,0Av7,37jI,17472,0778NuBGk2,2018-04-27,4585rPFEX1
10337,4468921428,1990,368,0ZL2,28vk,93352,6365xkvUf9,1973-05-14,6880aOeLh8
10337,4468921428,1990,639,4JQ8,78vS,58946,0107rkZlt2,1979-06-08,6580VqPCa8
5508,8848806819,1999,888,7vJ1,02Wu,96923,0887svLEO2,2006-05-24,4121nFhvz3
5508,8848806819,1999,666,6GM2,37on,11920,1010MuZfj2,1978-01-05,8471gNxIN0
35032,4309907314,2013,898,8pu0,09qm,20710,0651lrRoJ3,2000-12-20,4136vdCOE2
35032,4309907314,2013,302,8hO6,69nc,33174,7000hhBtq5,2019-06-02,7350xSwkW7
91286,2819433078,1976,376,1Ui6,58jn,49893,4235byfMU6,2008-11-08,8102drCLC8
91286,2819433078,1976,939,6mY9,03bb,98070,1915eUNoH7,2015-03-15,8994JszdR8
3030,586255775,1984,831,8Ix0,29WD,60203,3698HVoEI1,1984-10-19,4241raXnl8
3030,586255775,1984,542,9Dc3,15sD,7643,0527gjhoB4,1986-01-20,7166tFcLZ0
3030,586255775,1984,277,4Mz6,65hO,59771,5774jFZtH7,1990-07-02,8581ONxoB3
56834,8236442442,1975,908,7hK6,88vg,89194,3904KntHJ3,1991-12-07,4464rhIqA6
47891,9792470624,1992,11,4qj2,23Re,6794,3352BYntD6,1978-04-17,0114tAeUg0
47891,9792470624,1992,409,7YR7,89uZ,45775,0556qSYZD7,2018-04-10,7810GfXUZ7
47891,9792470624,1992,307,0hL7,66XS,77035,0019lQKgU0,2012-04-02,8568cCSLV1
3930,713551139,2005,474,3Xp4,88KG,32666,0723DFXnZ7,1972-02-16,5125SWGmD6
3930,713551139,2005,88,2eu4,18br,11774,8542Phwms1,1999-08-25,5698XayOy0
27116,9073272491,1970,231,6hb8,26mn,50246,7337cVeYs4,1974-09-08,1825TUgJs5
27116,9073272491,1970,545,8KQ5,60df,52150,9383muTkQ1,2010-10-23,1494KKfDj3
23865,3460189090,1986,371,0Ds8,26xW,29005,0409iEtuz5,2022-03-30,1362otACp1
23865,3460189090,1986,316,7Gz8,52zR,41658,2984VmfoO4,2011-02-23,6243wgiba3
23865,3460189090,1986,4,6PZ9,13vV,82895,6558ZaATe8,1989-05-01,3631sMkQy9
84514,4815304937,1978,436,4ts1,80gz,81441,2948buGrz1,1994-06-17,5633jNOxR9
84514,4815304937,1978,87,2Qq1,08Li,91038,2938YonCi4,1978-01-01,2424inNyI9
94123,3770581964,1983,378,1RQ6,27kV,16270,8945lLHWp2,2010-10-28,4222eghra7
94123,3770581964,1983,241,8Rh5,56CD,74052,2658iWlUH1,1979-01-10,1178pnPWY6
94123,3770581964,1983,16,7nj2,67SB,56368,2095sONOz0,1993-11-18,8870cYbqu4
1300,8659888777,1986,381,2ue2,77Pq,61280,0078whrtZ4,2023-02-20,3686mEeQv3
1300,8659888777,1986,640,0NU4,83IV,94216,3747fAVAe1,1976-02-09,2265HUhTJ8
50172,4888167276,2004,946,0ZU9,23Mr,21260,1332fIHQp7,2005-02-05,6734siopv7
50172,4888167276,2004,696,9of2,86xQ,75623,0397ImONY0,2012-09-04,6928DJjiJ2
50172,4888167276,2004,502,5PL3,09uw,93598,0902NYHAB7,2008-03-05,1304KyDyx6
84963,95380024,1998,715,6Vt7,96hi,34705,9788jJkWv5,2019-11-18,4290moHCO9
84963,95380024,1998,233,4oO5,82Ou,9299,7811RcvKa3,1992-12-18,3365ugaSa5
70589,972747969,1971,982,3bn0,91AQ,84969,7366IldtR0,2005-07-19,3005FvkyX2
70589,972747969,1971,260,0No5,28jt,47970,6306YNrRh6,2021-08-23,0133fFFHr4
70589,972747969,1971,519,7Ev1,57pY,89924,6654hcZkT2,1997-04-19,6970GlYXM4
42518,9448055888,1990,424,6Fd8,77nr,53232,9729kHYBB9,1978-01-10,0817pnvoB7
42518,9448055888,1990,878,8Yf7,14Mg,671,8992YlNHU5,1990-08-14,0723hbkYB8
42518,9448055888,1990,662,9Yk8,37nS,72546,3605bncfK5,1995-09-04,3103vYjZx5
37991,7433731862,2020,930,3oK7,87MP,17293,8521BwMhW3,2011-08-06,4372sTiUD1
37991,7433731862,2020,685,9GT1,06bS,7984,6952fUEdR8,1995-09-12,3899iHzlW3
19974,3639561393,2020,370,2Ro6,92OF,7901,7246MsuYn1,1973-11-22,3591DIhpr3
28199,2622068063,1986,1,2hc2,08cN,46483,0437dwITa7,2001-07-09,7237JlVAh5
28199,2622068063,1986,911,1sA4,33Ic,22566,8320uYQHz8,2001-06-30,0277TYZsz2
28199,2622068063,1986,491,1nV7,44mk,17585,0547RhgeY4,1986-06-12,5890ueBCC2
21104,6602659009,2001,49,0bw4,56su,15901,3672bXOKO8,2015-07-03,9567HQkBg3
71380,6475330001,2001,901,3fF8,49ut,50545,0283HUZoQ0,1979-12-16,5471bwwXV0
71380,6475330001,2001,441,1sU6,64At,1608,2505NKjhj9,1995-08-23,8156RwwDg4
78578,1607613122,2010,402,9nD6,84Nh,37206,4357eUDKi3,1991-04-09,1303xSdED8
78578,1607613122,2010,800,9NF6,97ml,64304,2205OrKxR4,1995-12-18,7977GMarw2
74125,1425938891,1999,32,1jw9,28HO,36655,2367ZgBNW8,2009-07-28,7600LWjoN0
74125,1425938891,1999,337,4Qr5,22yY,19185,1111HOsyb6,1998-10-17,3985tHbfb9
74125,1425938891,1999,565,7Uf7,62RK,26330,8263LBebb3,1981-11-24,9702EfDEU7
96039,8507537250,1974,367,1fF6,69PA,53023,2421zdvkK3,2003-08-15,2309wQsOK2
41997,5193602796,2004,214,4fB6,13Si,11379,5555JWfgc9,1997-09-19,4814jJOne6
41997,5193602796,2004,24,8Hb7,96GE,58182,2982FOxMB7,2018-11-19,0187EWPNh6
31318,2492175907,2001,678,6zT1,62LS,8936,3986kfIiU3,2002-06-25,4068vgtYa3
92461,7011633146,2008,97,0IX6,65nF,19567,4498uofkA3,1978-11-16,5806RqLkN4
92461,7011633146,2008,225,4SC7,26kR,18536,9480lDJio1,2002-10-29,1073ksyHq8
92461,7011633146,2008,580,6Yg4,40uB,61442,9243qnopm9,2023-08-08,1362LDmiX5
33910,1519454037,2011,506,0zO4,92hD,5075,0814jYmdi2,1997-12-07,7438UrPRz7
33910,1519454037,2011,791,7Qr8,59Iw,82182,9128cbeMW9,1976-07-26,7516CrBdX4
33910,1519454037,2011,317,3XE2,30yn,55647,8170tzhIn6,2016-01-25,1471xPuZQ4
72048,9523882963,2019,401,0Hf3,78CT,36747,5372PmttH3,1984-12-30,8595gPEoY4
22519,4042798529,1993,188,8Rn4,28rJ,63324,3573pFnyD9,1977-05-29,0243vzKMG8
4888,7572955431,1988,544,2Gr4,37sw,94006,7331FMlzt6,2001-01-06,5311zXBPj0
35154,1944638380,1977,837,8cc6,83Ej,99577,2279scChM6,2014-02-22,5045RZJAo0
35154,1944638380,1977,20,7ha3,37kn,90198,1353MtQjI3,2015-07-25,4938mTIoc5
35154,1944638380,1977,747,0YR3,74Hy,53149,3335rMjlP9,1999-03-24,6966yAqSo8
34561,4816318737,1979,626,1cb2,33pO,23571,1307pPBje5,1996-01-11,7992CWohR2
40513,9492554022,2022,997,9WX2,37ln,36186,9507MDyHv1,1982-06-24,5615KAaPd5
40513,9492554022,2022,769,8Ov6,43Gt,35271,7844uBCBG6,2002-09-25,6733lQQMU1
40513,9492554022,2022,812,5vk4,04FS,59437,2801GccZP7,1993-06-01,3807VTgIS0
88315,1429984734,1992,8,1Ps6,33AB,20120,5634xKecC5,2017-05-15,1179ouCSl8
88315,1429984734,1992,694,8eO0,72cX,15153,6066zUSXj4,1985-10-26,2553FlVAG6
18679,9915077205,1997,307,2oC7,87Wh,66748,2272MvlwU9,1971-11-12,2449XdPmN5
18679,9915077205,1997,701,3FT3,52pb,12098,4233RHJmc4,2013-10-26,7825PXiUp1
18679,9915077205,1997,773,8Ao2,44Yl,24445,0374vmPbN5,2012-07-05,6657kjmgd4
80998,9425170091,2020,840,8dY9,30uA,66831,8036AWHgc9,1993-05-02,3684tHVQv2
80998,9425170091,2020,11,1Vr5,60za,38484,5035uEbxq4,2018-01-18,1506WBUwM3
80998,9425170091,2020,705,9SF7,68Ln,73934,6043xoIFM4,2023-03-04,6176SBePf4
86789,284060904,1975,537,2VM9,90VT,22604,2264GkkUi5,1972-08-29,2099UMzPd3
41574,2513801487,2010,325,3AB2,50eg,1990,3152OIfLG1,1996-03-30,4954KFsvn3
41574,2513801487,2010,57,4sg1,19TH,67033,7373ZrklN2,2010-09-12,6622jUrgO4
57569,8836502070,2009,478,4fw7,02WE,55291,4168ikQSb3,2015-12-03,7274BFTFl1
57569,8836502070,2009,844,7Dz9,20pR,89463,4833VvQAj2,2010-03-29,5690WsYfG4
57569,8836502070,2009,628,0ts7,51oF,19337,2277VFZEp7,2005-06-29,9189XqQBe8
96129,1143522081,1991,979,0wZ0,24OG,62926,5081GnXrv3,1995-12-23,2435KmDxw5
13695,2206466820,1986,187,4jR3,38xN,58581,4421OgNol6,1995-09-25,4267VgGxe3
93832,5660371817,2022,809,1cn4,72PW,84516,0725EyNjQ2,1982-04-28,9766nUmft7
47502,4876947100,2014,724,9Wb7,95SA,14209,9161NySPu8,1971-08-31,8220nqlgu6
47502,4876947100,2014,761,6UN7,41rG,55044,4026IDXLF4,1986-04-14,4305udirY1
47502,4876947100,2014,181,8Ob7,47jE,7819,3804prkYS4,2014-08-29,6240MSaZC8
93111,746467539,1995,680,7pC7,66BE,70980,9405uMrGr8,2022-05-21,5546rDyjX9
93111,746467539,1995,443,0Er4,36aX,67022,8013RteCi4,2014-02-06,9831MlQBk9
48498,6531591701,2024,686,3Mk2,92bJ,72829,7211CVwZg4,1993-04-18,3375TqrNb9
48498,6531591701,2024,899,7AU7,23Co,44806,2279asaMH1,2001-02-24,9509nyqgN4
64809,5405195012,2020,298,1Fj2,13zG,63333,8465etCgN8,1978-07-12,0812UVrQo7
64809,5405195012,2020,584,3Gt4,04DS,79110,7216SOknR4,2002-10-01,7077enQXQ3
67844,9156063871,1999,837,2ix2,59pz,96555,2960nkHvA5,1998-01-12,1874nowcB9
67844,9156063871,1999,585,9kg8,36ge,48763,0218luhxV8,2015-02-15,0300YQYJp3
81286,40014867,1970,681,4fM8,29hC,81630,4215CyrhE7,2020-04-01,0179dvDYd0
81349,1567471256,1972,267,4Sa4,61jk,88681,2943ybLHs4,1995-09-09,5085IkoHc3
81349,1567471256,1972,948,3MB2,63UD,41253,8214WOCRf4,1987-10-16,9505PWIuc0
9218,7511901650,1981,392,7hW5,57ZI,34852,4971bCaiz1,2001-06-20,4975qzNxn0
9218,7511901650,1981,61,8Ne5,77fc,56779,5070DWNkK1,1983-07-15,7770YwNSq2
87481,7778214239,2003,99,6TA0,04Zg,68761,3085waoDz7,1980-08-25,4935Drbuc7
87481,7778214239,2003,342,4LT4,50Dr,57984,1544fSuAr2,1994-09-25,4466TysXn8
44514,713115407,2016,95,2Iv8,72fJ,57784,0269GaMoo9,2006-04-25,3937QjdIq3
44514,713115407,2016,495,9cj2,00gU,55590,1236WYvvk6,1976-04-10,7125NFnxe8
30137,9939201252,1999,719,3Fr3,23Wc,27059,3991Vmrrh9,2012-08-23,0163DpUcC2
30137,9939201252,1999,444,7Of2,10ku,44903,7287BrOEC4,1990-02-11,9144pWLKL3
56133,7056304009,2022,328,0TC4,66ps,80328,2115DkBfB7,2003-04-21,2175fbMGg2
56133,7056304009,2022,65,9zf8,15hq,67380,1063wjiep8,2003-06-11,4843zadgP1
56133,7056304009,2022,868,5Oo8,06Ki,13477,7076faLwn2,2004-01-07,7933uTsXH8
34635,1147887756,2007,801,2TT5,58cJ,16898,4252rbpIX6,1973-08-03,7957xUzpc1
53258,1963000028,2011,66,0TN3,43tF,16322,4505fWiFv4,1981-01-05,4711sWccY8
92649,2060520039,1984,81,7pY5,17QD,21551,9448fhjDd9,1991-11-02,5672gCRlR4
46681,3018189276,1979,202,4io2,39xC,39918,8126quikk1,1990-03-08,4121tbdjK2
9329,1778846446,1997,981,8ol8,22jF,22875,1337pRMTt4,2014-09-06,6806VKUVs1
9329,1778846446,1997,952,3hL7,04kX,6581,0488Fyuvu7,1986-06-20,8536gODDw4
9329,1778846446,1997,774,3Td8,40rF,33841,2174pkXuj1,1986-06-27,0856EmZZE0
89554,4629762285,2008,930,6Wp5,57EI,65395,7644StLEf7,2015-12-01,9440PZKRw4
48076,9662511416,2020,926,8AE0,50an,88705,9737OhDuS8,1982-09-20,8398rqkTD1
30854,4935139494,2019,398,1kj5,91pI,72561,4236HFTsR9,2003-09-02,2664NxagG6
51792,6296701709,1994,546,7wD6,55HE,50835,4693swiKX0,1995-03-29,3660OGczR2
51792,6296701709,1994,319,4pe1,02HW,90586,9982MYcQz0,1997-01-25,0099LmAzE1
51792,6296701709,1994,895,3uJ6,55oD,84252,7915nYUrW4,2022-10-22,2491tMyHB2
28106,4889208757,2014,17,2Px9,31Ul,72546,6619hPlbw9,1985-12-02,6991jDdgX2
86717,8859707158,1989,449,5CZ1,79py,36875,7808ApSoc3,1985-12-26,3291jPoTY3
86717,8859707158,1989,436,5Wi6,75vL,24971,5071pOAFl9,1995-01-19,1707JPaqc6
86717,8859707158,1989,167,4pl0,39lS,71550,6573GncCY9,1996-12-10,4993PtxlR8
54857,4727277272,2013,455,5DS8,13Ub,1390,3543tySTG0,1993-10-12,4559NIjCL2
45255,7606266482,2020,986,8Tu6,83Do,92153,3312xYqNA6,2024-03-05,6301KjTio2
81176,5583391276,1979,267,0ax9,61wJ,96244,7496rZZup0,2010-03-03,6124sMCss0
91397,337067169,1972,17,9ih8,63Cp,7339,9518bYWXO8,2005-07-31,2423UcSMj3
72986,5210092947,1971,968,2yN3,87CF,7855,4854iMLtV0,2004-06-05,5550EpyeK7
68143,5310435618,2008,529,6ED8,52vQ,21242,7748xGdie6,2017-01-27,2233boWSE5
16988,2666125583,2014,734,3lo7,29px,9676,2030hPetP4,1982-12-03,5565QWIDi0
16988,2666125583,2014,912,5Ob6,36Pm,98633,5302rwQNS8,1978-02-12,0202Bbheb1
16988,2666125583,2014,310,7tb2,57iG,70543,5126QppHy4,1971-08-16,2154YGRxL4
64975,3050849956,2003,390,2uM4,25Ak,20234,1680Adjqh3,2008-09-19,7487WyvmR1
64975,3050849956,2003,641,5Sw7,84Mr,72178,5958lWSgE0,2002-04-20,1400DvAaZ2
64975,3050849956,2003,914,5lF8,66OD,38375,2930wzfVk7,1996-01-11,7286KQeyh0
54809,8308447852,2016,354,7Bh5,22Da,57059,6594blduI6,1975-12-13,4115vLTFT1
54809,8308447852,2016,36,2ej9,24YN,79640,5964NsOOU5,2004-08-19,2215gjKIT8
46565,728184991,1999,694,4Gn7,07LX,93242,2760jtMXc9,1996-09-15,4344pzJnk3
17137,5523713553,2009,850,0Tw5,36hw,436,5874nFLDL2,1998-10-29,9603IYUZL6
17137,5523713553,2009,859,0OX9,99uB,75794,3030nmRLO2,1997-09-09,9581OUaEE7
96349,9860571309,2020,360,8Ex4,49Vy,72671,1115eqZGl9,2005-06-30,3725XfbiJ1
96349,9860571309,2020,155,5Xg2,64VX,79912,0918XnmbN9,2015-02-27,3703otrlR6
96349,9860571309,2020,828,8kv9,28Zx,62006,1686LdPVr2,1993-10-24,4479MPBXF8
94365,4230423728,1979,687,3Bk0,35ch,98571,9869gUgwV8,2008-12-16,6025pLWHu2
94365,4230423728,1979,914,3vZ3,48rw,13759,6776FhuTR9,2022-06-12,1017Xdwxj6
94365,4230423728,1979,246,5vq5,25Vx,84756,0995YbkIE4,1985-12-16,2228GHhYn4
56243,4350976578,2015,380,5mA6,45HT,33577,5970nSaWf2,1993-09-04,5893yFMeY9
56243,4350976578,2015,613,0gl6,45os,98945,7973HFKVq8,1998-02-13,0414bgibe8
7545,7415273478,2021,260,9hA9,71iY,83366,4458RvCYO8,1983-10-15,3555nVRve9
7545,7415273478,2021,927,2ID6,25oZ,58944,7752UTuwJ3,1996-04-29,4596xnbfO7
73135,2892937657,2010,63,8tD8,75Lm,78996,9927HVuDU4,2022-10-29,6797GkdMm9
73135,2892937657,2010,510,2TB7,36Hw,46425,8575uXzIj6,1975-01-27,4104YyLeI6
73135,2892937657,2010,884,6Fc4,35Ht,61696,2577ZMJjW4,2007-04-12,4870hrqTn7
99572,2349692555,1988,76,2ze1,13Gf,88797,4249IZzIb1,1970-12-12,3054kvVJV9
40622,7243988349,1970,273,0Ly9,42Pi,58225,9062hGlLz5,2009-11-16,1318NZuKU9
68351,9890364103,2007,459,4QJ6,19Sc,37118,2367sprCj9,2013-08-03,1152qgpSz0
68351,9890364103,2007,904,3cS5,18np,6430,7816PxLaZ6,1991-12-10,7468CWWTR9
68351,9890364103,2007,135,9xi7,55Jf,83986,8459bYdDg9,1983-10-30,6171iXYne4
69122,9974785630,1984,940,9Ts4,78Pk,34003,2204MwDmv2,1980-10-19,0341Mjzif2
69122,9974785630,1984,334,2Bf1,81Ml,69195,1908mEcpY0,1996-11-07,5995akZkR9
69122,9974785630,1984,116,8bB1,53KG,78272,2553KgENW3,2006-12-26,7027lZceE7
54904,7419469939,2017,486,1FJ1,42cL,34338,3250fIjvt9,2001-12-20,2261doyNu7
54904,7419469939,2017,718,3oL7,74Ui,52288,3077gQwUa7,2013-02-01,7800wWEwc9
37170,3879790820,2017,169,3dF0,66il,53189,7590fpCkD2,1992-09-17,6145pNZeY7
42299,7819138992,2004,563,8Ur7,74qT,43113,5156HFznv0,1978-08-25,0189DXImm1
42299,7819138992,2004,59,2zq7,67Uw,23952,0714fCxOJ9,1970-11-15,4335QvKDd4
42299,7819138992,2004,393,9nK5,17cp,45758,2427IcsLW9,2001-02-13,3821pBcjX3
58201,7535982609,2005,558,9Vj9,68uO,63845,8855CNXvx3,1986-11-10,3448wBlDz1
58201,7535982609,2005,461,3on0,79oD,49026,0401YlelP6,2001-03-10,8898YMMiX3
70127,3899347690,2016,168,5Qw9,19Ns,56298,8069QIeyV3,1988-06-02,6901XvLaj0
13711,5759810160,2024,83,3Eh7,43tg,38374,8478NWvmL2,2016-07-08,1377kcfxN3
13711,5759810160,2024,453,9tt3,68At,62120,2457nqgCO4,2011-08-30,4719gOhlK5
56942,6968576497,2004,561,7pc3,98Em,17160,0284heRwI6,1995-11-16,1970rECIx5
97189,9112025481,1991,965,1mQ1,46vE,91561,7882hYJZJ1,1982-12-13,4858dwasS1
97189,9112025481,1991,241,4Ix1,21ia,94311,3432AvUvQ2,1994-03-03,4406fXVha3
30233,251621400,2000,928,0nm5,61bS,44701,9755QhRCo5,1984-03-24,8081wlROg4
30233,251621400,2000,83,0uy4,65oO,19457,3242SXKDb5,1980-03-03,6031fdVPQ6
32457,7919720870,1982,184,3lZ5,24un,98029,3432jGsjw3,1971-08-03,7798WDjtQ1
32457,7919720870,1982,140,1OR3,26rw,83868,1992iCTYg8,2004-01-29,2616JCeSQ0
96684,8382982470,1999,305,5XZ1,31Rz,23789,6778xkkKY3,1985-03-22,2861qUATf8
96684,8382982470,1999,994,7eT2,51eJ,93362,8062uUeKY9,1997-05-13,7300iTJKp1
96684,8382982470,1999,363,9SB6,13Rh,52699,1612jGHal7,2023-01-24,3304WySun7
24433,2922211313,2021,951,5Bd3,38pZ,90133,0329nBuRf4,1974-10-17,6834UkDHw7
24433,2922211313,2021,426,3Pn7,04dT,86716,0070innMK5,2007-04-05,0999GJlRc6
24433,2922211313,2021,724,2Ox0,21hf,38383,7582lAcyM9,1992-08-25,4274FOXsT0
26540,3101470994,1997,770,2Vj0,25XJ,40229,4535NNExe7,1987-08-26,6071NPiww4
26540,3101470994,1997,65,9OD1,99qq,61185,1449UtLlh0,2024-02-02,4100DpqEq9
1749,5072616583,2008,453,0KH0,58KW,26066,3889utZJS5,2008-09-06,6519FJHhS8
1749,5072616583,2008,356,0gE3,74sL,9800,9494yxToQ4,2006-03-09,0704naOrB4
1749,5072616583,2008,132,8XT1,10GR,11095,9359gAniG9,2002-03-17,1637qXqPB8
11499,198424840,2011,946,5xB3,86zF,60642,8645vIsuu0,1994-11-04,5714zdKFZ4
27452,4960030936,2007,463,9YS0,94ss,80837,9524eldZV8,1985-11-05,5137mpsFp7
27452,4960030936,2007,5,1Lv3,79Cn,54038,7550wTiKg1,1976-08-26,3670gmFen1
27452,4960030936,2007,980,6gE0,40Ak,92424,4833TFpvX7,2023-01-16,4856VfPsv5
61057,8611964298,2003,826,0Xz6,46cL,9471,2458lVSYo2,1986-09-23,2916SBuXK4
61057,8611964298,2003,263,0Vf2,54HX,36952,4143TmbjT6,2014-07-07,7823nHSFd6
61057,8611964298,2003,536,7Yc6,61EQ,62522,9468nIPsu3,1984-01-22,2164JZQCy1
94226,5525860224,1978,623,7SB0,31KW,52150,1307tdtwR0,2010-09-09,3443lGdnB3
94226,5525860224,1978,644,1Ii4,80Pf,55122,8106PmoTc1,1980-05-29,5499Jfchr0
42911,2546914768,1992,59,3dM9,02SQ,10786,6533FwehN2,2013-07-31,0544nOJhy4
59451,1825726818,2021,598,9Lt7,23dR,70009,5308JUhMZ7,1980-01-18,4825fqPEa1
18779,2949589268,2003,92,8Fv2,05AC,25025,3815eGQKN2,2000-08-30,4377XKGTb2
18779,2949589268,2003,780,7RX1,28fI,41887,6612ldtQy6,1991-07-24,5519WeKQw2
18779,2949589268,2003,902,0CG0,07qD,30892,0071xSQhB9,1975-05-02,7034KtAhw0
4200,2426600303,2006,941,0TV3,16VG,67907,2265ErFGN5,1997-01-04,8515NjcQY6
87277,6706058612,2004,656,1aI1,51PS,6446,6499ngAOJ4,2006-01-03,2560scFwW7
91111,9608385370,2014,945,5bB7,74Hy,59019,3987DWGRu2,1996-01-16,1409QJMYP8
58151,1559009169,2023,831,2uN9,56yw,43048,6989Zbwbl4,1993-11-13,6634isJFi5
58151,1559009169,2023,940,8pj7,56MO,70434,5720oeWCC0,2003-12-31,8609TwmAY4
58151,1559009169,2023,116,9LU9,35FM,27319,4635QeJFH6,1974-06-16,5304sEvcc0
13203,4026070822,1986,415,5En3,58Lr,41108,6483ASsSD4,2014-11-10,7504PQBfi9
13203,4026070822,1986,901,1SU7,74oS,52669,2490GKpuX0,2021-04-08,7641NKWvt0
13203,4026070822,1986,739,5ma5,83Pk,53387,1663FdvHV0,2010-09-02,2415reqOz4
29433,9650533257,2023,185,2gE7,29Sv,26594,0314tKroz6,1999-08-20,3556uXxCp0
29433,9650533257,2023,489,8PF6,00vK,56103,5408OmjRA9,2002-04-28,4032MFJhN5
49021,8171964762,2009,552,1nX8,47iP,81199,4845BXFXo2,2001-12-31,8294XNMRu5
49021,8171964762,2009,646,6Eg6,73qD,48097,5999fHwBU3,1976-05-19,0302JknnP3
49021,8171964762,2009,719,1xx1,14yo,35506,1007INTyg7,1986-06-20,5499waSeh4
93290,7732536959,1994,862,1dY0,81XA,13418,0699VeINE3,2010-02-26,5523alZMG0
90275,9555754025,1984,404,6vi6,07on,59077,0644jlsWq0,1975-07-13,4935JCbrt4
90275,9555754025,1984,429,3OZ2,58vx,51054,5926GgqkC1,1994-08-12,0137fJbRd3
87636,1282607755,1970,777,5iz0,77wd,58461,6081CiAmC0,2021-11-09,6098vmDaz9
68702,3707086882,1997,783,4Gy3,70DT,74862,2756xGJuE4,1983-12-28,1632mJyIc8
68702,3707086882,1997,437,5IS9,40ik,98166,7331xgHdl3,2022-09-21,3063AsjOx0
65430,9594615492,2019,44,8Tc3,01Kj,14380,2501uNtcc7,1973-06-03,9310awHiH3
57462,9149848465,1977,180,8Ut7,18qh,58980,5628XQsxx0,2016-03-22,3421fmjgG2
8521,9099053200,2015,528,9Ab7,21mM,36767,7813nbAJJ2,1979-11-18,7981vYAaz1
75304,8924957657,1996,133,7Se1,42Ww,93988,2465Cshfq6,1980-06-07,5856BsDMv1
