CompanyCode,DocumentNo,FiscalYear,LineItem
44841,4132657983,1988,671
33063,6149747814,1970,10
33063,6149747814,1970,57
48343,717680128,1985,747
1304,8871585050,1989,791
75130,7338054580,1980,120
42833,5118742663,1991,642
75585,9523467928,1993,176
56199,8069601228,1997,813
75256,3498990102,1991,183
93996,3611883245,2007,626
64346,5653857908,1971,369
64346,5653857908,1971,425
85072,5256093155,1997,263
85072,5256093155,1997,880
85072,5256093155,1997,299
51792,6304148645,1972,851
51792,6304148645,1972,216
31437,783919006,2009,325
31437,783919006,2009,594
31437,783919006,2009,326
8110,4473715175,2018,571
8110,4473715175,2018,675
12706,7276268639,1975,410
12706,7276268639,1975,165
12706,7276268639,1975,182
66374,7498993815,1981,287
15585,3302763586,1970,636
15585,3302763586,1970,584
36651,5860599377,1999,77
8687,808302559,2011,242
8687,808302559,2011,226
8687,808302559,2011,961
30611,7741097843,1991,915
1306,9067855339,2021,416
1306,9067855339,2021,925
73767,617762486,2014,967
88621,7568676720,2010,132
88621,7568676720,2010,831
88621,7568676720,2010,349
11470,74433179,2018,10
97739,1349040892,1985,813
97739,1349040892,1985,114
96349,3582512789,2014,270
43663,7740182015,2023,485
43663,7740182015,2023,940
71464,6315231599,1977,618
71464,6315231599,1977,806
71464,6315231599,1977,948
88446,6009728629,2007,594
88446,6009728629,2007,780
88446,6009728629,2007,596
21052,6367901010,1983,997
21052,6367901010,1983,138
21052,6367901010,1983,118
74152,4637231742,1994,973
74152,4637231742,1994,907
42233,4827985632,1986,147
92261,9541936682,1993,50
33063,9240161860,1993,218
33063,9240161860,1993,432
33063,9240161860,1993,163
42550,9747767129,2003,814
42550,9747767129,2003,530
94633,7509251068,1976,891
94633,7509251068,1976,133
14126,9206472612,2024,326
14126,9206472612,2024,547
50008,7064410590,1979,535
50008,7064410590,1979,816
71680,6084165995,2019,830
29419,1760246997,1975,579
8053,9185575668,1984,333
8053,9185575668,1984,263
8053,9185575668,1984,810
72946,8245951928,1981,699
72946,8245951928,1981,370
9339,5355345820,1975,782
69781,9311857794,2001,589
16673,8052471664,1997,974
16673,8052471664,1997,604
37666,6498408696,1976,376
37666,6498408696,1976,447
37666,6498408696,1976,448
76556,9031008411,1997,390
76556,9031008411,1997,386
10481,4053200105,1998,468
10481,4053200105,1998,755
51696,7939906414,1978,458
69935,2081616417,1973,277
69935,2081616417,1973,435
10259,1715433009,1974,931
33017,9300255749,2022,212
18686,5120082,2021,321
18686,5120082,2021,676
18686,5120082,2021,226
91913,3057399519,2018,210
91913,3057399519,2018,763
91913,3057399519,2018,780
84673,6511974589,2016,523
97824,4969980741,2020,780
55987,4263477190,1973,30
24545,1470415815,1971,152
24545,1470415815,1971,328
67833,5858601251,1975,145
67833,5858601251,1975,875
67833,5858601251,1975,332
60529,4103789750,1985,921
39989,6385870928,1974,984
39989,6385870928,1974,504
20288,6347846686,1994,796
20288,6347846686,1994,584
3774,2443228986,1991,402
3774,2443228986,1991,253
45811,1422083885,1999,927
81930,1781253604,2017,311
81122,5383978980,2009,633
81122,5383978980,2009,995
96773,3516028641,1977,916
66387,6426103810,1975,636
22040,1339596502,1976,291
22040,1339596502,1976,49
22040,1339596502,1976,204
44445,1040431648,2020,950
44445,1040431648,2020,314
51619,9213078729,1986,835
93786,459156434,2015,394
17533,8754270100,1970,972
17533,8754270100,1970,128
17533,8754270100,1970,225
34895,5826919719,1991,659
34895,5826919719,1991,950
2323,9693038986,2009,66
2323,9693038986,2009,492
25965,6929292022,1974,623
25965,6929292022,1974,303
87005,867444965,1995,418
87005,867444965,1995,940
87005,867444965,1995,12
34914,8838183255,2015,521
63750,1663537406,1996,288
63750,1663537406,1996,791
39293,4262022293,2005,104
39293,4262022293,2005,672
89197,9816044778,2005,436
89197,9816044778,2005,839
89197,9816044778,2005,381
65694,7447292521,1976,237
15419,9545977875,1992,30
15419,9545977875,1992,734
4647,4415052617,1980,76
64468,5033064689,1986,247
64468,5033064689,1986,476
64468,5033064689,1986,648
43387,8383222280,2008,29
11365,5763734490,2022,433
11365,5763734490,2022,707
11365,5763734490,2022,367
54904,1456327375,2014,955
54904,1456327375,2014,73
43916,7786733244,2020,488
43916,7786733244,2020,134
29681,7442901501,1976,608
20615,5257323588,1996,274
58474,156121069,2013,623
58474,156121069,2013,217
93556,2339188632,1991,373
93556,2339188632,1991,28
93556,2339188632,1991,895
45662,5252315404,2003,500
45662,5252315404,2003,957
68359,2535148205,2008,343
68359,2535148205,2008,705
68359,2535148205,2008,255
89149,9091525383,2021,826
89149,9091525383,2021,608
2795,599136758,2000,605
2795,599136758,2000,793
2795,599136758,2000,328
19020,4030385455,2002,982
1600,2825757648,1982,418
1600,2825757648,1982,361
22768,4987465529,1979,583
86037,2590916680,1999,962
91395,3971543774,1974,804
91395,3971543774,1974,17
43448,4379502781,1985,312
43448,4379502781,1985,335
43448,4379502781,1985,209
64596,5073345008,2007,866
10337,4468921428,1990,368
10337,4468921428,1990,639
5508,8848806819,1999,888
5508,8848806819,1999,666
35032,4309907314,2013,898
35032,4309907314,2013,302
91286,2819433078,1976,376
91286,2819433078,1976,939
3030,586255775,1984,831
3030,586255775,1984,542
3030,586255775,1984,277
56834,8236442442,1975,908
47891,9792470624,1992,11
47891,9792470624,1992,409
47891,9792470624,1992,307
3930,713551139,2005,474
3930,713551139,2005,88
27116,9073272491,1970,231
27116,9073272491,1970,545
23865,3460189090,1986,371
23865,3460189090,1986,316
23865,3460189090,1986,4
84514,4815304937,1978,436
84514,4815304937,1978,87
94123,3770581964,1983,378
94123,3770581964,1983,241
94123,3770581964,1983,16
1300,8659888777,1986,381
1300,8659888777,1986,640
50172,4888167276,2004,946
50172,4888167276,2004,696
50172,4888167276,2004,502
84963,95380024,1998,715
84963,95380024,1998,233
70589,972747969,1971,982
70589,972747969,1971,260
70589,972747969,1971,519
42518,9448055888,1990,424
42518,9448055888,1990,878
42518,9448055888,1990,662
37991,7433731862,2020,930
37991,7433731862,2020,685
19974,3639561393,2020,370
28199,2622068063,1986,1
28199,2622068063,1986,911
28199,2622068063,1986,491
21104,6602659009,2001,49
71380,6475330001,2001,901
71380,6475330001,2001,441
78578,1607613122,2010,402
78578,1607613122,2010,800
74125,1425938891,1999,32
74125,1425938891,1999,337
74125,1425938891,1999,565
96039,8507537250,1974,367
41997,5193602796,2004,214
41997,5193602796,2004,24
31318,2492175907,2001,678
92461,7011633146,2008,97
92461,7011633146,2008,225
92461,7011633146,2008,580
33910,1519454037,2011,506
33910,1519454037,2011,791
33910,1519454037,2011,317
72048,9523882963,2019,401
22519,4042798529,1993,188
4888,7572955431,1988,544
35154,1944638380,1977,837
35154,1944638380,1977,20
35154,1944638380,1977,747
34561,4816318737,1979,626
40513,9492554022,2022,997
40513,9492554022,2022,769
40513,9492554022,2022,812
88315,1429984734,1992,8
88315,1429984734,1992,694
18679,9915077205,1997,307
18679,9915077205,1997,701
18679,9915077205,1997,773
80998,9425170091,2020,840
80998,9425170091,2020,11
80998,9425170091,2020,705
86789,284060904,1975,537
41574,2513801487,2010,325
41574,2513801487,2010,57
57569,8836502070,2009,478
57569,8836502070,2009,844
57569,8836502070,2009,628
96129,1143522081,1991,979
13695,2206466820,1986,187
93832,5660371817,2022,809
47502,4876947100,2014,724
47502,4876947100,2014,761
47502,4876947100,2014,181
93111,746467539,1995,680
93111,746467539,1995,443
48498,6531591701,2024,686
48498,6531591701,2024,899
64809,5405195012,2020,298
64809,5405195012,2020,584
67844,9156063871,1999,837
67844,9156063871,1999,585
81286,40014867,1970,681
81349,1567471256,1972,267
81349,1567471256,1972,948
9218,7511901650,1981,392
9218,7511901650,1981,61
87481,7778214239,2003,99
87481,7778214239,2003,342
44514,713115407,2016,95
44514,713115407,2016,495
30137,9939201252,1999,719
30137,9939201252,1999,444
56133,7056304009,2022,328
56133,7056304009,2022,65
56133,7056304009,2022,868
34635,1147887756,2007,801
53258,1963000028,2011,66
92649,2060520039,1984,81
46681,3018189276,1979,202
9329,1778846446,1997,981
9329,1778846446,1997,952
9329,1778846446,1997,774
89554,4629762285,2008,930
48076,9662511416,2020,926
30854,4935139494,2019,398
51792,6296701709,1994,546
51792,6296701709,1994,319
51792,6296701709,1994,895
28106,4889208757,2014,17
86717,8859707158,1989,449
86717,8859707158,1989,436
86717,8859707158,1989,167
54857,4727277272,2013,455
45255,7606266482,2020,986
81176,5583391276,1979,267
91397,337067169,1972,17
72986,5210092947,1971,968
68143,5310435618,2008,529
16988,2666125583,2014,734
16988,2666125583,2014,912
16988,2666125583,2014,310
64975,3050849956,2003,390
64975,3050849956,2003,641
64975,3050849956,2003,914
54809,8308447852,2016,354
54809,8308447852,2016,36
46565,728184991,1999,694
17137,5523713553,2009,850
17137,5523713553,2009,859
96349,9860571309,2020,360
96349,9860571309,2020,155
96349,9860571309,2020,828
94365,4230423728,1979,687
94365,4230423728,1979,914
94365,4230423728,1979,246
56243,4350976578,2015,380
56243,4350976578,2015,613
7545,7415273478,2021,260
7545,7415273478,2021,927
73135,2892937657,2010,63
73135,2892937657,2010,510
73135,2892937657,2010,884
99572,2349692555,1988,76
40622,7243988349,1970,273
68351,9890364103,2007,459
68351,9890364103,2007,904
68351,9890364103,2007,135
69122,9974785630,1984,940
69122,9974785630,1984,334
69122,9974785630,1984,116
54904,7419469939,2017,486
54904,7419469939,2017,718
37170,3879790820,2017,169
42299,7819138992,2004,563
42299,7819138992,2004,59
42299,7819138992,2004,393
58201,7535982609,2005,558
58201,7535982609,2005,461
70127,3899347690,2016,168
13711,5759810160,2024,83
13711,5759810160,2024,453
56942,6968576497,2004,561
97189,9112025481,1991,965
97189,9112025481,1991,241
30233,251621400,2000,928
30233,251621400,2000,83
32457,7919720870,1982,184
32457,7919720870,1982,140
96684,8382982470,1999,305
96684,8382982470,1999,994
96684,8382982470,1999,363
24433,2922211313,2021,951
24433,2922211313,2021,426
24433,2922211313,2021,724
26540,3101470994,1997,770
26540,3101470994,1997,65
1749,5072616583,2008,453
1749,5072616583,2008,356
1749,5072616583,2008,132
11499,198424840,2011,946
27452,4960030936,2007,463
27452,4960030936,2007,5
27452,4960030936,2007,980
61057,8611964298,2003,826
61057,8611964298,2003,263
61057,8611964298,2003,536
94226,5525860224,1978,623
94226,5525860224,1978,644
42911,2546914768,1992,59
59451,1825726818,2021,598
18779,2949589268,2003,92
18779,2949589268,2003,780
18779,2949589268,2003,902
4200,2426600303,2006,941
87277,6706058612,2004,656
91111,9608385370,2014,945
58151,1559009169,2023,831
58151,1559009169,2023,940
58151,1559009169,2023,116
13203,4026070822,1986,415
13203,4026070822,1986,901
13203,4026070822,1986,739
29433,9650533257,2023,185
29433,9650533257,2023,489
49021,8171964762,2009,552
49021,8171964762,2009,646
49021,8171964762,2009,719
93290,7732536959,1994,862
90275,9555754025,1984,404
90275,9555754025,1984,429
87636,1282607755,1970,777
68702,3707086882,1997,783
68702,3707086882,1997,437
65430,9594615492,2019,44
57462,9149848465,1977,180
8521,9099053200,2015,528
75304,8924957657,1996,133
75304,8924957657,1996,92
75304,8924957657,1996,471
58954,5593268465,2014,352
58954,5593268465,2014,159
64608,9229388291,2020,930
35282,3274141753,2002,629
35282,3274141753,2002,337
35282,3274141753,2002,292
30022,239731182,2005,962
30022,239731182,2005,796
30022,239731182,2005,441
4110,9880116519,2008,206
67846,2854461369,2003,99
67846,2854461369,2003,249
67846,2854461369,2003,494
24736,6832127051,1970,441
24736,6832127051,1970,813
24736,6832127051,1970,562
19261,9534746276,1989,980
26376,2938356931,1970,215
22136,2066293984,1980,154
22136,2066293984,1980,711
22136,2066293984,1980,145
67857,6338572331,1975,421
67857,6338572331,1975,190
67857,6338572331,1975,656
58860,9679746068,1979,430
58860,9679746068,1979,810
16056,6136226344,1976,689
16056,6136226344,1976,786
16056,6136226344,1976,404
68050,469539428,2017,746
68050,469539428,2017,314
68050,469539428,2017,718
24424,9676067623,1997,587
24424,9676067623,1997,5
57477,7588050735,2005,529
57477,7588050735,2005,552
57477,7588050735,2005,856
35615,5691443025,1975,674
35615,5691443025,1975,229
50483,3981855212,1992,536
50483,3981855212,1992,205
79323,5514301218,2024,209
15585,8030617850,2024,933
15585,8030617850,2024,123
33243,4331285913,2005,65
33243,4331285913,2005,714
33243,4331285913,2005,477
91546,7065457150,2018,676
84522,4419231070,2022,622
28635,114290148,1988,508
28635,114290148,1988,72
78480,3620120679,1997,10
78480,3620120679,1997,894
78480,3620120679,1997,999
45598,7267507649,1984,190
45598,7267507649,1984,389
45598,7267507649,1984,171
47011,7975689125,1989,295
47011,7975689125,1989,753
77047,1293776432,1998,7
84978,4494041861,2006,303
84978,4494041861,2006,499
26305,4490768927,1979,778
26305,4490768927,1979,754
26305,4490768927,1979,102
16250,228500604,1970,9
16250,228500604,1970,99
16250,228500604,1970,210
36685,351126839,1976,578
92671,6678670352,1996,876
36646,4705012374,2007,941
36646,4705012374,2007,170
64853,2420495962,1982,363
78465,450260935,2000,250
78465,450260935,2000,853
45598,7160578382,1974,7
45598,7160578382,1974,827
45598,7160578382,1974,56
67681,6752925810,2014,750
67681,6752925810,2014,819
23888,401170746,2012,619
60860,8242806756,1988,544
57934,4708833446,2021,60
57934,4708833446,2021,875
57934,4708833446,2021,295
29108,2280797559,2011,72
19859,1995242232,1989,499
19859,1995242232,1989,748
12552,9133937345,1990,999
76837,5356312584,1996,248
99377,215906221,2004,222
99377,215906221,2004,570
99377,215906221,2004,557
36906,2623725884,1971,454
36906,2623725884,1971,722
62388,4008934603,1988,224
6568,8754592094,1999,23
6568,8754592094,1999,654
6568,8754592094,1999,185
14243,1607666754,1973,667
14243,1607666754,1973,568
46991,8981624207,2015,881
46991,8981624207,2015,130
54420,6097410623,2015,182
3030,1795863141,2021,692
3030,1795863141,2021,404
3030,1795863141,2021,959
31603,6585294554,2014,409
31603,6585294554,2014,35
31603,6585294554,2014,914
15870,4849764435,1981,273
91078,7639159999,1983,284
55032,3422967610,2003,140
70348,212909240,1982,8
70245,1986303906,2006,996
89419,248751893,1978,613
89419,248751893,1978,998
89419,248751893,1978,523
59557,3362698223,2001,525
59557,3362698223,2001,704
74365,497699792,2018,17
74365,497699792,2018,725
68085,6377973603,1998,845
68085,6377973603,1998,782
39269,6945894681,1978,568
81616,934704307,2009,220
81616,934704307,2009,849
14537,3256009256,2010,548
14537,3256009256,2010,484
14537,3256009256,2010,109
24593,2381651418,1993,801
24593,2381651418,1993,58
49311,2309223472,2002,904
49311,2309223472,2002,215
49311,2309223472,2002,410
66480,2733987495,1990,513
66480,2733987495,1990,728
26206,8018994036,2009,638
54677,2266030895,2003,550
54677,2266030895,2003,811
44890,2410098792,1989,192
73977,4005514639,2009,529
73977,4005514639,2009,968
33570,1560836103,2020,9
33570,1560836103,2020,668
38126,5552545648,2011,800
38126,5552545648,2011,341
38126,5552545648,2011,548
18299,2036079562,1988,80
18299,2036079562,1988,621
18299,2036079562,1988,217
25992,2867067771,2012,25
25992,2867067771,2012,794
93394,4353790722,1998,861
93394,4353790722,1998,958
28375,2419241924,1972,201
28375,2419241924,1972,638
28375,2419241924,1972,36
22709,3490195039,1991,90
22709,3490195039,1991,297
64334,8801896956,2010,412
61818,8666133068,2017,120
46263,6914840573,1971,299
32228,2749227693,1988,77
32228,2749227693,1988,368
83560,5425359242,2019,348
83560,5425359242,2019,265
83560,5425359242,2019,427
5705,3283287975,2023,159
3469,4876119412,2012,267
92721,2067797227,2013,779
92721,2067797227,2013,423
92721,2067797227,2013,85
40401,5306119130,2006,762
40401,5306119130,2006,29
40401,5306119130,2006,215
7255,8329435357,1993,243
7255,8329435357,1993,161
55507,3864766285,2005,931
13379,3685657530,2002,993
13379,3685657530,2002,285
92323,8235076549,1982,934
92323,8235076549,1982,753
92323,8235076549,1982,679
6622,1664906524,2001,187
6622,1664906524,2001,573
84483,8481236018,1999,855
49614,3294381634,2024,600
19893,4023754454,1981,639
19893,4023754454,1981,514
18879,5906821438,2014,758
9840,9767160728,2004,897
9840,9767160728,2004,528
9840,9767160728,2004,852
41574,3656430885,1995,706
36415,6131207363,1980,764
36415,6131207363,1980,916
36415,6131207363,1980,800
95896,6945250951,1993,66
95896,6945250951,1993,553
70245,8883703699,2017,528
70245,8883703699,2017,579
47502,197290396,1987,162
47502,197290396,1987,662
47502,197290396,1987,348
68359,7153143697,1996,849
68359,7153143697,1996,306
59739,5082712622,2007,126
59739,5082712622,2007,8
59739,5082712622,2007,893
13417,2363342180,2005,309
23591,9067492724,2014,796
23591,9067492724,2014,39
38186,778144146,2024,20
38186,778144146,2024,233
69489,3787370062,1996,994
69489,3787370062,1996,769
69489,3787370062,1996,573
4790,4113427606,2015,330
4790,4113427606,2015,445
62103,6745639313,2009,507
62103,6745639313,2009,202
62103,6745639313,2009,620
62292,2192693601,1986,343
62292,2192693601,1986,61
62292,2192693601,1986,47
5004,9311945082,1973,433
5781,8997562081,1982,757
5781,8997562081,1982,849
5781,8997562081,1982,630
963,2440397421,1973,61
963,2440397421,1973,163
44420,3440209131,2009,918
44420,3440209131,2009,20
44420,3440209131,2009,459
60913,7882247492,2008,394
92315,1386434085,1992,342
92315,1386434085,1992,603
57561,1217766882,1989,659
57561,1217766882,1989,845
57561,1217766882,1989,511
4266,4947713502,2011,960
82040,4220761620,2006,480
13249,4643461136,1983,102
13249,4643461136,1983,284
45597,9845641873,2009,405
45597,9845641873,2009,530
45597,9845641873,2009,312
84634,6895249981,1987,371
84634,6895249981,1987,717
84634,6895249981,1987,114
70723,2796259446,1974,831
24072,7202136758,2006,669
24072,7202136758,2006,714
24072,7202136758,2006,251
65961,5148127286,2006,677
65961,5148127286,2006,729
39187,4155534013,2007,758
39187,4155534013,2007,606
39187,4155534013,2007,282
51809,2081474179,2023,804
87788,8912490493,1974,294
87788,8912490493,1974,871
90695,5106998433,1981,947
56535,9747445001,2009,940
13704,1872889821,2015,760
13704,1872889821,2015,339
94576,7535683680,1980,54
41498,1694734101,2004,272
41498,1694734101,2004,17
41498,1694734101,2004,561
62292,6678906829,1974,253
59910,8416546063,1990,344
54879,9075271357,1976,991
15239,4869885630,2016,248
15239,4869885630,2016,438
43139,5423334332,2020,274
43139,5423334332,2020,89
43139,5423334332,2020,973
98754,5134541356,2014,747
5519,8706106537,1990,511
5519,8706106537,1990,187
67368,3510202928,1983,25
67368,3510202928,1983,116
67368,3510202928,1983,596
55507,3215670087,1975,934
79975,2314834608,2007,727
79975,2314834608,2007,156
79975,2314834608,2007,909
65155,2190988908,1993,617
70004,1791500164,2005,599
70004,1791500164,2005,772
70004,1791500164,2005,723
67037,3107371711,2002,399
38068,9353332380,2016,671
23435,9948214827,2005,828
23435,9948214827,2005,312
78093,9905135774,1984,755
78093,9905135774,1984,991
59609,2638894340,1994,865
37941,4430782356,1988,848
37941,4430782356,1988,331
93383,2414365151,1983,302
93383,2414365151,1983,981
6290,249246907,2015,579
6290,249246907,2015,473
6290,249246907,2015,779
57641,7066282026,1990,368
57641,7066282026,1990,858
13030,148983023,1989,679
98269,9599907033,1971,7
98269,9599907033,1971,43
95659,3712669989,2023,520
95659,3712669989,2023,411
95659,3712669989,2023,179
22424,1549728685,1995,262
22424,1549728685,1995,627
40938,7220860464,2013,528
40938,7220860464,2013,606
37197,528727918,1975,749
37197,528727918,1975,111
36715,7678040790,1997,63
36715,7678040790,1997,847
36715,7678040790,1997,92
2262,725950503,1992,359
2262,725950503,1992,270
2262,725950503,1992,339
54877,6068707710,2000,318
54877,6068707710,2000,122
72133,6339628933,2015,239
52510,6367660791,1975,354
52510,6367660791,1975,697
52510,6367660791,1975,188
47481,5260353410,1983,849
47481,5260353410,1983,847
47481,5260353410,1983,426
70151,6074230581,1999,806
70151,6074230581,1999,871
70151,6074230581,1999,834
97736,7658285144,2007,37
97736,7658285144,2007,89
97736,7658285144,2007,841
87788,2454528952,1989,899
87973,5114676147,2022,406
45545,3154026424,2019,882
45545,3154026424,2019,123
64219,488970538,1976,600
64219,488970538,1976,500
71773,1525992716,1978,910
96258,5311019579,1970,575
38914,9689734692,1979,297
90006,8185649072,1996,922
58105,3024636697,2005,263
58105,3024636697,2005,417
58105,3024636697,2005,913
64135,9138890571,1989,961
60907,2400289905,1993,41
60907,2400289905,1993,131
60907,2400289905,1993,536
99070,8390269758,1994,868
74418,9586417898,2012,737
74418,9586417898,2012,213
74418,9586417898,2012,84
3983,4013685464,1998,530
80029,7953521166,1987,901
80029,7953521166,1987,774
80029,7953521166,1987,875
23224,1307210814,1984,942
60809,5653422573,2012,384
60809,5653422573,2012,233
60809,5653422573,2012,914
78723,522781259,1983,151
3908,9165822923,1984,217
3908,9165822923,1984,477
37264,5908876617,2023,949
6193,2313234580,1996,462
67816,491093803,1975,131
24512,9065728547,2007,976
24512,9065728547,2007,223
73599,6112301718,1999,52
73599,6112301718,1999,24
15950,8860103472,2006,819
15950,8860103472,2006,498
15950,8860103472,2006,516
71680,4296036944,1985,451
71680,4296036944,1985,741
71680,4296036944,1985,664
81226,4215236309,1986,138
81226,4215236309,1986,446
80831,7090845825,2011,898
87156,6878202877,1995,43
92107,6883918141,2023,809
55069,8576050891,1973,90
62851,8006295285,1977,800
62851,8006295285,1977,355
41084,8687965623,1987,652
77273,7311153802,1983,272
77273,7311153802,1983,714
77273,7311153802,1983,758
9473,4061956159,2020,767
9473,4061956159,2020,508
52970,8986900146,1987,172
52970,8986900146,1987,144
64462,4543959614,2016,200
55310,3451695742,1997,558
12368,7604248996,1977,474
12368,7604248996,1977,325
22216,3882200444,2011,768
2085,1900456393,1974,885
2085,1900456393,1974,600
2085,1900456393,1974,888
51139,5283892346,2006,803
70466,2809603664,1983,448
70466,2809603664,1983,245
52486,4056219816,2005,544
52486,4056219816,2005,764
99988,1227459560,1991,795
99988,1227459560,1991,192
21067,8079169482,2008,920
21067,8079169482,2008,337
21067,8079169482,2008,966
70402,929176073,2016,930
9218,5905426564,1989,735
9218,5905426564,1989,866
9218,5905426564,1989,725
2225,4890364894,2004,487
23126,4334957395,1989,470
23126,4334957395,1989,813
23126,4334957395,1989,317
81286,3539789601,2017,661
81286,3539789601,2017,994
53711,9933351883,2015,454
53711,9933351883,2015,731
5027,5026350617,1978,371
5027,5026350617,1978,408
5027,5026350617,1978,237
7513,540522934,1995,138
7513,540522934,1995,764
7513,540522934,1995,447
11325,7236377828,1979,954
69093,2076561282,2021,100
69093,2076561282,2021,305
64664,7878525535,2004,471
12733,6983032066,1978,493
67071,5324352087,1994,420
67071,5324352087,1994,435
82121,9429403085,1970,889
82121,9429403085,1970,381
8341,7402662201,1991,971
8341,7402662201,1991,198
67608,4047107557,2020,863
67608,4047107557,2020,229
45844,5291025746,2012,887
45844,5291025746,2012,661
45844,5291025746,2012,421
38073,6175513703,1988,617
38073,6175513703,1988,308
38073,6175513703,1988,109
28192,9745729481,2023,306
9339,73586132,1994,291
2007,1053523917,1990,510
2007,1053523917,1990,723
4531,3891226533,2003,970
4531,3891226533,2003,974
4531,3891226533,2003,728
23888,8846496134,1972,374
23888,8846496134,1972,176
23888,8846496134,1972,584
8641,2863976768,1971,588
8641,2863976768,1971,72
8641,2863976768,1971,714
74111,118743953,1970,808
57532,4345546505,1979,958
57532,4345546505,1979,70
57532,4345546505,1979,877
34408,583164409,1989,817
68973,8872255492,2008,485
68973,8872255492,2008,675
92721,4864799942,1994,552
84315,7088252165,1985,976
84315,7088252165,1985,583
84315,7088252165,1985,573
75846,998448560,1973,520
75846,998448560,1973,570
43973,9551224373,2012,414
43973,9551224373,2012,423
43973,9551224373,2012,239
99895,7192759196,2019,455
99895,7192759196,2019,14
99895,7192759196,2019,889
1056,5639777310,1971,597
1056,5639777310,1971,812
1056,5639777310,1971,535
24254,1238319309,1970,636
24254,1238319309,1970,382
24254,1238319309,1970,173
24537,5358324808,2020,427
24537,5358324808,2020,378
24537,5358324808,2020,50
48826,4695447059,2008,955
48826,4695447059,2008,642
48826,4695447059,2008,567
46454,4307382562,1972,422
46454,4307382562,1972,810
97773,324970029,1993,336
97773,324970029,1993,326
97773,324970029,1993,75
81325,6488287381,1977,701
81325,6488287381,1977,185
7382,2304729936,1991,384
7382,2304729936,1991,189
59925,5458950134,1982,262
59925,5458950134,1982,579
59925,5458950134,1982,83
64357,5599286283,2016,793
86272,6977976401,1999,946
86272,6977976401,1999,302
86272,6977976401,1999,944
23435,3896872251,1994,909
70774,6967309730,1990,570
70774,6967309730,1990,373
11975,619142491,1993,18
11975,619142491,1993,240
11975,619142491,1993,881
31511,2811088220,2004,909
44774,9224853252,2017,203
44774,9224853252,2017,772
44774,9224853252,2017,528
20479,2604946406,1979,413
20479,2604946406,1979,712
20479,2604946406,1979,913
68423,3875955867,2009,20
68423,3875955867,2009,146
27644,1752661933,1996,256
68504,2476814257,2015,547
68504,2476814257,2015,908
42241,6435316131,1975,840
42241,6435316131,1975,562
42241,6435316131,1975,945
29454,4664357037,2021,866
29454,4664357037,2021,440
29454,4664357037,2021,359
28378,8876975217,1989,88
28378,8876975217,1989,203
28378,8876975217,1989,918
89114,7162213816,2014,207
89114,7162213816,2014,92
84657,5820613408,2015,249
84657,5820613408,2015,314
84657,5820613408,2015,298
98641,5059275688,1991,352
98641,5059275688,1991,259
98641,5059275688,1991,442
5683,5006285368,1979,580
5683,5006285368,1979,704
10579,7539322605,1996,241
10579,7539322605,1996,695
10579,7539322605,1996,348
87859,9917889189,1986,134
87859,9917889189,1986,575
87859,9917889189,1986,841
43180,2061962654,2012,691
43180,2061962654,2012,568
11783,2339677578,1990,966
11783,2339677578,1990,525
11783,2339677578,1990,482
57638,9915411870,1988,205
57638,9915411870,1988,729
57638,9915411870,1988,295
70906,1506256522,2006,439
70906,1506256522,2006,729
88992,4298252501,2000,850
88992,4298252501,2000,374
88992,4298252501,2000,60
18052,2001312501,1989,12
18052,2001312501,1989,892
18052,2001312501,1989,217
83831,4312144215,1979,63
83831,4312144215,1979,490
33777,8964149283,1992,750
34924,1666932363,2020,869
34924,1666932363,2020,750
62187,5541179603,2005,263
66327,608588833,1978,398
43263,7614864567,2017,403
16773,3021829015,2010,979
16773,3021829015,2010,583
54642,1504444342,1980,649
54642,1504444342,1980,216
54642,1504444342,1980,196
21426,6376746625,1972,230
21426,6376746625,1972,411
26639,1349085902,2016,545
26639,1349085902,2016,854
25294,3879087791,2019,900
25294,3879087791,2019,185
25294,3879087791,2019,153
93974,896033796,1999,857
93974,896033796,1999,743
93974,896033796,1999,925
45391,4818912871,1995,980
45391,4818912871,1995,590
66417,5830245345,1972,282
66417,5830245345,1972,299
66417,5830245345,1972,316
11564,6186732676,1985,244
11564,6186732676,1985,780
26539,7601977965,2016,572
26539,7601977965,2016,744
26539,7601977965,2016,761
16715,6951304571,1988,55
16715,6951304571,1988,367
24917,6484978257,1976,753
24917,6484978257,1976,532
24917,6484978257,1976,188
53299,9548450562,1994,943
53299,9548450562,1994,30
41997,1312357199,1993,462
41997,1312357199,1993,974
35511,6458838019,2007,340
16365,7961706793,1992,365
16365,7961706793,1992,125
37047,4453111022,2020,579
58883,9055674402,2007,830
769,4083127423,1976,272
769,4083127423,1976,989
30622,5562865601,1987,31
30622,5562865601,1987,947
30622,5562865601,1987,719
51412,7762135473,1971,857
26036,384134747,1992,758
26036,384134747,1992,776
26036,384134747,1992,428
58960,3350285108,2018,467
63644,464719708,2005,36
63644,464719708,2005,16
63644,464719708,2005,460
61168,4478407974,2007,232
61168,4478407974,2007,241
61168,4478407974,2007,547
78925,7138379894,2007,985
78925,7138379894,2007,962
71570,8554072218,1993,486
71570,8554072218,1993,679
41777,4318049801,1972,615
72156,9932737763,1974,261
88273,7707055448,2009,447
77792,8604115844,2006,752
77792,8604115844,2006,123
42911,2062687275,2016,207
42911,2062687275,2016,790
42911,2062687275,2016,501
50194,2792810330,2020,273
