CompanyCode,DocumentNo,FiscalYear,LineItem,SpecialGLInd,SpecialGLTrans,Vendor,ClearingDoc,ClearingDate,AllocationNo
32861,2637953205,1970,16,9yM0,41lH,49141,9028NJYKu7,2012-09-29,5084HaUiI4
62760,399846556,2013,28,9nj3,07sr,60144,0887aiWjN1,1982-10-06,7190DfhdG7
65155,2520833196,1980,613,7iQ6,53mq,79153,7865cutTj4,2015-12-01,2664gNBVC1
65155,2520833196,1980,451,5nA0,63jQ,92241,5127JrhHr6,2002-11-17,0481BdhkH3
38769,9224183426,2013,639,9wS9,39gK,30703,7987jtkRU6,1981-02-03,0164HmsGA0
21057,5580102850,2015,875,7cP6,05VJ,18281,0694hPDWI9,2000-02-27,0099VUtEw9
21057,5580102850,2015,990,0Cl4,44Xz,170,4827joimc6,1988-07-15,0799fqKxt0
21057,5580102850,2015,385,8kV5,07Qm,62080,9239diFLN4,1970-11-17,6744Fypkr6
7186,673286841,2022,642,4Ba6,61ri,22445,7766NfXId3,2006-11-10,9648rElZk4
7186,673286841,2022,457,2KS5,33hc,19101,2993MhyYx0,1973-01-13,6971Gugmw8
56483,2214095730,2009,976,7XY7,90le,84887,0679KQFyl9,1984-02-28,4702mWZuD4
32972,7930689789,1990,101,5bn5,08sF,74026,0322uCrRG7,2000-11-03,0511jFxys0
32972,7930689789,1990,690,0zO7,82Wl,67556,8506IaCAc7,2008-11-15,9653nKYbg8
32972,7930689789,1990,783,0PZ3,39Dy,41482,6890QEgVL9,2016-08-08,2455hPFFo1
58123,4619088703,2021,847,1IO8,51IG,76559,6691RlHyV1,1990-06-14,0191atqBK5
58123,4619088703,2021,371,5Ns3,87uY,52751,4953hytXh1,2021-03-11,8594KNZwJ4
33921,5273518084,2017,601,7jQ1,76TQ,53520,2411ToJAI7,1986-04-09,7993JCGct3
76654,8307702169,1978,303,0Be8,89TK,17376,8539Gdrar0,2001-07-24,0061NBxYv1
76654,8307702169,1978,909,1Eu2,67de,33828,6540qEasW5,2017-12-14,3260iqrOk1
44638,7379316133,2021,667,9oP8,45wv,44502,3437ejfwU9,1976-06-02,0399jrYRd7
44638,7379316133,2021,961,8sQ3,07zh,27679,4923WUEnE8,1999-07-26,5837DqgPe4
44638,7379316133,2021,966,2xD1,41bs,6863,7027NkpcG6,1975-07-19,1404JibeK7
62862,111822242,1987,419,7aC2,49Px,71100,4674Yqrdo9,2001-08-21,6343aZnAu9
62862,111822242,1987,384,7qi7,46Os,9839,0641mozej0,2023-09-02,9899OaFyY8
80258,6660209789,2020,209,7kx4,69dI,88742,2897URXCs9,2012-05-08,9287KPHQP6
80258,6660209789,2020,216,7PY3,34Oa,21247,0954ORNBO3,1973-07-16,6372CPZJQ8
80258,6660209789,2020,824,4Wu7,76CI,24470,6742iNlVX4,1972-04-17,8021KGotb3
11575,258917554,1984,981,6IP3,05Zu,87340,1887qMnvd3,1971-11-05,7739TyQEN3
11575,258917554,1984,369,2le7,58DD,8967,8615xDEsh5,2012-08-18,1852CMIEa2
85175,2977873224,1994,542,0ar0,28nz,99676,8962SphRf0,1983-12-06,5626FWMvy6
49837,33392621,2018,109,0WY8,67ke,14110,5711oeUck6,2018-07-01,5188TEtyg5
49837,33392621,2018,933,9IL3,55WC,21258,9272lrLBa3,1977-01-14,4133DanDL6
17768,5855364680,1984,978,6td9,95My,86604,7658dZJXG9,1991-02-07,4743GZgMt5
17768,5855364680,1984,327,2RM3,09eI,11542,3324whVQX8,1978-04-28,0751AMSdd6
68300,9000202356,1996,807,2oe8,30YB,29504,4223DNqEV9,1994-11-17,0373Cjhmy9
68300,9000202356,1996,282,0nt2,13Gc,10826,1631OBLxe6,2006-08-12,3424WeXSM4
90356,1415874151,2005,790,3CE6,13Mm,21865,0634xoGff4,2022-02-17,4780wVRIr9
77621,3987621685,1992,7,1ot1,06tW,56653,5120cYNrn7,1985-02-09,2758tVneq8
77621,3987621685,1992,826,8du6,90ZD,19951,1739jVvya8,1982-11-18,4274MBIrS6
77621,3987621685,1992,138,9Rr8,48bU,51503,8994IHxRj6,1992-08-20,7409jxOVy2
97907,9894373450,1989,774,8rf0,06fH,8924,0734mLyQd7,2010-01-12,8212OoftJ8
97907,9894373450,1989,207,4eJ3,67oH,21312,3842ktJAy6,1979-02-23,4675FVkGX4
97907,9894373450,1989,857,8QJ6,40mC,17942,0535BAKYg1,1976-11-08,1090aDapl0
11667,1578708539,1984,969,5jN4,00yS,84563,9759pYCjC2,2017-08-21,7635VjwAC7
11667,1578708539,1984,648,1wY5,19fB,15025,6431toTCE8,2014-03-29,8568SHoYq2
5705,3583845511,2020,675,2uA0,72lw,71099,1024MXIwg1,1978-11-29,0484TAFPH3
5705,3583845511,2020,868,7jx5,37Al,93044,7926JzjUT9,1999-10-24,1766HnfMP8
26751,9553063491,1981,648,0jo8,50Hz,23896,4826YXbdV3,2021-12-08,6667TNZZG4
26751,9553063491,1981,660,6NI5,60tM,19463,6136Bmhci5,1972-07-30,6262EroJK4
37385,1436862692,1971,284,6pv5,16ej,246,3165QnwSo0,1975-04-05,1619mtfzs1
90851,2739906400,2014,742,8yM6,66Ev,78755,9283zTIAs7,1995-09-19,5262yvHkB2
90851,2739906400,2014,959,9dJ6,80dJ,60617,0062axPmO3,1984-01-12,9523FyfdU8
90851,2739906400,2014,329,4bW2,75NK,37057,4607WvsIH6,2017-11-03,2904WwdwV0
1402,8936663592,1993,939,3CO3,95KF,36795,2680IbMyh9,2013-12-15,9475pmVmI8
1402,8936663592,1993,237,5xG9,27bN,39452,5948lviZg1,2003-10-08,5916hEYBz2
1402,8936663592,1993,933,0LJ9,08eH,62456,1258whMoE1,1999-10-24,8048gvDSG0
10170,8321165623,2007,254,3SE3,10hh,19159,0767ZMobm0,1976-07-22,9403qaMMG5
86406,718669988,2009,467,1PT6,34ZJ,54595,4276ZBhxY8,1973-08-25,6122ANNkB0
12708,616022651,1993,40,1US7,25Kf,37225,1962hXiSq7,2000-03-21,0192lmdJZ7
12708,616022651,1993,745,5oR7,73NF,34405,5261EElan8,1979-01-30,0684QPGKc4
12708,616022651,1993,544,6Pk0,24cg,10391,3586wcYnV1,2015-04-21,7508qUJgY1
84386,6505835354,1975,722,9zY3,38AF,43882,0676CBuiB8,2006-06-02,0222ehRyR2
84386,6505835354,1975,270,7Nt9,21Dv,64355,3633gpyqE7,1985-10-18,6740LLfPp2
7146,4969247513,1984,121,9fF9,16Bb,81022,6541IgWKK2,2020-11-10,1359HXddK5
7146,4969247513,1984,213,4sF8,60Fb,5082,4965CwxKM1,2004-11-17,1994KCaKn1
83131,3842880979,2005,74,7Pa5,15Zt,50626,8117VkxYe2,1986-06-20,4798XLfaf0
83131,3842880979,2005,969,2IK1,38Fx,88133,6788SnGSe4,2017-07-26,5315VZpqe6
208,8864596100,1982,262,9cV4,51QS,60857,5022EzyBl8,1992-08-10,6006xHIVL0
20832,7797882443,2010,386,3pJ7,68dx,64266,5278QPkKm0,1999-08-23,1614byoav7
20832,7797882443,2010,115,3OX6,26sS,20792,7777UfgMR2,1990-12-08,2303PMfqD1
20832,7797882443,2010,160,3VW2,79EB,77767,3137uJyQf9,1974-01-06,8831XBLXq2
84368,5685809813,2011,868,5eH6,79zB,48354,5089rUDbu0,1983-04-20,5403OWTlK0
95392,2429291593,2007,717,4tf8,11jH,27079,6307EeNhh7,1984-03-15,2213ZJwEI4
95392,2429291593,2007,756,5Tf1,56oU,42197,4608eIIwR9,1991-04-16,0097SYjri6
95392,2429291593,2007,703,3qJ9,49ER,83659,3308XXomI8,1973-05-21,3686XzSrv3
14799,2528762475,1991,450,5Ns3,66rs,91249,4084awiEu4,1974-01-05,2157IOtGD3
35700,8390931937,2008,712,8IN8,44Vm,71073,9748mDDTF5,1990-03-07,3966TVgqv3
35700,8390931937,2008,630,5Ij3,56BQ,49003,1573cmFqv5,1993-08-07,0223JrnPl4
65641,6755310351,1999,91,2JF2,46em,80067,6118trMNl1,2023-05-06,8271bRyPg6
65641,6755310351,1999,890,3Le0,70bW,6365,7986MncXA4,2014-11-21,7111kOMjg5
65641,6755310351,1999,25,9lE1,64oJ,73134,9599BgXsZ1,2007-12-10,3858QJTei8
590,931401271,2002,723,1fl6,37vA,35372,9678aegVH3,2015-04-21,2080BFhQJ7
590,931401271,2002,17,7HY8,46bY,37874,9968OgFZg0,1997-05-09,0827RNyqK7
590,931401271,2002,272,0Np8,81jD,99969,9489lSMWf7,2000-02-03,3728EBrHJ3
84656,5224299167,1983,259,5lU6,94Tw,5981,6594VWeeI2,1974-03-16,0331zTTYV0
67965,8785417502,2008,579,9OG2,00yO,89220,7126nyPsi1,2008-10-10,5196TuwJh6
67965,8785417502,2008,972,1Yg9,05rs,64517,4986eVdAi7,2007-12-28,2756EmGpJ1
41905,1120397762,2012,296,8yi9,78Jk,22567,1779UjfgC9,1979-08-09,5085OiRPN8
88512,6302201084,1997,785,0DC8,35WJ,47435,5090tdhIw9,1985-09-02,2539WEIJY9
52672,8750592778,1988,998,0zJ2,89Nf,64595,0548PGDJF6,1970-01-03,1412fKfDS9
75249,6948667774,2005,48,1UF5,77rr,97187,4459JriBq9,2007-04-21,7430oYlkO4
75249,6948667774,2005,295,3Hi2,22cx,36223,2709qiEVb4,1976-03-12,7495GzWCd4
75249,6948667774,2005,144,6vF8,62Ig,68594,4374koxYq7,2023-04-22,7606XcwfP8
60548,9272134342,1992,78,6WZ7,50pe,5926,0962fbOVk5,1980-11-18,5716jGHZG4
89924,6097906795,1970,151,9do5,85eM,5669,4596SVIcB2,1985-09-20,8080pCTkX5
69580,2718330482,1974,793,3kA0,91Zt,48228,1021oeIlA1,1991-05-06,2344aSdTi0
69580,2718330482,1974,528,4xb8,16HE,97666,1685snTki0,2015-11-29,1229UkxkB7
23772,7100968721,1971,733,9bp3,77HT,96725,0649VQUvI7,2011-11-22,5829wNhbR4
23772,7100968721,1971,985,2of7,85dP,37874,6686SpQRW7,1983-03-01,0543XDTzT8
80087,5478164759,2007,879,9Cp5,76Cf,41531,3937dgYLk5,2013-04-17,6573KpKLx3
80087,5478164759,2007,522,1RF4,71bS,21571,4765xeoPK7,1984-10-15,1367diGIq1
56114,6901539596,1970,166,9Mv9,69XT,80704,1046iLciL8,2007-12-11,0049SCiRE3
56114,6901539596,1970,113,8TQ9,98dR,1652,2743Pzrvf9,2000-07-11,9241jVSjG4
17139,1415135810,2023,492,3VK9,07Qp,69837,2997kfhNl6,2000-09-20,5518sjjOl2
67949,6237668217,1996,828,7qW2,03bB,25450,8947FLEal0,2023-01-20,3692ICIOi2
67949,6237668217,1996,76,2pn6,16Ok,32410,1147yYJKM5,2007-03-05,9697gNcxB7
14077,5902035467,1983,286,7qM3,56Kf,30445,4451lffZj3,1972-03-09,4334nqfpQ7
41967,6244457142,2023,691,3sJ0,95CT,18549,8922FixLe1,1978-05-29,6733Vxfje7
41967,6244457142,2023,702,7xH5,00TZ,63900,2022dEIbX2,1997-08-18,6291GjFqt6
41967,6244457142,2023,916,9rp2,46rG,84276,4282PNHrQ3,1972-03-26,8603wmcgC5
57297,886938636,1983,445,9iO4,27fU,15821,5744mcTXh2,1990-06-29,3583yzmCd2
20426,2847016397,1976,81,6Rp2,65gE,96784,1805IzDFc1,1984-07-25,3418LIGXL5
20426,2847016397,1976,474,0tm0,21CR,49959,8929yxkuT6,2007-10-19,2448IefSn9
70565,2860512727,1993,600,4vZ1,47Nq,24964,1560CCVRX9,1984-08-31,2193FQgOs9
36840,7877014977,2013,136,9Iy6,03if,67776,2206kWNjx8,1973-11-08,6803huoYj9
36840,7877014977,2013,975,5nm4,89qU,9957,2332ORnYv6,1988-10-11,2955ALZuX7
4621,8141937032,2000,517,4EN9,91HE,43103,7050PSxOa0,2005-10-29,8188unqtH1
4621,8141937032,2000,404,8NG2,60LP,7158,8610KYYFP9,1998-07-24,9859GYpFt0
80561,9411363245,2023,227,4jH8,79sx,53559,9635VmqTI5,2022-01-04,8412QxqKf1
80561,9411363245,2023,959,9mr9,93Ki,19282,1372XbIuC6,2010-12-21,1383pKIzK6
80561,9411363245,2023,691,7EZ0,08Iy,2956,7058bShnf9,2012-11-08,7542fSImW3
34385,9387132097,2024,17,3en5,74fB,57599,1292zAKwb2,2021-04-03,2782vZjGc3
34385,9387132097,2024,921,0pN0,98Xx,74759,2604rtnpx7,2017-12-13,3352oHjXm6
34385,9387132097,2024,808,1kR5,14mW,65362,4800OXQrr4,2010-03-23,8953fbicT5
44586,8215186509,2002,548,8St2,57ul,5291,8747isVra1,2013-12-17,5148GwlXS2
32181,8550826070,1975,66,6zU6,65ZC,12062,5977tStKp5,1972-06-27,5440LGkiY9
32181,8550826070,1975,300,5Cl2,60kf,21098,0428CWjCW7,2000-12-11,2194ABsYI8
62219,9467723519,1985,848,5Ku8,13qK,18893,9911OjATW3,1986-01-08,8147sNXkl1
75303,3303007564,2017,941,6Ei6,29Fg,57975,7699gaZRA1,2013-10-15,4157mvTye4
89086,3221059830,1987,576,5wQ5,83CB,15557,0534yQfST1,1972-05-09,5447MuNem5
89086,3221059830,1987,536,7cI3,66Na,33586,7254lVuXG7,2008-02-19,8019WKFTw7
89086,3221059830,1987,655,7jb6,94Gh,20117,3683ufAfi8,1978-03-27,4224Mibbm0
94342,7626257693,2013,27,6QL5,64wA,78818,0812gDSkk9,2014-10-19,5053Bilzt9
94342,7626257693,2013,347,5yF5,31ts,70670,1868ynsEn7,1999-08-18,5487WkUpt6
94342,7626257693,2013,211,9AX9,80rU,41717,3723yueGi6,1997-01-11,7014LdBjv4
12735,932432751,1984,794,0kX8,86dr,89362,2493poJNX0,2017-06-19,7093IMzya3
12735,932432751,1984,943,8Am5,32sY,90807,7904aCEUa6,1980-03-08,2698mUfsF6
98565,6302210026,1985,210,2NY7,14IZ,62797,2459ygMGY7,1994-01-09,2944rAXaX0
98565,6302210026,1985,286,3WL9,93Dz,82244,4655UhUMS3,1990-06-10,3477daTpE0
8200,9798842087,2013,942,2CI3,99yj,80780,7904RDZuz0,1982-03-30,7329llEwn4
8200,9798842087,2013,382,7hN2,52Zg,76830,9453RLHNx5,2014-06-08,7419elwui3
8200,9798842087,2013,635,2CC4,27Ew,81980,7679syTMr9,2017-09-09,1974uIQko5
71380,7097354977,1988,809,2Se4,46sU,65086,8742qTwIe1,2012-10-13,8038pMTiF5
40383,2561181588,1985,814,5RJ5,84eo,77767,8154AIMGl1,1970-10-29,2430mBsHE0
4651,7820364957,1989,620,0sM3,21Zn,32767,0898lxxUF6,1975-05-13,6691aAeXK0
1065,918234926,2019,923,6jQ2,11xI,87591,1879fXyUW5,2005-03-12,5145ymHkA0
33372,3896250425,1970,915,2Jn6,06mw,46081,4697NPrtp6,1971-01-13,5614QOvLH2
33372,3896250425,1970,574,8Bs4,66Ov,15187,2805UbTei1,2019-09-23,4293zLzLA8
33372,3896250425,1970,570,6jW5,05Tr,47728,3143cNzND5,1996-01-14,0369nDaID7
1663,8733039707,2015,117,9se7,89Cw,96817,3147dzXJd1,2019-01-27,6498DwKkk8
1663,8733039707,2015,831,7Tw7,73xe,50084,3778wlOzx2,2009-02-18,8593xqyHW9
2722,4846999176,1973,620,7eN7,10ty,61066,5813TQFjY0,1993-07-31,0692IMEwy5
2722,4846999176,1973,213,0Rh5,85Zs,79603,2490gHgNA2,2012-03-10,7080ojikq8
74867,8960396324,2004,164,9Wv6,87oV,9586,2321WrJWf9,1971-03-09,5546IUSXv2
49601,6304085724,1996,543,3Zt4,22Io,10528,1605xKMXn2,1979-11-25,2343sgtWf9
49601,6304085724,1996,180,5On5,64qZ,8781,7839SsvFI4,1984-11-30,9879xIyxm6
49601,6304085724,1996,826,7qr7,50ly,80203,7128pBgMf7,1984-03-30,9620XzXGt2
97949,3070432077,2000,653,9Xj4,81ax,17515,6913ukzBy1,1977-02-12,6361DBaWG0
48653,5729848324,2015,84,1xh3,01fi,72066,6087zlsnm8,2014-01-19,0643pkGqO8
48653,5729848324,2015,746,2Qy8,57aV,85029,4521KCwKX2,1975-07-20,3635rHsbi9
39145,9682238343,2019,740,9gI9,40wL,58718,4417cLFBN8,2017-04-06,9852mfVwa2
39145,9682238343,2019,114,3NI7,21mR,60156,1211vJPYE6,2004-03-11,1698MbMXE2
39145,9682238343,2019,546,8nM6,41af,58009,8533EalIF5,2007-06-04,2565HEonz2
89991,4390034940,2024,344,6er1,46Mx,78079,0295SgwXs7,2018-08-07,6160DaRPb7
89991,4390034940,2024,52,2fi5,29WW,25246,2782FOIyb1,2009-01-28,9753XhLVC3
79958,1035033938,1976,41,0Fo5,30XF,92119,2246ufrRx0,1973-11-06,8927cOCWd5
13013,3304782248,1975,576,5Wh9,44EX,33878,3743lPJER7,1992-06-23,1582TRXCL1
13013,3304782248,1975,163,0cJ8,81nf,92200,0773pDmWM0,1986-12-17,8721ECBWm3
95669,3269840125,2010,527,7lg2,45kt,91041,6170Wjaim9,1972-02-16,9017GJFVd3
52878,7895368606,2015,421,5xc3,13VZ,76667,7734WCaRR4,1981-07-19,4823iorlT3
83588,1512190694,1994,674,5DO4,00DB,16723,0080PQIIJ0,1991-05-20,6860PtMhD9
64214,8990500343,1998,607,6pO2,26qn,40434,8327SnmDm9,2010-12-17,7836XWcSj6
36447,2046858235,2015,650,2kI8,04GU,34581,4807pBHEM5,2008-06-08,2417wIpKA7
36447,2046858235,2015,934,2tu9,10jM,45455,2650tjEIx4,2016-06-07,8678gHqeW2
36447,2046858235,2015,407,6nC6,38oI,21268,6531hojOM4,1979-09-09,7672wBFXN7
9665,8138245976,1971,898,5eO8,07bS,22627,1473HJvZZ8,1997-01-10,5109diIQv1
9665,8138245976,1971,283,3zg8,37RG,49649,3204fFlvf9,2000-01-02,9814nGsjJ2
9665,8138245976,1971,876,3QU6,41XG,96985,0301GWjbF1,1983-11-05,4425XKtdm4
58883,7638764309,1997,155,6Sz1,85Ml,20807,3382vyjwB0,2008-11-29,9751wssfX8
58883,7638764309,1997,981,8KD9,25rc,20822,6611ecZaq6,1990-05-06,0623nwpgA3
21842,8543188693,2007,540,5ro7,54rb,43862,6478nfCJE5,2011-08-31,7823yjtMg2
39749,7757533704,1979,432,0ED4,63ZM,17788,1426acMmz3,1981-05-23,4522EDmHQ9
65015,6397105673,1982,523,5lV1,42Cf,43153,2488lXluI1,2009-03-14,8230aBDXg2
65015,6397105673,1982,499,8va1,64Fq,19963,0334QYUxT8,1998-12-27,8884acgek0
65015,6397105673,1982,276,9FH1,78hw,28236,8917LYycu8,1998-07-20,7616HwxRS9
85667,9946794538,1983,204,0De6,40Rk,19398,8476ZqEVx4,1973-05-09,1595tCNzA2
89329,9116076841,2012,999,5wO3,23al,40268,9314OfVXk0,1999-01-17,1255lEcSN6
89329,9116076841,2012,98,8zC3,09kc,36329,1023XzhAV7,2018-02-05,1442jKuRb8
89329,9116076841,2012,965,9Ai1,04fF,29229,8749NEOaX5,1982-04-14,4366PjBTo8
3675,1238680160,1977,290,0If1,66xp,78441,2527EdOYy9,1992-05-02,4015SmILl4
9778,7402346715,1987,909,3aQ4,95AA,41680,7697jrkXn7,1981-04-29,5734RxnPT9
9778,7402346715,1987,208,7DY0,15Vd,44559,4377Xrbhf9,1997-06-08,5926mjxWm1
9778,7402346715,1987,201,3Ri0,20rg,19377,2651shhPJ9,2013-02-28,1928jFlyb1
9989,1622780590,1989,224,6UE6,94bH,58834,0610PBdVq7,2010-12-04,6269qamak6
9989,1622780590,1989,523,2Cy4,33qj,22845,3745mouBA2,1983-11-25,9657VMpVc6
9989,1622780590,1989,175,5UG3,55jr,7394,0674nWniS3,1989-04-06,1335KHmzi4
97996,1155810362,2022,705,4xK0,99fb,43604,2341XJrOq2,1998-03-06,3360aLQQs3
97996,1155810362,2022,374,4qW0,13ee,64754,1003lmGfk0,1996-06-14,4003mIKxv0
97996,1155810362,2022,354,1CQ0,25np,5384,7589drRWr4,1975-12-28,5459ykdaq2
73536,3605314148,1979,893,7Eo2,16qO,91706,1068sEoUZ7,1984-09-07,2171YjjsH1
61805,7203128153,1972,12,9iz1,27fb,14547,7561RCOvl4,1989-01-15,5100aMLHJ1
61805,7203128153,1972,266,8JZ4,11Iz,63846,4153MEdNb8,2012-10-25,6023ainNG2
32878,5511106395,1992,366,9Fj3,32uH,83932,1875MIwUt0,2008-08-21,2601lrDqS6
32878,5511106395,1992,6,6eU4,61vc,20096,5314sWerV3,1986-04-09,5696vpHjn9
32878,5511106395,1992,941,8PF1,15Mr,20979,1224xGYbs5,2016-03-15,5319uzxcH7
53984,4088945100,1974,260,5GP0,40MF,24116,6441txLsr6,1982-12-21,2480aKWXM6
98602,2488778638,2016,396,6Xs0,36Do,41561,3861fDUIU2,2000-06-01,9420DfFdR6
18686,6960802564,1972,37,2hL7,00Eq,88541,3726rJdNh2,1993-04-02,4298MvIaT5
18686,6960802564,1972,685,8EN0,74DI,76951,7439HeIiN9,2019-09-11,6161eHZEV4
18686,6960802564,1972,256,1Xb3,77pB,37968,3172PZIKh4,1975-05-06,5711Fiqvg7
52316,88323407,1987,452,0oT5,56aN,83531,2642RbZXp6,2016-02-14,3673yzkXU6
52316,88323407,1987,103,1Lf3,81hK,61302,5154iRxhp8,2009-03-22,4355FcuuZ2
52316,88323407,1987,470,1ss0,61br,81341,7636gssbV1,1980-05-12,0618nmIja2
7517,6697765355,2003,421,4ML7,21UQ,77366,9533RWHwI8,2020-07-18,0617sKWca4
7517,6697765355,2003,429,0qd6,20gE,47765,7619bSUow9,1981-03-20,9167ianla4
56262,5194511542,2020,754,1Xf0,22dT,95463,0255grlcF5,2005-11-07,0930Opjuv5
84279,832732983,1981,706,0Au3,29Db,67162,4451mjfay0,1980-02-18,5996HGznT2
84279,832732983,1981,49,1Io6,92Rx,5074,3481bumVk0,2009-02-23,6405bBBAC2
64964,2755656193,2022,312,4CY3,49rd,78488,9972Dktnw4,2022-12-02,0962KvqvT3
64964,2755656193,2022,623,9ZI2,10oP,9522,1445iApNW1,2000-08-03,1128CVZVU9
67563,6695069630,1972,117,1eq0,16Rt,24718,6873qktuw4,2019-05-30,6731QppQq0
67563,6695069630,1972,301,3CF8,32lW,20367,4739eTrNC6,2005-03-01,6094gUJKP2
75882,8820066135,2007,53,0jL5,25Ug,67198,9852fvsjr6,1999-02-18,5366ifmfX4
75882,8820066135,2007,638,2Yf7,79iS,64537,7124kMNvo7,1986-07-26,1651nYztk1
75882,8820066135,2007,553,4xt7,82Yg,71423,2977dAIeY9,2007-05-26,5701ldUGH5
60736,1714735798,1990,796,3La4,61In,15617,4290xwxNr4,2020-04-14,1229kcroz7
60736,1714735798,1990,741,5Lh1,44Ll,17427,3851WNkjD5,1989-04-27,7285LONkC5
34924,8266750979,1984,55,7xk6,47Wh,18451,4723TogHa0,1993-05-28,9362Bknii6
51197,3038069897,1989,184,8iq4,38cu,85380,7361dlUfG3,2016-09-17,7985lKErm4
51197,3038069897,1989,442,3gZ1,24pI,69996,4159yUxAh9,1995-01-29,8347FHOpI1
98676,458589443,2008,634,0wQ5,20MU,9265,0234xHlZn5,2005-12-28,8706bGRum3
98676,458589443,2008,825,9wz7,06Im,72343,3893cEEHV9,1978-01-30,7448iOXfh3
98676,458589443,2008,69,5aX5,06Pt,97980,3551yKdBx6,2021-03-07,9545OMxNT9
44382,100307221,1987,151,0Sl9,61mI,25225,7493xpafm4,1993-04-29,6472VFSLy8
44382,100307221,1987,375,9HL1,66os,50370,9211JEFfG4,2009-12-15,5507WmpDS6
42213,3892931198,2009,414,9pW4,66fB,58452,6764wommk2,1985-06-17,6762zLrkz6
11564,7725725234,1989,491,6qP0,49uC,19496,1042RwDbK7,2000-04-27,1280rfVGp5
11564,7725725234,1989,69,5Fz5,15hP,89126,2425hFrWY3,2009-12-18,4310QpamF2
27805,5419059774,2023,706,2pn6,55mK,28636,7243FUXti7,2003-11-25,1454JQDfn7
27805,5419059774,2023,257,9UV0,74DA,15526,6196HCYik1,2014-02-20,9186ibEqL4
16608,5855622334,2005,971,0rs1,79YL,85980,2430GdxyU1,1993-03-11,7813DscsM8
16608,5855622334,2005,864,6ky3,55eT,48892,8254BLsnh4,1984-09-01,1367uiURg0
16608,5855622334,2005,853,9iJ8,49mS,10744,8152eUdGp4,1991-03-22,0241mOaPU6
12539,9495065764,1985,907,4bQ2,52fp,32649,3530Qehgy2,2010-11-12,3144VKBjh8
12539,9495065764,1985,359,6vy3,22AK,15990,7706xjpWP5,2015-09-17,6214PvWPL3
12539,9495065764,1985,436,2Fh3,29Jh,41951,4256RvPVj0,1989-08-15,9997RQXfa1
16931,2411406054,1988,727,5YR7,52AJ,67743,0204slndY1,1984-03-15,9851sMRTC1
16931,2411406054,1988,449,4WH5,64Hh,5860,6775sQYQn8,1981-03-26,7771YhTpw8
26796,3423804136,1984,926,0HT5,09Hr,3156,0425bQlPv5,1994-07-26,6066oFYto0
32792,5959591492,1995,772,6Jt5,30jy,86219,4485aVGUm8,2006-08-20,9908uWobs2
32792,5959591492,1995,605,9Id0,30GN,21645,7344NXkXU2,2014-04-01,2792qFnHm9
10938,9334678928,1999,872,0BD9,31kV,92194,9237CbBVw4,2009-05-01,7130NpKrU9
10938,9334678928,1999,230,3rn6,85Tz,23836,2849gQJPe4,1976-08-17,5364CXGFD2
10938,9334678928,1999,245,5BD8,99iN,8552,3100CEOyS2,1994-06-25,3717pMVvO6
45024,8382617342,2011,925,9CL8,98Mn,11017,8135tniDA7,1975-11-27,4695KhlLR9
28491,7210522588,1994,824,1ma6,75EK,38079,0202Xsync1,2008-07-28,6147ICnhJ2
28491,7210522588,1994,135,9Lu5,54KI,63111,2158Lxwqz6,1988-11-29,0737sPPAD4
96563,1312859266,1983,849,5MR6,16KB,17022,4934goies9,1975-12-12,6552Lhwpr9
23,8086141075,1998,312,2jC5,95bI,32071,4967rmLBc6,1990-05-24,2911DPAHi2
23,8086141075,1998,599,6sT1,16vM,64274,7628XZKYZ9,1991-01-15,5795RCajT4
97625,5434194959,1979,495,2pM4,03TK,33767,9921fHSUo9,1983-02-18,4726VAluW8
97625,5434194959,1979,369,7pH9,02KS,12147,0198StHcL6,1995-07-29,1586oDOjW0
97625,5434194959,1979,47,0iC6,65lN,70333,3068WuOHt0,2022-09-16,7754eBIvE2
94572,8248719730,2018,330,1Sa2,59ZW,79599,9033fMKUe0,1985-12-06,7713znOmP9
94572,8248719730,2018,794,8RO5,57Ub,51934,6380lemgM0,2012-02-13,8730oLcgo7
94572,8248719730,2018,285,1RZ5,78ht,75971,3967kZiKG7,2018-04-03,5809MnmqE7
42904,6544146251,1989,324,8Pl2,56Do,43475,6852zFakw7,2008-10-11,0539MdSSc8
42904,6544146251,1989,525,5iU1,73GF,71654,7518RSyvy3,2023-02-13,9405lHUBB6
42904,6544146251,1989,278,7St4,67em,83161,6504PvCPl8,2017-06-05,4385luFZV8
75890,8333608719,2020,113,5gl5,55QA,19140,7202mQNGI2,2023-02-05,4427OpxPq0
75890,8333608719,2020,861,2Az7,70PL,80655,0437ttZDL3,2020-07-25,3094IJDqd3
58341,1668032876,1990,399,6AT9,65lT,34254,0700APWDd8,2010-02-05,9474hmCRI1
58341,1668032876,1990,575,3tE4,06MB,74927,6786PlrSO0,1970-06-05,5410aJwcm0
12693,3525732921,2012,765,6wL4,38rf,30910,6054fJOmk2,1992-03-07,0871ERTwO9
12693,3525732921,2012,486,4QT0,06GJ,58600,1835MFbEt7,1978-03-03,0034iVnOX1
12693,3525732921,2012,120,9GT4,73ZN,73654,4813eZWKO3,1983-12-05,4576IvcON3
16722,8837003952,1989,595,3Cc8,35oL,7563,0776TSKrw6,1979-05-08,7994TOwyp7
82576,5715022401,1989,987,9im4,51jf,94690,9099yvCKu4,1991-09-20,0235AVTLJ0
