CompanyCode,DocumentNo,FiscalYear,LineItem
91366,6815033814,1972,147
46626,6287176420,1981,556
3701,1720281023,2001,461
17989,4032324936,1987,526
17989,4032324936,1987,814
14620,8804236840,1986,674
92669,2924303211,2002,455
92669,2924303211,2002,361
92669,2924303211,2002,424
84115,5490012297,2012,63
84115,5490012297,2012,467
84115,5490012297,2012,478
48891,9909275690,2021,489
48891,9909275690,2021,428
35421,3863696529,1977,597
9954,3585179622,2007,266
9954,3585179622,2007,12
77219,2524823611,1988,323
77219,2524823611,1988,609
5355,9340852879,2020,81
5355,9340852879,2020,543
11760,5162309121,1999,702
1632,1159825729,2019,475
96302,3494358170,2010,899
96302,3494358170,2010,425
51627,7935346620,1979,320
51627,7935346620,1979,731
51627,7935346620,1979,943
17402,6755645681,2001,902
17402,6755645681,2001,448
17402,6755645681,2001,628
57633,4145605428,1979,464
1253,7622211356,1972,500
1253,7622211356,1972,352
1253,7622211356,1972,183
19415,2044416456,2003,702
19415,2044416456,2003,964
19415,2044416456,2003,241
73472,4087821579,2014,808
73472,4087821579,2014,234
73472,4087821579,2014,971
32158,4776531123,2018,159
62015,5117805407,1975,375
35204,2542115401,1973,187
26504,1224475682,2021,230
26504,1224475682,2021,828
26504,1224475682,2021,818
74997,5031619800,1990,165
74997,5031619800,1990,57
51705,9965626956,1975,333
51705,9965626956,1975,89
83507,3787219382,1978,642
83507,3787219382,1978,496
19179,2029400577,1973,642
52214,7861203306,1982,446
52214,7861203306,1982,709
22853,6194197226,2008,179
44639,9383273633,2007,889
44639,9383273633,2007,89
44639,9383273633,2007,428
6475,6478240491,1987,6
6475,6478240491,1987,895
23865,438116613,1971,336
23865,438116613,1971,104
79561,3824875753,1990,53
79561,3824875753,1990,115
23684,2424765113,1990,190
23684,2424765113,1990,665
23684,2424765113,1990,462
20870,4189423732,1974,311
20870,4189423732,1974,894
20870,4189423732,1974,79
60618,273097425,1998,694
44151,4539785632,2001,605
44151,4539785632,2001,783
90070,2919247308,2012,821
90070,2919247308,2012,661
61440,5323845480,1994,424
61440,5323845480,1994,330
13178,8840063105,1993,518
13178,8840063105,1993,809
4628,1692255979,1986,844
30524,7301208225,1980,764
30524,7301208225,1980,57
30524,7301208225,1980,363
72048,794087099,2005,666
23448,5498694090,2023,578
23448,5498694090,2023,363
23448,5498694090,2023,52
12135,5553543795,1973,380
12135,5553543795,1973,914
68359,188741348,2001,644
88654,6521626583,2010,122
88654,6521626583,2010,547
70529,6924113487,1990,722
70529,6924113487,1990,661
41869,8414304345,2000,919
26170,902323121,1977,932
69634,6261953955,1996,20
69634,6261953955,1996,887
28091,2906390438,2010,26
28091,2906390438,2010,740
70219,4834774182,2008,630
79781,9594878442,1975,470
79781,9594878442,1975,581
11258,1608149830,2013,459
11258,1608149830,2013,757
99730,7895469109,1978,366
23334,358137192,1972,575
23334,358137192,1972,734
23334,358137192,1972,85
66374,9160164489,1997,937
66374,9160164489,1997,262
81178,3467681875,2008,88
81178,3467681875,2008,665
14175,2827104930,2023,667
14175,2827104930,2023,536
61287,877339734,2017,343
82719,9701391882,2023,280
82719,9701391882,2023,851
82719,9701391882,2023,111
57899,7158066207,1997,644
99730,1986622997,1972,40
99730,1986622997,1972,716
30060,3589050091,1971,527
30060,3589050091,1971,514
10409,4296443499,1996,339
10409,4296443499,1996,204
10409,4296443499,1996,653
64030,9788002588,2023,774
64030,9788002588,2023,735
75028,8599121325,2007,192
75028,8599121325,2007,50
75028,8599121325,2007,838
61682,1082206525,1999,656
61682,1082206525,1999,834
39749,4418606821,1997,159
39749,4418606821,1997,522
99083,2297516284,2021,201
34730,7616841894,1984,93
34730,7616841894,1984,287
31479,5910531942,2015,874
53802,9311685541,2013,757
11439,3681540878,1991,31
11439,3681540878,1991,557
11539,2906816825,1985,773
11539,2906816825,1985,463
32325,3443413416,1981,307
32325,3443413416,1981,582
35492,8743246788,1997,873
35492,8743246788,1997,964
94873,8829676640,1987,634
21029,3443275677,1977,373
98956,4570965301,1974,317
33280,9256468610,2013,465
88163,2618349243,2001,654
88163,2618349243,2001,793
88163,2618349243,2001,685
74421,8508851082,2016,142
74421,8508851082,2016,370
91064,8188305804,1976,464
91064,8188305804,1976,355
91064,8188305804,1976,104
38373,8113580013,2008,893
38373,8113580013,2008,891
38373,8113580013,2008,359
29367,2853036014,1990,159
56230,8656505615,2003,466
62187,576051814,2022,80
62187,576051814,2022,548
62187,576051814,2022,429
85596,1832907169,1997,219
85596,1832907169,1997,599
94459,5483371657,2005,337
94459,5483371657,2005,775
29584,4752397517,1985,862
29584,4752397517,1985,238
29584,4752397517,1985,338
98732,8988545677,1976,303
98732,8988545677,1976,466
98732,8988545677,1976,496
81441,9723333181,1975,273
81441,9723333181,1975,125
32526,9443108413,1982,127
32526,9443108413,1982,72
3889,433425865,2020,907
98598,3154668723,2019,442
98598,3154668723,2019,109
98598,3154668723,2019,308
99090,3632835098,1991,885
99090,3632835098,1991,713
96499,3940270595,1995,296
40486,1895538523,1984,243
12156,9944431136,2011,566
12156,9944431136,2011,560
19043,7526277698,1974,452
19043,7526277698,1974,821
19043,7526277698,1974,69
59639,9585932953,2006,232
13658,8179261698,2002,798
13658,8179261698,2002,38
20459,8282846590,1972,494
20459,8282846590,1972,7
20459,8282846590,1972,282
97406,8057144473,2021,944
97406,8057144473,2021,606
16141,2259737253,2019,112
16141,2259737253,2019,365
95183,8670610193,1973,212
95183,8670610193,1973,162
95183,8670610193,1973,336
18282,2027786794,1996,990
18282,2027786794,1996,99
18282,2027786794,1996,870
38617,6600762447,1998,689
38617,6600762447,1998,331
38617,6600762447,1998,698
82009,5121390942,2004,398
82009,5121390942,2004,106
94434,5226527904,2018,947
94434,5226527904,2018,38
72397,8207615808,2021,9
72397,8207615808,2021,551
72397,8207615808,2021,367
29813,4263336679,2003,326
29813,4263336679,2003,69
29813,4263336679,2003,351
14446,1466894035,2024,475
79434,277050387,2022,34
98517,7391328555,2002,816
45552,5818010756,1980,197
45552,5818010756,1980,204
45552,5818010756,1980,677
17404,6311813937,2022,544
17404,6311813937,2022,811
17404,6311813937,2022,139
93005,7509831148,1977,678
93005,7509831148,1977,840
93005,7509831148,1977,148
89394,907539673,2015,432
89394,907539673,2015,810
89394,907539673,2015,980
32753,4943018010,2010,437
32753,4943018010,2010,179
32753,4943018010,2010,829
69085,1096817493,1999,397
69085,1096817493,1999,291
69085,1096817493,1999,62
91342,9455601638,2008,127
91342,9455601638,2008,340
91342,9455601638,2008,243
19565,5272709213,2002,560
92904,1493819221,1984,955
92904,1493819221,1984,826
38072,6057667921,1970,393
90718,4529323929,1993,937
45049,9098018667,2023,721
9278,4162190209,1975,304
43916,5746334691,1980,787
43916,5746334691,1980,208
10351,218372936,2017,904
10351,218372936,2017,189
56604,1601421358,1971,184
63277,8643380530,2011,236
63277,8643380530,2011,928
63277,8643380530,2011,543
43594,3326767766,1981,478
43594,3326767766,1981,946
93505,5142783465,2008,865
59141,1625297341,2000,512
59141,1625297341,2000,663
59141,1625297341,2000,424
11765,8365733088,1982,963
11765,8365733088,1982,308
13726,1722997179,1974,444
13726,1722997179,1974,14
13726,1722997179,1974,345
84514,8731387409,1977,789
84514,8731387409,1977,272
84514,8731387409,1977,937
73612,6065374893,2011,398
29586,2511296752,2012,103
29586,2511296752,2012,346
42444,4364658730,2006,576
81164,4454065532,1971,474
81164,4454065532,1971,357
81164,4454065532,1971,777
37073,9981527347,2013,421
75068,9895925152,1980,478
23300,4441945908,2006,647
29108,2372370976,1991,612
29108,2372370976,1991,611
29108,2372370976,1991,340
85946,655437491,2020,353
85946,655437491,2020,612
15423,5763595130,1995,233
15423,5763595130,1995,238
15423,5763595130,1995,801
43915,9483142649,1973,612
81349,2825066704,2018,641
36571,6047979690,1977,203
36571,6047979690,1977,867
72579,6198679662,2010,386
72579,6198679662,2010,199
50694,7364630897,2024,395
50694,7364630897,2024,239
50694,7364630897,2024,442
30510,9175120244,1979,829
30510,9175120244,1979,599
55764,6805889262,1990,521
21209,1493863164,2008,413
21209,1493863164,2008,870
25331,7276233792,1994,894
25331,7276233792,1994,362
25331,7276233792,1994,867
50807,8739998100,1973,365
68217,2124645635,2018,888
68217,2124645635,2018,550
69203,2948360279,1985,558
69203,2948360279,1985,545
69203,2948360279,1985,612
4877,2902650401,2015,513
4877,2902650401,2015,797
4877,2902650401,2015,137
78534,7395645179,1993,51
78534,7395645179,1993,276
78125,9117394213,2010,926
78125,9117394213,2010,496
60510,4151103591,1993,509
22894,856759436,1981,248
22894,856759436,1981,33
22894,856759436,1981,325
97999,8479929288,1993,163
97999,8479929288,1993,636
97999,8479929288,1993,136
12878,9797087111,2018,53
12878,9797087111,2018,362
12878,9797087111,2018,330
23681,3630119403,1990,692
23681,3630119403,1990,777
23681,3630119403,1990,345
57372,6276203602,2022,584
57372,6276203602,2022,968
30137,2753921075,1981,596
30137,2753921075,1981,734
30137,2753921075,1981,959
81122,4350203417,1983,267
90346,5827839603,2002,487
98476,760157149,2002,531
98476,760157149,2002,556
89920,6137260655,1991,252
89920,6137260655,1991,956
89920,6137260655,1991,384
92277,6175702215,1980,18
51141,1130608235,1997,306
51141,1130608235,1997,937
51141,1130608235,1997,912
55007,785300362,2003,818
55007,785300362,2003,105
55007,785300362,2003,223
96671,6754779816,2003,847
96671,6754779816,2003,37
96671,6754779816,2003,707
56317,3194651862,1972,104
56317,3194651862,1972,427
56317,3194651862,1972,320
97125,4022275053,1989,256
97125,4022275053,1989,125
97125,4022275053,1989,403
5429,5907506046,1996,907
5429,5907506046,1996,368
6640,381592864,1976,715
6640,381592864,1976,816
6640,381592864,1976,4
91278,3036634536,2012,35
91278,3036634536,2012,281
25262,4367277994,2024,265
25262,4367277994,2024,546
16791,7633156287,2016,699
16791,7633156287,2016,626
65507,2803196627,1985,283
65507,2803196627,1985,750
87067,762041386,1990,633
87067,762041386,1990,504
87067,762041386,1990,500
79556,4591655008,1978,777
79556,4591655008,1978,355
3175,7516486774,2003,981
14648,3459276472,1979,289
73599,5813405559,1996,463
73599,5813405559,1996,460
73599,5813405559,1996,744
28227,4539287415,1981,752
28227,4539287415,1981,166
87277,5491263759,2019,211
87277,5491263759,2019,169
87277,5491263759,2019,886
78557,621345382,1998,231
78557,621345382,1998,236
40794,31851642,2010,991
40794,31851642,2010,348
40794,31851642,2010,272
9797,5920069301,1992,553
9797,5920069301,1992,911
9797,5920069301,1992,255
42458,979002140,2002,107
20712,1232806383,1974,922
20712,1232806383,1974,13
20712,1232806383,1974,191
24333,5458279215,1982,787
93048,5294698778,2000,45
93048,5294698778,2000,85
83564,8505443924,2016,46
83564,8505443924,2016,6
83564,8505443924,2016,183
30864,1595929643,1974,241
30864,1595929643,1974,984
30864,1595929643,1974,430
5606,4047157273,2010,555
5606,4047157273,2010,978
41957,702397772,1973,693
8716,3445928540,1991,387
8716,3445928540,1991,658
8716,3445928540,1991,824
29567,4181345048,2023,907
29567,4181345048,2023,202
29567,4181345048,2023,747
59241,3723746579,1999,352
59241,3723746579,1999,945
52149,5713714009,2011,17
1832,7149362268,2024,585
1832,7149362268,2024,735
1832,7149362268,2024,740
90017,228790132,1979,788
89593,1684448774,2001,939
89593,1684448774,2001,6
15523,9749776392,2001,907
15523,9749776392,2001,23
15523,9749776392,2001,918
44126,620519181,2018,875
44126,620519181,2018,272
81200,3789782304,1983,884
81200,3789782304,1983,379
81200,3789782304,1983,395
42182,748945451,1973,6
13111,9002956137,1981,617
13111,9002956137,1981,65
13111,9002956137,1981,216
67870,5979111131,2016,870
67870,5979111131,2016,367
67870,5979111131,2016,43
59210,5870114280,1981,636
59210,5870114280,1981,410
59210,5870114280,1981,597
4220,3779811613,2013,204
4220,3779811613,2013,74
4220,3779811613,2013,742
98754,7163303533,1984,692
86661,3319812324,2009,287
86661,3319812324,2009,458
86661,3319812324,2009,143
74125,3839557815,2019,345
74125,3839557815,2019,717
46531,895587623,1974,488
46531,895587623,1974,978
66709,4978881638,1993,97
5519,2517424877,2017,265
78244,2893890074,2019,395
78244,2893890074,2019,730
98340,1203941917,1986,92
98340,1203941917,1986,612
53930,6176772861,2011,349
53930,6176772861,2011,656
53930,6176772861,2011,273
20674,2717311257,2020,43
20674,2717311257,2020,609
20674,2717311257,2020,278
96330,8050915744,1970,152
50,2642611559,1985,745
57390,5820379086,1975,363
57390,5820379086,1975,477
97773,6948016658,2023,85
97773,6948016658,2023,429
63881,505055032,1997,719
63881,505055032,1997,747
42243,1667762945,2004,634
42243,1667762945,2004,344
62187,9587931614,2016,613
62187,9587931614,2016,813
22493,7741313915,2008,719
65651,1877463939,2002,517
65651,1877463939,2002,94
65651,1877463939,2002,673
39561,4442067135,2001,937
39561,4442067135,2001,98
39561,4442067135,2001,175
37655,7865137620,1982,768
44767,1541354180,2009,988
44767,1541354180,2009,738
16783,9166762408,2004,888
16783,9166762408,2004,534
71763,1621245883,2008,376
15445,8458648886,1993,493
69121,9162833261,2004,8
28744,6547211576,2011,469
28744,6547211576,2011,207
99790,9995490299,2023,814
99790,9995490299,2023,453
15523,6938069212,1982,757
2359,6038127834,2020,336
40600,4228365958,1970,671
17779,9377582015,1977,465
87204,2129337388,2001,716
87204,2129337388,2001,543
51543,295974195,2017,398
29137,8808406940,1977,984
61859,2870552987,2016,734
61859,2870552987,2016,117
67712,8322811193,1978,896
67712,8322811193,1978,658
48321,5044125387,2001,1
48321,5044125387,2001,241
48321,5044125387,2001,46
32571,690797281,1986,157
85104,2746848492,2021,562
37853,6546218926,2018,127
83588,2773198092,2018,377
83588,2773198092,2018,823
3261,7325671362,2012,921
3261,7325671362,2012,117
3261,7325671362,2012,375
62024,2040396290,1998,213
62024,2040396290,1998,509
57341,371065168,1987,294
57341,371065168,1987,316
57341,371065168,1987,27
696,3375569716,1990,182
696,3375569716,1990,27
696,3375569716,1990,55
71977,9596561158,2022,319
94754,9331688040,2012,410
94754,9331688040,2012,463
1632,6636102530,2002,231
95273,6898745153,1984,193
29346,4269065922,1977,918
29346,4269065922,1977,704
29346,4269065922,1977,107
65872,314220294,2019,744
64017,3089641128,1987,202
64017,3089641128,1987,859
79939,7556065756,1987,539
73472,6526647383,2000,612
73472,6526647383,2000,404
60207,532801509,1982,310
60207,532801509,1982,935
60207,532801509,1982,245
29560,3383203705,2015,50
42102,5889191968,1973,401
42102,5889191968,1973,858
41968,4443395808,2003,827
41968,4443395808,2003,516
41968,4443395808,2003,950
6678,8807727006,2010,337
46648,2490112545,1988,387
22743,4894059698,1980,19
22743,4894059698,1980,815
22743,4894059698,1980,250
69078,7578884321,2015,860
82342,6181029829,1986,530
82342,6181029829,1986,323
82342,6181029829,1986,30
31710,6211851512,1990,587
31710,6211851512,1990,573
31710,6211851512,1990,760
22983,6230688241,2019,212
22983,6230688241,2019,708
22983,6230688241,2019,508
43300,4430895375,2000,148
61682,5569919207,1973,928
84656,5858154496,1998,497
84656,5858154496,1998,700
84656,5858154496,1998,774
94937,6007669197,2008,71
66906,2971733897,2011,623
3654,7043243480,2003,683
3654,7043243480,2003,482
3654,7043243480,2003,251
62909,3343183291,1979,805
62909,3343183291,1979,203
28484,1383061448,1979,338
23675,86983598,1979,603
23675,86983598,1979,21
49843,3705483069,2000,321
49843,3705483069,2000,450
85541,1164983104,2004,847
2851,6693464525,2001,666
64318,9328073740,2008,301
64318,9328073740,2008,536
64318,9328073740,2008,14
91772,1395975072,1992,275
91772,1395975072,1992,909
91772,1395975072,1992,27
12022,2425165806,2005,516
12022,2425165806,2005,842
57987,3557622710,2013,394
57987,3557622710,2013,145
57987,3557622710,2013,279
90543,2081771225,2013,248
90543,2081771225,2013,385
29633,332520513,1988,324
29633,332520513,1988,14
59816,4593010327,2018,931
86488,6987809841,1980,224
86488,6987809841,1980,278
95958,8624406377,2002,604
95958,8624406377,2002,769
95958,8624406377,2002,285
24947,2813090868,1982,540
24947,2813090868,1982,946
24947,2813090868,1982,771
2946,4790439742,1991,956
2946,4790439742,1991,290
2946,4790439742,1991,768
32121,655296715,1986,468
32121,655296715,1986,394
32121,655296715,1986,947
42308,8161057311,2017,982
42308,8161057311,2017,405
68016,6234980011,1977,777
68016,6234980011,1977,107
95625,4040539428,2018,297
35970,1904537460,1981,71
35970,1904537460,1981,844
97303,3723142370,1999,321
97303,3723142370,1999,293
13750,3478099926,1986,651
13750,3478099926,1986,365
28406,2723976846,2022,735
28406,2723976846,2022,981
20479,7484255281,1980,780
39752,8049819097,2005,14
25838,418166121,1993,742
25838,418166121,1993,203
25838,418166121,1993,196
94187,2736290599,1991,806
2664,7676276259,2006,791
33140,3951434525,2012,838
33140,3951434525,2012,298
57674,1835381104,2005,459
57674,1835381104,2005,506
60248,4580656929,2000,816
60248,4580656929,2000,624
60248,4580656929,2000,650
86243,9465344144,1982,856
86243,9465344144,1982,293
86243,9465344144,1982,842
88771,7768865686,1979,660
88771,7768865686,1979,24
55063,7013879718,1971,680
55063,7013879718,1971,666
55063,7013879718,1971,920
7255,4220928647,1981,21
27415,706439008,2018,449
16956,1833106994,1992,585
16956,1833106994,1992,877
46717,3011838399,2007,911
46717,3011838399,2007,23
4359,7784757095,1978,977
27130,6409611048,1993,684
27130,6409611048,1993,231
27130,6409611048,1993,690
88090,7084958283,2019,427
88090,7084958283,2019,52
88090,7084958283,2019,236
35615,6062715017,1982,917
35615,6062715017,1982,348
44394,6514931852,1982,166
44394,6514931852,1982,657
44394,6514931852,1982,56
55120,2814218806,2015,280
30247,8715006800,2014,418
30247,8715006800,2014,413
30247,8715006800,2014,302
12681,5140848723,1977,208
12681,5140848723,1977,336
75028,5524287516,2017,948
75028,5524287516,2017,923
78867,663318082,2017,547
78867,663318082,2017,437
78867,663318082,2017,740
21623,7247124151,1976,697
14603,7708914745,1989,310
77194,4197090597,1992,636
77194,4197090597,1992,746
67789,2257720907,1996,877
67789,2257720907,1996,940
67789,2257720907,1996,800
29643,1037471834,2004,763
29643,1037471834,2004,835
16646,2636028789,2016,220
35477,9499444086,2008,241
2007,5397862058,1974,258
2007,5397862058,1974,830
2007,5397862058,1974,280
21754,5646132627,2010,623
21754,5646132627,2010,169
81017,1221833147,1993,169
3889,5367378796,2005,930
3889,5367378796,2005,750
10697,8445298672,2024,153
10697,8445298672,2024,808
10697,8445298672,2024,483
4271,3510886002,2020,397
47818,6993809387,1982,430
47818,6993809387,1982,393
19707,9757434176,2018,992
19707,9757434176,2018,5
19707,9757434176,2018,918
71393,4458697924,2002,153
71393,4458697924,2002,12
59070,7657263400,1986,683
29576,4707530146,2003,93
29576,4707530146,2003,536
29576,4707530146,2003,217
55331,1422064350,2021,959
55331,1422064350,2021,952
64568,5799934770,1990,365
69917,9814167809,2002,912
31835,3962955824,1978,269
31835,3962955824,1978,391
31835,3962955824,1978,737
44796,3403711654,2017,340
44796,3403711654,2017,740
52745,871386198,2008,597
52745,871386198,2008,322
8202,6998463378,2002,321
45644,1944692712,1996,360
45644,1944692712,1996,631
90078,7340422066,1987,925
90078,7340422066,1987,798
89281,7728866051,2004,344
89281,7728866051,2004,525
89281,7728866051,2004,415
396,8018118218,2004,267
396,8018118218,2004,359
73953,8086125136,1998,274
73953,8086125136,1998,807
73953,8086125136,1998,962
27415,4689984354,2021,54
27415,4689984354,2021,223
27415,4689984354,2021,938
96911,8726068675,1980,75
96911,8726068675,1980,727
19326,1945416278,1977,93
50338,6799210142,1979,158
66692,1652205034,2009,35
66692,1652205034,2009,767
66692,1652205034,2009,825
50977,3110303943,2008,47
50977,3110303943,2008,953
50977,3110303943,2008,382
33548,4721423199,2011,53
33548,4721423199,2011,487
33548,4721423199,2011,24
9954,2703917424,1974,914
9954,2703917424,1974,72
61485,2553329199,2000,635
79102,3281792249,1970,414
13085,97856849,2005,436
13085,97856849,2005,999
13085,97856849,2005,395
29719,7704359636,1987,192
29719,7704359636,1987,258
93820,4851871753,1988,639
65130,4128705175,2021,430
65130,4128705175,2021,13
65130,4128705175,2021,68
47020,9330895505,1997,880
47020,9330895505,1997,174
47020,9330895505,1997,645
34164,9146791938,2013,123
34164,9146791938,2013,511
34164,9146791938,2013,342
81855,1864343588,2008,321
46991,46230723,2011,786
46991,46230723,2011,180
75768,1130147874,1981,567
75768,1130147874,1981,427
75768,1130147874,1981,912
66586,5294299810,1991,434
66586,5294299810,1991,173
21324,3497375841,2014,277
21324,3497375841,2014,820
21324,3497375841,2014,821
967,1367253561,2007,550
967,1367253561,2007,434
76294,2188513058,1982,769
76294,2188513058,1982,354
76294,2188513058,1982,187
36693,1622492153,1991,368
36693,1622492153,1991,417
7259,9684868144,1992,974
84522,3953963992,2024,918
84522,3953963992,2024,776
62292,8670402028,1989,3
62292,8670402028,1989,822
70530,3951370351,1991,483
70530,3951370351,1991,154
88545,6786909836,2020,394
51199,9682497186,1987,175
51199,9682497186,1987,634
33725,9668708479,1972,641
33725,9668708479,1972,904
33725,9668708479,1972,661
52698,1400252906,2003,562
52698,1400252906,2003,467
52698,1400252906,2003,77
33140,1626591727,1970,571
18679,5124993278,2014,162
18679,5124993278,2014,628
18679,5124993278,2014,908
11824,4824996421,2021,198
69835,9667543971,2020,69
69835,9667543971,2020,875
69835,9667543971,2020,239
20119,418718119,1995,72
53,3006487820,2007,753
32406,9357792527,1987,486
36217,9442568810,1978,327
36217,9442568810,1978,392
36217,9442568810,1978,149
17768,652374831,1998,922
17768,652374831,1998,958
17768,652374831,1998,101
72556,5910301297,2021,736
72556,5910301297,2021,505
4110,7686693731,2011,659
23161,9847729185,1992,704
23161,9847729185,1992,447
63101,2230368650,2022,946
63101,2230368650,2022,212
10170,1434451915,2007,548
10170,1434451915,2007,111
46496,1060670620,2019,103
46496,1060670620,2019,167
80951,6148743904,1981,599
80951,6148743904,1981,162
46262,4143530300,1977,467
46262,4143530300,1977,651
46262,4143530300,1977,848
65130,8459237289,1992,90
65130,8459237289,1992,49
53121,1087099740,1973,179
36199,9607250142,1994,966
36199,9607250142,1994,118
15158,7130119324,2015,278
15158,7130119324,2015,231
15158,7130119324,2015,827
76177,1369859154,2008,104
76177,1369859154,2008,487
76177,1369859154,2008,253
80906,2972692138,2008,568
66350,668129563,2019,414
59568,3381950195,1981,900
59568,3381950195,1981,672
59568,3381950195,1981,898
88309,9773308938,1977,556
88309,9773308938,1977,171
88309,9773308938,1977,803
10697,1921098212,2018,66
94759,7431101372,1976,381
94759,7431101372,1976,777
94759,7431101372,1976,303
54951,4891343970,2000,624
54951,4891343970,2000,319
54951,4891343970,2000,255
62332,2677775704,2024,270
62332,2677775704,2024,729
29108,8732536918,1979,26
76454,6472049280,1997,762
76454,6472049280,1997,286
26572,9753279878,2013,557
26572,9753279878,2013,75
26572,9753279878,2013,892
44312,3854569622,2003,448
44312,3854569622,2003,948
62761,2747495396,1970,693
15005,6376317233,2016,528
15005,6376317233,2016,340
36536,8086282619,2002,655
88149,4723322370,1979,63
75597,9849654215,1978,768
75597,9849654215,1978,805
22283,2849704254,1979,696
22283,2849704254,1979,772
8469,4194341234,2014,156
8469,4194341234,2014,185
34685,3504809230,1988,596
34685,3504809230,1988,970
34685,3504809230,1988,693
67327,3630853074,1983,789
67327,3630853074,1983,463
41657,4146694494,1975,590
45990,6206484633,1971,448
45990,6206484633,1971,857
18052,2835533758,2017,538
18052,2835533758,2017,59
18052,2835533758,2017,350
94112,2978768504,1979,664
98142,6936760340,2014,157
3533,2586960998,1985,493
3533,2586960998,1985,975
89753,9443079660,1979,249
89753,9443079660,1979,753
89753,9443079660,1979,95
10699,3470026333,2014,315
10699,3470026333,2014,327
55044,1671434213,1981,270
55044,1671434213,1981,600
55044,1671434213,1981,693
76534,2096179661,1999,261
76534,2096179661,1999,354
76534,2096179661,1999,989
11961,5703439446,1997,844
86806,2000172423,1979,697
86806,2000172423,1979,990
18287,9018119183,1994,42
21824,4068489901,2003,62
21824,4068489901,2003,516
1480,9478431394,1980,639
1480,9478431394,1980,618
1480,9478431394,1980,373
345,8665886582,1986,399
345,8665886582,1986,614
345,8665886582,1986,695
13528,6884922386,2022,160
13528,6884922386,2022,113
13528,6884922386,2022,434
46267,5730500962,2014,202
46267,5730500962,2014,477
46267,5730500962,2014,769
998,835480972,2009,986
21623,8226904473,1986,328
21623,8226904473,1986,742
21623,8226904473,1986,187
28180,2364324046,1999,367
1137,917183033,2002,710
98118,8284162808,1989,911
98118,8284162808,1989,49
25715,6462076454,2014,208
46544,6285222676,1973,833
70433,1164329067,2000,342
50460,1315635673,1971,398
50460,1315635673,1971,807
13652,9875234692,1997,28
13652,9875234692,1997,106
23448,556538448,2022,450
23448,556538448,2022,700
23448,556538448,2022,789
41781,4709232261,2012,972
41781,4709232261,2012,833
41781,4709232261,2012,124
75067,4515569826,2008,663
75067,4515569826,2008,920
75067,4515569826,2008,972
98242,7447382273,2015,957
98242,7447382273,2015,543
98242,7447382273,2015,257
42170,9012225087,2013,7
10640,9423257579,1990,162
63622,3826943258,1996,629
63622,3826943258,1996,288
62851,1622718531,1975,890
11966,3961040513,1993,446
17400,8955058635,2009,125
72397,8945483659,2019,443
72397,8945483659,2019,701
72397,8945483659,2019,955
6640,833007283,2018,302
6640,833007283,2018,386
6640,833007283,2018,689
30152,9421026963,1989,410
86785,2138266672,1992,377
86785,2138266672,1992,906
86785,2138266672,1992,493
10312,3624582261,1985,453
10312,3624582261,1985,281
77485,2023612742,2015,106
10669,7616796042,1977,413
10669,7616796042,1977,405
67993,8693110216,2012,663
67993,8693110216,2012,219
52366,2615200550,2021,468
30183,8795773897,1987,298
30183,8795773897,1987,607
62953,8974783013,1981,29
62953,8974783013,1981,50
74177,9229134768,1996,60
74177,9229134768,1996,800
74177,9229134768,1996,287
63841,2092541233,1998,1
63841,2092541233,1998,580
63841,2092541233,1998,786
93556,8201799660,1984,328
93556,8201799660,1984,67
93556,8201799660,1984,398
2915,8520607821,1970,997
2915,8520607821,1970,588
99214,7324167052,1980,752
45024,4798802508,1974,47
42003,6874329048,1981,938
42003,6874329048,1981,931
42003,6874329048,1981,550
68705,6259620001,1995,870
68705,6259620001,1995,168
28908,17679711,1991,62
35678,8528764275,2014,240
35678,8528764275,2014,175
35678,8528764275,2014,335
10604,5865589906,2008,228
10604,5865589906,2008,456
48653,1114075163,2018,239
48653,1114075163,2018,992
48653,1114075163,2018,464
48628,8147508187,2017,82
48628,8147508187,2017,22
77266,2243841259,2016,238
77266,2243841259,2016,955
71847,7947378422,2010,204
71847,7947378422,2010,850
71847,7947378422,2010,684
54859,7879226498,1996,507
34703,373923746,2024,336
34703,373923746,2024,527
86452,6189734917,2003,419
45065,6901184522,2017,838
45065,6901184522,2017,810
45065,6901184522,2017,733
4284,1760203909,2017,715
4284,1760203909,2017,148
4284,1760203909,2017,163
74861,3759068776,1973,429
74861,3759068776,1973,181
75430,1696959238,1994,530
58105,4470170778,2001,267
58105,4470170778,2001,191
58105,4470170778,2001,230
68019,2118622714,1975,365
79937,8246978166,1981,831
95260,6575248904,1991,191
95260,6575248904,1991,362
98913,6804917231,1982,701
98913,6804917231,1982,844
98913,6804917231,1982,696
76081,5270516805,1994,161
76081,5270516805,1994,805
91026,160968800,1984,306
4952,7984178787,2019,933
4952,7984178787,2019,543
4952,7984178787,2019,20
11664,4845680361,2009,801
11664,4845680361,2009,967
57656,3118606213,1996,62
57656,3118606213,1996,679
62953,7300944582,1973,426
62953,7300944582,1973,204
62967,7171161094,1979,548
62967,7171161094,1979,83
58105,3193537784,2018,643
58105,3193537784,2018,63
20214,9980017576,1979,13
4028,6819687201,2006,445
61030,4038711221,2001,93
61030,4038711221,2001,901
61030,4038711221,2001,340
30522,6227866108,2024,285
30522,6227866108,2024,4
12589,7837121900,2000,798
81461,2926746904,2022,758
81461,2926746904,2022,483
81461,2926746904,2022,311
14953,9247241938,1980,496
52637,1649657638,1980,757
