CompanyCode,DocumentNo,FiscalYear,LineItem,SpecialGLInd,SpecialGLTrans,CustomerNo,ClearingDoc,ClearingDate,AllocationNo
75256,3498990102,1991,183,1bB3,78Pa,75513,0151TzGpU7,2001-04-27,9801xjejd6
93996,3611883245,2007,626,6Bs8,69UW,31245,5468TSdIO4,1996-12-07,4437DJqpI9
64346,5653857908,1971,369,3bt2,92UC,14631,4341Hkbez6,1988-09-11,7346jzkpj9
64346,5653857908,1971,425,0Bc2,17uo,77053,4281NJHzk1,1974-02-04,6216nZXiG4
85072,5256093155,1997,263,8ys0,34DY,77161,7380QeOgP8,2022-03-22,3360ZSBIY0
85072,5256093155,1997,880,2Fp4,94ih,91819,5910IBrCq5,2004-06-16,4467yFwpM2
85072,5256093155,1997,299,5kD0,12Ou,19841,8098LRovX3,2018-03-12,6131DbcBp5
51792,6304148645,1972,851,0qE4,99iZ,95268,0640gVvJp0,2021-04-29,1099OEDHM5
51792,6304148645,1972,216,9jh2,58VE,93350,3735MBtYB4,2010-08-30,9459cHlxt0
31437,783919006,2009,325,0zG8,01yu,49231,2928bGMXc4,1977-08-28,3776VnAjx3
31437,783919006,2009,594,6XH1,98Bg,89574,4685yKmNv5,1993-04-15,7792homir9
31437,783919006,2009,326,3zE1,96Cu,6502,3313hSVth6,2023-10-01,6290NQMkQ2
8110,4473715175,2018,571,3LY3,06DX,50420,9326yAmlZ7,1984-01-14,1250tQerf8
8110,4473715175,2018,675,7vS7,30SY,45166,6715sBTOG4,1971-01-01,4170lVils2
12706,7276268639,1975,410,7gL2,51eY,15525,3940MDcKV1,2018-06-09,7733vAmde0
12706,7276268639,1975,165,5Oh5,15EO,12780,5249zaYmZ0,1986-04-08,9676qEoUB3
12706,7276268639,1975,182,0tL6,85UJ,21125,0068zBeXS1,2015-07-24,3447UsSoc6
66374,7498993815,1981,287,0Sb3,24Iw,51765,3497DRPyL7,1987-04-05,3027FMzFd8
15585,3302763586,1970,636,2eB1,64EO,81199,0288HAJfj7,1972-12-06,7447ovxaA1
15585,3302763586,1970,584,3Ex2,43Bt,25702,6583VGYKa0,2021-02-17,5328BnAtt0
36651,5860599377,1999,77,1XM3,52wf,77641,6736CpiDi3,1997-06-12,4360cOQxX4
8687,808302559,2011,242,2Ky8,60jG,94648,7275qZefc1,1975-03-10,8943bRlyk4
8687,808302559,2011,226,6Sd6,90lU,81175,6455UPdUQ0,2013-04-05,8198TOwhb8
8687,808302559,2011,961,9Dc7,35wL,33860,3280uropT1,2004-12-13,0557jkIIm4
30611,7741097843,1991,915,2Jj8,67xj,7085,5385WAeOx9,1986-08-28,7138TeMDM9
1306,9067855339,2021,416,0wH2,20XF,57989,2196deudv4,1982-12-27,9786ERMJy6
1306,9067855339,2021,925,1Ez3,63RI,11584,8454GkXKa4,2003-07-17,9831YsoQB8
73767,617762486,2014,967,3Vj2,42Mc,43187,2694LnxzI8,2020-06-27,9377bUOrN0
88621,7568676720,2010,132,9TB3,73tQ,80770,1334byijT4,1978-09-05,8495GGykd0
88621,7568676720,2010,831,4MF8,83th,78144,0974gJnjl9,2002-09-24,4914HQndF4
88621,7568676720,2010,349,0tP1,16lc,8391,5891xdIRp5,2009-06-17,3432jzDVL9
11470,74433179,2018,10,8xw6,79JI,26585,9348mWDYw1,2013-12-07,6823UgmpR9
97739,1349040892,1985,813,5Do0,51go,61886,3561NHkyY6,2019-12-17,7701KsaDD4
97739,1349040892,1985,114,8uN8,70FX,91327,5734UBfIH8,2015-03-29,3845BcsGZ3
96349,3582512789,2014,270,1Ox9,82XS,43717,8009NaEVh1,1994-09-11,4715cScdC6
43663,7740182015,2023,485,9AW8,27fZ,95535,2707RCtNI8,2010-01-12,4424qpqNJ5
43663,7740182015,2023,940,7pw4,79KP,60513,0689pUpRX0,2011-06-26,3968swYwa6
71464,6315231599,1977,618,5LZ0,85je,99100,8597filHC9,1992-10-07,8758vYplQ4
71464,6315231599,1977,806,6aL9,29qS,12060,8234Ilmnq8,1987-11-23,2938xiYQI7
71464,6315231599,1977,948,3GP0,37Wk,17008,6016MQRSz9,1995-06-15,4676BcbRZ5
88446,6009728629,2007,594,3UX8,44En,21195,0304RFBwv5,1989-12-06,0022RgWqD4
88446,6009728629,2007,780,9VK8,43NE,52348,6544eDKPf8,2017-12-29,9033NWrVZ6
88446,6009728629,2007,596,5RB8,70Ra,40270,3737EEYUY0,1976-12-29,2432lLwbN6
21052,6367901010,1983,997,1wl3,64ha,98178,3561vhwCA7,2005-03-18,0193MahCL6
21052,6367901010,1983,138,5IU1,32vf,35859,3083DIHBL0,1991-09-11,5104OHhJv2
21052,6367901010,1983,118,0aM3,18Jm,15366,8254IuDQc1,1973-08-11,9050XOGUy6
74152,4637231742,1994,973,5FC5,50sS,1262,6801bPHNA7,2008-07-07,3802xEJaj3
74152,4637231742,1994,907,3fq2,65Sl,88524,0100DDtOU5,1998-08-18,1717NiQqh3
42233,4827985632,1986,147,0ps5,87RL,13371,9076OabLQ3,2017-10-28,9287JdmFw8
92261,9541936682,1993,50,1Ew6,93Sk,81655,0079aXvBV1,1977-10-22,1554eSTCC9
33063,9240161860,1993,218,2Ik4,15zh,40108,3807tSOgM4,1976-05-20,4568cXiaG5
33063,9240161860,1993,432,7hF4,64ci,29750,7855qPTxE2,2006-12-11,6477ASChP1
33063,9240161860,1993,163,6ZU7,11HC,25149,6148Fvzny4,1970-12-24,9508vxUmO8
42550,9747767129,2003,814,9el8,31pB,73609,2636BYDiu4,2010-11-18,9923afnfL7
42550,9747767129,2003,530,5Zf9,23FD,74926,7297ojHXt9,2012-09-12,6468kXWtG5
94633,7509251068,1976,891,0Wj0,69BH,58634,7533TCdNu2,2020-07-13,7178HPfaf8
94633,7509251068,1976,133,7Ce8,90mv,9319,1057KVMuF6,2019-12-20,3643pEdgN0
14126,9206472612,2024,326,4Cp8,48Yt,61349,4368DMGvg1,1996-10-19,6881zZeCH0
14126,9206472612,2024,547,2eV1,72qT,26636,2443PdFel4,1984-10-23,7655zOkle3
50008,7064410590,1979,535,5ow6,48CC,35684,4878WnmGd7,1999-11-25,0082lMFPr1
50008,7064410590,1979,816,1rF1,11AY,25678,4908iCAgB0,2020-09-26,1902VClbf5
71680,6084165995,2019,830,6GM0,19kv,35405,4075RQcIa8,2022-04-02,7231aTskP6
29419,1760246997,1975,579,1Zi7,37bG,73617,2644GPNYr5,1975-11-20,8077UUqLq5
8053,9185575668,1984,333,7rI0,46aH,6413,4601zNCQN1,1989-12-10,3111OVVeO1
8053,9185575668,1984,263,7JL3,24RF,61079,4872pqpjK8,1989-04-11,0164YEUPi0
8053,9185575668,1984,810,2zE7,51pT,41288,2712ufUrj3,1980-09-21,9819BXIzK3
72946,8245951928,1981,699,5AQ1,09lk,93908,2659kZeDg2,1988-02-02,5641wxATU4
72946,8245951928,1981,370,2vi0,03up,76550,0367xKebQ1,1994-08-26,2408bcoKN7
9339,5355345820,1975,782,1bT0,29aV,78635,7685ywrZT1,1987-08-04,5349iWtRE5
69781,9311857794,2001,589,1In4,56ma,55793,0204YZZeb1,1997-09-30,1248GlhRQ1
16673,8052471664,1997,974,9BL6,47Qp,73191,7031JuePy0,2001-03-17,0683QpjWB9
16673,8052471664,1997,604,7iE3,21wg,83462,0822CRdVj7,1971-11-23,3010zEkhx3
37666,6498408696,1976,376,0ZS8,08Xm,58879,7785Ascdx1,2023-05-08,8953JCFCM5
37666,6498408696,1976,447,0yJ4,58nm,73623,4155UlLZc8,1971-09-15,1537xPGUA8
37666,6498408696,1976,448,4xo1,78OX,4817,2238qbrQY3,2005-09-22,6497ZouTj4
76556,9031008411,1997,390,4Gy8,79qF,76332,0938LqMoD2,2017-05-01,9411olUpw8
76556,9031008411,1997,386,0tQ8,33CP,25327,0729bnhXX6,1972-01-09,6938DYZfC5
10481,4053200105,1998,468,3MF1,20gW,77153,7146mXqXO3,1988-12-09,0361dDBZb7
10481,4053200105,1998,755,9Gs3,53YC,82058,8285ReaOY0,2010-03-30,9219MNdXc1
51696,7939906414,1978,458,8Rr1,37NV,25432,0446jckxG9,1993-03-01,6680xNdqT9
69935,2081616417,1973,277,8HM5,82oD,85292,4798hFVsf8,1990-10-24,3682Axeru6
69935,2081616417,1973,435,0qz8,49FT,35371,2857CZtTH3,1981-05-31,7472ARGku9
10259,1715433009,1974,931,3fI9,71RA,43453,4737IvytS0,1997-08-02,7935zRdGm2
33017,9300255749,2022,212,6mJ4,62gF,1373,5360MbEMl1,2013-04-12,5414VSRGM6
18686,5120082,2021,321,1NG8,66an,29669,3863rZVXL5,1978-02-02,1549CxawE4
18686,5120082,2021,676,6PN9,99hA,36207,9460cwVsC2,2014-09-30,2490FQAgw1
18686,5120082,2021,226,1JQ3,14Ix,58807,4628iPtAk3,2013-05-22,6761Nypli8
91913,3057399519,2018,210,7qG1,51sP,82834,9172OoHDl9,2019-04-03,7655gkVwQ8
91913,3057399519,2018,763,6WD1,32eg,61728,8000KasBK1,1985-03-22,9437aBesL2
91913,3057399519,2018,780,3QC6,99hd,88494,7952BlRlF5,1995-05-30,9588EQwNd0
84673,6511974589,2016,523,4eS0,22MX,95099,2779iEcQV9,1994-07-13,4770wsNzG5
97824,4969980741,2020,780,4Xx7,08UG,66195,0847Defua6,1976-09-14,0026IANLH6
55987,4263477190,1973,30,4rT0,82Hd,2607,7992Ohtjl8,1988-08-29,5877zKxyy0
24545,1470415815,1971,152,2gf0,13mz,46847,8009bkIfx4,2011-07-10,0016NCwFh0
24545,1470415815,1971,328,8SE1,72qh,23871,9695xrWpI5,2014-11-13,8305bLgTv4
67833,5858601251,1975,145,1df4,90ul,61245,0223kzYgB1,2001-11-01,8073MvauV5
67833,5858601251,1975,875,2CA8,28At,60580,2572bJuYy5,1974-05-15,3882CCvUo1
67833,5858601251,1975,332,4SD5,42QI,32666,0980OoqBz0,2012-08-08,0773knrnt1
60529,4103789750,1985,921,3LG5,95aq,84635,1830UdFPR2,1982-06-20,0071JARyc7
39989,6385870928,1974,984,1lx8,01Gj,79443,7902vGbBj4,2013-10-10,3344znVNA6
39989,6385870928,1974,504,3lQ3,05OZ,87082,2003CMESK5,2017-09-26,7944VHkDI3
20288,6347846686,1994,796,7JH1,08oX,19549,7272zzHCX0,2006-04-18,8320akgYX3
20288,6347846686,1994,584,6de4,86pf,35772,5689ysIsx2,2013-11-09,3865RpqCo4
3774,2443228986,1991,402,4qo0,76Va,26833,3534aiCTg2,1988-07-16,0618LivyZ4
3774,2443228986,1991,253,1ZF7,32HF,59447,4319alVJW0,2021-01-25,5819Ndpzx8
45811,1422083885,1999,927,3sU4,95Yq,20304,4963bihlV1,2001-06-22,2944fZbPV8
81930,1781253604,2017,311,6Oe4,29rY,39518,6687gxkcE8,1988-10-19,4353VKLdD7
81122,5383978980,2009,633,5KN1,97VR,26743,1772zSqbP6,1988-08-24,2572AqydH2
81122,5383978980,2009,995,5gj8,49Zb,57349,6566RsNQJ1,2003-09-24,4426DjgkP3
96773,3516028641,1977,916,6YP5,41St,43485,0069mLfGO0,1998-08-18,5670kqUtu7
66387,6426103810,1975,636,3bt4,46mr,93566,9575tyEAU9,2004-01-15,1887vtnlS7
22040,1339596502,1976,291,4Qz5,84Cx,1545,7545bcasK1,1979-03-18,5563XgGzo0
22040,1339596502,1976,49,5Gn9,93Hu,42140,4757TRiaY9,2004-08-17,2010yrbTZ0
22040,1339596502,1976,204,8We4,18vM,36939,0809Leayo5,2011-08-26,2979BhtPG4
44445,1040431648,2020,950,5Zo4,37Rr,65182,3310mIhmh3,2023-09-27,8807nSeKj3
44445,1040431648,2020,314,6tn5,51hr,84448,9257CYJpR6,2001-11-12,0915NlIKT2
51619,9213078729,1986,835,7Sc7,24ly,33179,1714vBMoo1,2021-06-20,0558XwHZd9
93786,459156434,2015,394,8LQ8,18ig,15400,9964SgCFz3,1979-12-21,1733ZgTvo2
17533,8754270100,1970,972,8Ff9,33yq,64124,0664eyEMz2,1974-07-12,0377ZbdAn1
17533,8754270100,1970,128,3GW4,83DD,24880,1748ZEndL3,1986-02-23,0576sbgLn1
17533,8754270100,1970,225,3bz9,80Bb,93812,2365zgGzT5,1976-08-17,6465AsIHB1
34895,5826919719,1991,659,8jD0,23CO,86430,2636ZZXTB1,2019-12-04,7275KiVnM5
34895,5826919719,1991,950,1Sc3,30uj,98217,7431CXaJp3,1996-03-21,4647xrrKO3
2323,9693038986,2009,66,9DB5,19Ls,51610,4069AeENh0,2003-12-17,2879UkFSd0
2323,9693038986,2009,492,7OY4,12kq,52150,8782PdSKM2,2011-09-10,1004UipSw8
25965,6929292022,1974,623,2LL6,24lf,31493,5657xHIgk8,1981-09-03,2875gSMTJ7
25965,6929292022,1974,303,9ez7,02Lp,45559,3189bhltA8,2005-07-15,1220MrVIi4
87005,867444965,1995,418,7Jp9,47ZU,53642,6531ANsOa8,1973-03-13,8030pZBzO9
87005,867444965,1995,940,5Hx4,83VK,95716,5698DbIuP8,2004-07-30,8832LtomT4
87005,867444965,1995,12,0oL6,03Ha,53613,8051JXClt0,2005-10-21,6472vtzqu2
34914,8838183255,2015,521,8yL0,94Fm,12757,0040KLAoG0,1986-12-05,4798oZbTQ7
63750,1663537406,1996,288,6tr6,46Ux,17091,0555DSRay6,1985-03-05,2962DkLPI2
63750,1663537406,1996,791,5Fv3,01RQ,66633,0193KiBwg3,1996-02-24,8285qarOy4
39293,4262022293,2005,104,2jX2,12wA,31621,1698EEYDo3,1979-07-30,9012piPMH2
39293,4262022293,2005,672,2cn4,93VO,90501,8383xXdrz0,1999-08-24,9886AVBrK3
89197,9816044778,2005,436,9te5,14kP,37631,6083xnvQG6,2003-09-02,0232wBmwm2
89197,9816044778,2005,839,6qE4,01wo,43188,4659fKZYl7,1994-06-21,5018WfWnK1
89197,9816044778,2005,381,1Yb2,72ag,69877,9659AkDpm9,2000-12-17,9384HiVSw2
65694,7447292521,1976,237,4eS0,95Dn,39819,2001YEpkH1,1973-11-21,4896xATBP4
15419,9545977875,1992,30,6io1,04ga,53117,9774mHWjO4,1983-12-26,2231shWQW4
15419,9545977875,1992,734,3oF3,06uS,199,4171BlhZK4,1992-05-10,0440zijEi9
4647,4415052617,1980,76,8SA0,65eU,81199,0193wTrmk8,2021-12-06,1146lqCvi7
64468,5033064689,1986,247,8Oh7,03WX,29703,6298oJWwH4,1974-02-06,8158Exanm6
64468,5033064689,1986,476,7KW6,07cD,32692,4467jXAze4,1974-10-27,4575Upphp4
64468,5033064689,1986,648,5IL9,97rn,96875,7975zhUaM2,2005-02-13,4901hplsl1
43387,8383222280,2008,29,7Mu1,65yX,71980,7772TNPwW1,1992-04-08,1671ONTQb3
11365,5763734490,2022,433,9NG6,98RK,3734,3220mEzku3,1989-01-15,2321VnIKZ0
11365,5763734490,2022,707,5Hl9,53ZU,26750,9488IOihl6,1989-04-01,0116EPieR8
11365,5763734490,2022,367,0mm4,30OE,32297,6499gbUPR2,1977-07-27,5651aiFNk7
54904,1456327375,2014,955,9Vq5,50Ua,90690,1090HaNtj4,1976-01-18,3880MdTjC7
54904,1456327375,2014,73,4yR0,20aC,40588,4324qCIWf9,2009-12-29,1424WVrCV7
43916,7786733244,2020,488,6eC7,93Kc,98665,3811khdQJ1,1988-07-23,5930SvmoU2
43916,7786733244,2020,134,0tT3,58yu,78607,4170WLTWN7,2022-03-10,7997fDBTX3
29681,7442901501,1976,608,5Be3,49SL,37650,9165JgGQT3,2022-03-13,0785eccob4
20615,5257323588,1996,274,7ZI8,59wX,14228,8395lADdb7,2021-08-07,6475JLEYD6
58474,156121069,2013,623,2hd7,74tM,90341,7398iFalo0,2020-04-16,4258BSERg9
58474,156121069,2013,217,5ue8,11IW,37892,0279TfUsk4,1983-02-27,0093UGYIm1
93556,2339188632,1991,373,1bi0,12ZN,69195,5170hwNJg7,1973-06-26,0569FgSYb7
93556,2339188632,1991,28,2Ul9,55Rc,61865,3131jNgGD7,2014-09-28,7170aWDDH5
93556,2339188632,1991,895,4Wx6,88xC,26212,5023PpvVi6,2019-04-07,4055fKgfm7
45662,5252315404,2003,500,9Gz6,36gL,21257,8634VBhFm8,1994-07-14,6326zWIBZ3
45662,5252315404,2003,957,2CH8,79Uy,90689,5641GEQJC3,1997-10-04,4468toKLg7
68359,2535148205,2008,343,7Xa1,91AJ,99578,5465QNuVv8,2015-08-07,5945snGuU9
68359,2535148205,2008,705,7Lu6,77HA,9772,4236kyhsQ4,1979-02-15,5823OkZHN5
68359,2535148205,2008,255,8jI9,53Ps,10846,1253LmWuA8,2008-04-28,6677elxEg9
89149,9091525383,2021,826,5vX9,69lZ,40546,4981hNiCh1,1985-11-05,6754nzILu8
89149,9091525383,2021,608,8gO2,83AH,2000,3409cKixO3,2016-10-27,7353EFPJs6
2795,599136758,2000,605,7ye3,00dT,70003,1134OIYgU9,1995-05-23,9637AHEMw7
2795,599136758,2000,793,1Ns5,16Gf,23826,4936vrUfz0,2016-06-05,3255KYwWR5
2795,599136758,2000,328,2ls2,82xA,35609,9511dvPwF0,1988-06-28,9743lrEfH3
19020,4030385455,2002,982,3DY2,00JJ,18626,9053XMOxg4,1985-11-07,4259EexXl3
1600,2825757648,1982,418,6Qa3,53hQ,94126,4073ctmKj6,2009-05-08,1759hNPvQ3
1600,2825757648,1982,361,1cV5,63Ra,88763,7296XdpJB1,1987-05-07,6254HeJIX7
22768,4987465529,1979,583,1yR7,39QA,87065,5503SQXKy1,1971-09-13,2084LLtoK4
86037,2590916680,1999,962,1WZ1,17PT,7211,3556otCoC4,2023-09-24,2593RRUqu3
91395,3971543774,1974,804,7bD7,29JT,1788,9496baoXW1,2018-10-28,5061XqflQ4
91395,3971543774,1974,17,8Bi8,66xd,43408,1295XVTJd2,1992-08-31,9892TpYGd7
43448,4379502781,1985,312,1Dq6,50PK,60295,6362hFixr8,1991-08-25,3886YlBXh5
43448,4379502781,1985,335,8Bz0,83nI,89354,9734dbumd6,1972-06-06,4897UqRYQ4
43448,4379502781,1985,209,5JT7,71lk,61430,3527OWIBC7,2012-03-07,3379jQdFM4
64596,5073345008,2007,866,8SW5,45jN,79365,3160vtCKA6,2005-08-12,0408heylg7
10337,4468921428,1990,368,1Um7,12QK,28056,0773GYBAx0,1994-04-07,7869flJfp2
10337,4468921428,1990,639,9bm7,85kB,83366,2673VjTDg3,2019-11-14,7111tDIht2
5508,8848806819,1999,888,3Kc2,95VS,58278,3599Vcmrb6,1991-09-09,7969CiJAM8
5508,8848806819,1999,666,7mv1,45Db,50717,9149qaiDO8,1988-08-01,5785KNmwn5
35032,4309907314,2013,898,0fl5,80Nr,13845,2731UAiJv3,1997-11-02,4450ajmvT5
35032,4309907314,2013,302,0SZ1,87ME,32198,3634AyYDS0,1971-09-28,2773sCVrD6
91286,2819433078,1976,376,9iw2,91eb,11149,6244WvGuB9,1975-03-15,4774dPEvP0
91286,2819433078,1976,939,1Jz9,99rx,30133,2366ZWtIk2,2011-05-25,0772EdZvW7
3030,586255775,1984,831,5WG5,60gL,52973,0285zsvcZ8,2023-07-19,5085slVgS5
3030,586255775,1984,542,2BK7,84Te,86430,5213fWYLQ9,1987-12-04,6571DbliR5
3030,586255775,1984,277,5Jk0,57GS,1420,9330AKKdy9,2020-02-24,6086wGfOi0
56834,8236442442,1975,908,5Su8,41rf,99360,7167ymoWA4,1990-01-24,5440GfJLq1
47891,9792470624,1992,11,2UK0,89LQ,76568,7912cJojY9,2012-03-22,7832AUmYX0
47891,9792470624,1992,409,7DP2,52BN,3340,1602BGlVT4,1995-10-03,3532Dkxcd6
47891,9792470624,1992,307,1ax1,99ou,1911,5300IBOjT7,1999-08-06,1270eOzUs2
3930,713551139,2005,474,6UI6,54nx,64382,0692yfudv5,1978-02-13,4413KxUdm4
3930,713551139,2005,88,1oQ7,54xx,6127,6601SjpWi1,1989-01-23,2060dQPgm5
27116,9073272491,1970,231,6Tp3,12Iq,58133,5672kbawb0,2017-03-19,4985FlrPY0
27116,9073272491,1970,545,7nh9,40qm,69883,1611vILIa3,2021-06-21,8014LEjXe4
23865,3460189090,1986,371,7Zw3,10yh,26484,9091QZVTf0,1994-12-12,5721SJimk4
23865,3460189090,1986,316,1xJ0,76gY,94124,1727gItZR7,1989-06-21,9120CeSQl6
23865,3460189090,1986,4,3ZT2,65QJ,96647,7357WIGWV2,1997-09-29,6542fItoW8
84514,4815304937,1978,436,3qT6,41Lh,96124,0970rdUEz6,2003-10-11,2003kiAPb6
84514,4815304937,1978,87,1KL3,37Lr,11153,1342XRuox3,2007-05-22,7061HCWXX7
94123,3770581964,1983,378,3QF1,60jw,34825,6470OfCuW0,2008-04-22,3905pyCQo4
94123,3770581964,1983,241,7Xr4,60qt,37939,4688mZPws2,2023-11-02,9191FFZYT8
94123,3770581964,1983,16,1RL4,72iM,17255,1106uSZhj3,1993-10-08,6844UnrzF8
1300,8659888777,1986,381,2aX8,32nl,22939,9986NpxNI8,2014-11-03,0129xXCtB2
1300,8659888777,1986,640,6nq4,88EJ,23695,8440ULnJL7,2022-02-12,6551AvEMh2
50172,4888167276,2004,946,0Di8,90ny,42885,0904YzoPD3,1996-05-30,9337tOaKX0
50172,4888167276,2004,696,4zE7,11bG,27856,4377UQwEC7,2012-10-10,3224GDezP1
50172,4888167276,2004,502,3Pp7,40sA,30624,9422jASYF8,1983-03-12,4665TpzHG7
84963,95380024,1998,715,5mZ7,83ir,20649,1478HVVRY9,1979-07-26,3870dOAcB0
84963,95380024,1998,233,7uT7,47yO,43484,3407BDxUS7,1974-05-27,6151PgwsC3
70589,972747969,1971,982,7kh0,73SK,44497,7136OycCq0,2005-09-21,3437gCFLx9
70589,972747969,1971,260,2Ux9,73Db,25815,1927tATQO6,2000-04-29,4412EfVwu3
70589,972747969,1971,519,7iO0,39mU,66159,5741xJNNM2,2005-06-12,4393syQAH8
42518,9448055888,1990,424,0Mf3,00hB,92074,4872adfvs6,1984-11-08,1080HSsCs6
42518,9448055888,1990,878,1nz4,42vn,28168,1863QKwTS7,1972-05-27,6347rrzAh6
42518,9448055888,1990,662,9tQ8,09zQ,14938,0675LBeeT3,1992-02-22,6213DKmtT7
37991,7433731862,2020,930,1TI7,37Xz,54496,3253khLXr5,2009-07-23,2259EahPX3
37991,7433731862,2020,685,7gm9,78kU,10419,4471prlJV2,2009-07-31,0054dWtrT7
19974,3639561393,2020,370,9di2,75tQ,34261,5262HFcRG5,1985-08-31,4835aHWnx3
28199,2622068063,1986,1,1MV1,51uJ,53659,3397tMKNX1,2015-03-26,5623JqwnF2
28199,2622068063,1986,911,3uR2,37JU,35705,0821cqZkH0,1988-12-28,2964hnpwz0
28199,2622068063,1986,491,2xn0,15dW,56939,0487BDtqv9,1978-06-05,5627AikuI7
21104,6602659009,2001,49,1RR0,46aw,47951,3898SNbuC0,1997-06-23,7002FeWIo3
71380,6475330001,2001,901,6JQ4,75Xc,75183,1118FruhV1,2007-10-30,8966PHLfB2
71380,6475330001,2001,441,8BX7,00Ys,36322,2479ybMjg9,1987-06-15,3234xHPZB1
78578,1607613122,2010,402,2Aj4,60gI,16071,5735QWqIn4,2000-02-08,0191fMYWf0
78578,1607613122,2010,800,8ll7,03Nu,48124,0170htJek4,1976-04-06,0635WdpLg8
74125,1425938891,1999,32,7rS0,24xK,89577,5193cjmdC6,2018-08-18,6753fxMXH8
74125,1425938891,1999,337,6kh4,64YL,12029,2336kMEZP9,1985-03-12,1368BKwJr5
74125,1425938891,1999,565,3mZ7,02DD,75431,0084pyyyw3,1977-11-07,8518KtKVw7
96039,8507537250,1974,367,2HG0,41NM,34139,5170mGYlR6,1977-11-22,1764Dnzei5
41997,5193602796,2004,214,4UB6,43AX,718,1815VbMcB8,2008-12-04,6237SAstV1
41997,5193602796,2004,24,5eg2,83IK,6593,6841ooIAE9,2004-04-17,2096rfWOO4
31318,2492175907,2001,678,8nn5,52xV,11719,7962bLIiH3,1993-04-25,0972LxlcQ7
92461,7011633146,2008,97,0nW8,78mR,60649,0723LRHBR4,2024-03-20,9641iodaC3
92461,7011633146,2008,225,9fA7,52Gl,93414,9275pBlJR7,1971-02-09,6124sDlYJ1
92461,7011633146,2008,580,3Iz2,91EB,14878,5226wmwbo7,1992-03-01,4248RcwmD4
33910,1519454037,2011,506,3NJ6,25Wk,24950,4118vEyai5,2021-11-21,9140IpVUV6
33910,1519454037,2011,791,0HX1,88hS,75553,2769SEkNJ1,1989-01-04,3748MYVjc8
33910,1519454037,2011,317,3rH2,96wK,5873,2160mUXOE7,2003-11-01,2757vdiIh9
72048,9523882963,2019,401,2JS2,29wz,2316,2752hNnnF1,1994-10-26,0982pZtaS7
22519,4042798529,1993,188,5RS3,72YU,41867,3039ctmcE4,1978-03-30,2411Vurbi2
4888,7572955431,1988,544,5tB0,20Wm,4807,5076EotoM3,2018-05-06,8834IcWGn7
35154,1944638380,1977,837,6ht6,92Ke,24742,4029zOvwP2,2009-01-17,4428YTNON2
35154,1944638380,1977,20,3tL7,89JN,49074,5718fRHoQ3,1987-04-26,0131aktGJ5
35154,1944638380,1977,747,1pw7,67zo,29988,6815fTEGs5,1994-10-04,3443wFMmk8
34561,4816318737,1979,626,9Vh7,52Yw,41354,1459HPwni7,2018-07-13,8155BuITW5
40513,9492554022,2022,997,6KL5,79JP,60798,9736YzUDo8,1979-08-28,1207bMQAo7
40513,9492554022,2022,769,0SM1,91mX,29177,9500jIvtB7,1987-06-05,3744PQqDs2
40513,9492554022,2022,812,4cm1,22us,73341,6333EABte1,2018-08-28,9609GxFkK9
88315,1429984734,1992,8,0nj3,93pe,89510,7129zCdbc9,1979-12-22,1049wdddG8
88315,1429984734,1992,694,8gU3,51ri,13477,8353NUIIq4,2007-07-29,2835QYqnQ2
18679,9915077205,1997,307,1DI3,94mB,29366,6322Lgdwx8,1999-05-20,0899IhvDi4
18679,9915077205,1997,701,7mT3,73lV,72431,9054qLhgP3,1975-01-26,8023iBUdF6
18679,9915077205,1997,773,8dY2,23UZ,63076,0214ipicl0,1995-06-30,9804HWNFk9
80998,9425170091,2020,840,0iQ2,74Gz,32678,8594bmCzU0,1987-04-20,0770rGmDz0
80998,9425170091,2020,11,9Xr2,43st,46997,5566TMgKN5,1999-11-20,0536YcRvp9
80998,9425170091,2020,705,9Au8,05vN,39666,2572tmxjV6,1992-04-15,5253DxMdl6
86789,284060904,1975,537,4Hd7,97rD,43306,2702xCZoS1,1975-12-03,4170EcWAL3
41574,2513801487,2010,325,3Wr7,29mv,26484,9101ljeKw2,1974-06-23,0923pOHYS6
41574,2513801487,2010,57,7rd7,41tJ,46667,8724CwrWt2,1976-09-03,0374bvtFg6
57569,8836502070,2009,478,9vH0,30kL,50327,9255CZETG2,2006-05-21,8954vtemK6
57569,8836502070,2009,844,2Pa0,77LM,86730,3155gotxn3,2020-04-12,8384hTzmT7
57569,8836502070,2009,628,8vd6,91aH,19052,2399KIorS5,2018-01-22,0415mjHQv4
96129,1143522081,1991,979,1Xs3,68wR,79898,1658aChvA1,1988-09-14,4594nJHxm3
13695,2206466820,1986,187,2dj1,94aQ,65031,1955jKHcw1,2007-06-01,9063CkfjV1
93832,5660371817,2022,809,1jw9,48gD,89641,5497ptxdJ2,2013-03-27,4988CxBtO0
47502,4876947100,2014,724,8AE9,61TS,73426,2523wJyxN4,1986-05-27,4529wwavy2
47502,4876947100,2014,761,2nd4,30Ec,28886,8548xhcxC7,1976-03-10,0441Bcids8
47502,4876947100,2014,181,9RU8,38AM,97934,6475kOKgz0,1978-04-01,2932LkjQv8
93111,746467539,1995,680,0NC4,85gZ,95566,0117kBRME6,1997-11-13,2054cSMGC1
93111,746467539,1995,443,6Xc2,11CV,80680,9798ENMCL8,1996-07-14,4371xLKIr1
48498,6531591701,2024,686,8vt9,49GI,26048,4963mUYNI3,1997-05-30,9416WsrtO2
