CompanyCode,DocumentNo,FiscalYear,LineItem
87067,487024081,1971,367
87067,487024081,1971,927
20918,7296700783,1988,626
84177,3597742140,2022,850
84177,3597742140,2022,257
84177,3597742140,2022,118
50460,4769687381,2011,903
50460,4769687381,2011,940
50460,4769687381,2011,105
97762,859007402,1971,826
97762,859007402,1971,668
94780,6342261989,1982,468
94780,6342261989,1982,328
94780,6342261989,1982,140
56262,4777637506,2012,540
56262,4777637506,2012,654
18675,5412707089,2007,17
28422,7424097156,2009,297
28422,7424097156,2009,88
28422,7424097156,2009,950
27554,4902625562,1977,281
27554,4902625562,1977,990
85883,3247265914,1988,452
85883,3247265914,1988,584
85883,3247265914,1988,842
47407,6294764853,1992,233
95849,7937059161,1991,205
95849,7937059161,1991,467
95849,7937059161,1991,358
7441,3547677185,2023,496
50464,32831436,2024,230
27676,9718328652,2008,79
27676,9718328652,2008,985
27676,9718328652,2008,963
65704,3342585527,1984,846
65704,3342585527,1984,92
65704,3342585527,1984,225
18361,1603208557,1977,413
18361,1603208557,1977,39
18361,1603208557,1977,758
70418,2582367397,1995,252
70418,2582367397,1995,759
49477,6042598688,1981,584
49477,6042598688,1981,750
37825,4316971429,2009,713
37825,4316971429,2009,265
37825,4316971429,2009,246
3325,7837540823,1987,134
53801,2437464718,1998,733
53801,2437464718,1998,515
72541,2832554160,2000,601
18992,1277148439,1984,423
18992,1277148439,1984,78
18992,1277148439,1984,436
1250,1659333332,1991,307
17348,7668178897,1990,408
17348,7668178897,1990,505
41084,9260382153,2010,779
41084,9260382153,2010,400
41084,9260382153,2010,448
16966,6280780895,1982,216
46998,1288507685,2020,562
30378,6135105618,1971,839
30378,6135105618,1971,731
19107,7944871759,2016,156
80258,868617237,2006,584
80258,868617237,2006,515
79643,9676978241,1982,132
79643,9676978241,1982,185
79643,9676978241,1982,180
29849,740399341,2015,783
29849,740399341,2015,492
43594,27388213,1982,28
22768,7812329506,2024,186
22768,7812329506,2024,543
22768,7812329506,2024,843
63942,6778119596,1974,101
63942,6778119596,1974,863
63942,6778119596,1974,635
12828,2282085652,1999,152
39152,2068377519,2007,29
39152,2068377519,2007,352
24753,8407116781,1996,576
24753,8407116781,1996,725
24753,8407116781,1996,102
10351,7778341317,2017,434
10351,7778341317,2017,615
10351,7778341317,2017,291
28740,8489717245,1978,97
97665,1917270092,1998,316
97665,1917270092,1998,453
97665,1917270092,1998,730
35507,9296026130,1974,589
35507,9296026130,1974,74
35507,9296026130,1974,883
73454,4764161943,1972,308
58943,9911646320,1982,86
58943,9911646320,1982,512
58943,9911646320,1982,38
12017,8279460346,2009,149
45990,8312501610,2024,312
45990,8312501610,2024,935
45990,8312501610,2024,2
95805,2399518558,1985,14
95805,2399518558,1985,846
95805,2399518558,1985,554
25407,6544220607,1999,372
25407,6544220607,1999,798
25407,6544220607,1999,528
51964,2970825466,1970,788
51964,2970825466,1970,966
20595,6914987596,1982,822
20595,6914987596,1982,507
73274,1421587439,2016,356
73274,1421587439,2016,591
96878,176476000,1980,772
45844,2668675481,2016,828
45844,2668675481,2016,603
50534,1809644292,1999,975
50534,1809644292,1999,615
50534,1809644292,1999,507
88295,3822209240,2001,8
88295,3822209240,2001,22
88295,3822209240,2001,423
47991,6652509717,2009,237
47991,6652509717,2009,654
84511,2031564070,2004,28
84511,2031564070,2004,706
84511,2031564070,2004,403
98576,5924658784,2022,273
98576,5924658784,2022,581
87031,1324776513,2021,476
87031,1324776513,2021,27
87031,1324776513,2021,480
27322,9327697350,1988,749
29265,2964444418,1987,341
13683,979036831,1981,313
99096,8412079329,2005,830
87682,2517056818,2021,92
87682,2517056818,2021,111
87682,2517056818,2021,586
42200,966160533,2017,575
42200,966160533,2017,559
59088,35576586,2018,467
59088,35576586,2018,783
48051,5113236491,2022,422
48051,5113236491,2022,296
48051,5113236491,2022,305
78517,552731693,2019,594
78517,552731693,2019,781
90876,6808989597,1973,781
76522,6457821767,1989,839
98302,1013608750,2005,520
98302,1013608750,2005,177
98302,1013608750,2005,334
9067,1878545761,1974,401
9067,1878545761,1974,50
66669,4416598531,2004,626
66669,4416598531,2004,671
88579,6257543550,2007,975
22694,8730757668,1975,144
22694,8730757668,1975,791
2795,2310101042,2017,944
2795,2310101042,2017,541
70723,1428280459,1997,897
21086,5324820739,2000,127
21086,5324820739,2000,564
88856,6410352194,1991,163
74791,8515915355,1986,355
74791,8515915355,1986,206
74791,8515915355,1986,104
64311,8129573866,1984,873
64311,8129573866,1984,221
24753,7738961278,1987,560
23976,2753620168,1985,279
90710,7516303371,1976,483
90710,7516303371,1976,83
74849,6065565824,1974,988
74849,6065565824,1974,1
74849,6065565824,1974,493
85724,9142292922,1976,31
85724,9142292922,1976,862
2913,4408130127,1970,272
2913,4408130127,1970,425
2913,4408130127,1970,469
35154,4732619764,1978,602
93286,874475413,2016,937
93286,874475413,2016,114
93286,874475413,2016,632
9778,8017395611,1974,263
9778,8017395611,1974,828
92862,9657150570,1974,266
92862,9657150570,1974,19
69526,2254297387,2008,475
69526,2254297387,2008,864
69526,2254297387,2008,418
60411,9838238480,1988,556
60826,7849391850,2008,890
60826,7849391850,2008,176
60826,7849391850,2008,195
44445,2010252869,1973,893
27049,3787679074,1990,112
27049,3787679074,1990,265
27049,3787679074,1990,501
74212,165329051,2001,683
74212,165329051,2001,101
38480,7088172758,1976,664
38480,7088172758,1976,236
18052,2756676918,2016,263
94167,7013342392,2008,718
94167,7013342392,2008,411
94167,7013342392,2008,150
12281,6774887184,1976,284
12281,6774887184,1976,310
12281,6774887184,1976,979
65114,7266115514,1987,957
65114,7266115514,1987,606
65114,7266115514,1987,795
67389,452655826,1986,303
49575,2531395203,1976,220
49575,2531395203,1976,422
29322,41270886,1996,492
29322,41270886,1996,57
29322,41270886,1996,48
81571,8541084608,2019,175
81571,8541084608,2019,790
81571,8541084608,2019,88
68970,5856086502,1995,604
68970,5856086502,1995,937
55401,7705958718,2012,941
79673,9603072541,1995,755
79673,9603072541,1995,413
79673,9603072541,1995,584
74760,3544047806,1974,407
74760,3544047806,1974,262
68970,9137337711,1971,891
68970,9137337711,1971,258
68970,9137337711,1971,581
94946,5189349939,2010,364
94946,5189349939,2010,319
80789,9241178205,2001,800
38338,1007643684,2021,98
43140,5912297210,1983,310
63923,4872479960,2001,865
63923,4872479960,2001,552
63923,4872479960,2001,895
47636,3768070302,1992,442
47636,3768070302,1992,409
47636,3768070302,1992,476
76599,4043219309,2017,221
81325,9178349295,1975,794
81325,9178349295,1975,452
23355,6471533124,1993,978
8521,2311326726,2015,921
8521,2311326726,2015,717
72890,5376403214,1986,568
72890,5376403214,1986,554
95110,4772902453,2018,991
95110,4772902453,2018,481
95110,4772902453,2018,753
33791,3923976612,2011,935
33791,3923976612,2011,481
33791,3923976612,2011,183
34466,5439494956,1979,183
62521,4165881083,2014,918
62521,4165881083,2014,63
62521,4165881083,2014,725
86365,8725801353,1987,991
65015,4866336810,1978,883
65015,4866336810,1978,762
65015,4866336810,1978,855
59771,8800085318,2024,536
33521,2344264753,2020,634
33521,2344264753,2020,628
33521,2344264753,2020,873
52942,7881849949,2001,345
52942,7881849949,2001,518
52942,7881849949,2001,51
71054,5705986820,1971,787
50738,9725608575,2018,112
50738,9725608575,2018,645
47650,6166681718,1981,992
47650,6166681718,1981,702
72470,2632060371,1999,821
49627,5493432575,1970,459
49627,5493432575,1970,395
49627,5493432575,1970,451
1494,3622321757,1978,71
1494,3622321757,1978,619
1494,3622321757,1978,513
72398,45177484,2007,609
72398,45177484,2007,722
72398,45177484,2007,246
29207,283059311,2023,364
25894,495274038,1972,469
24443,8146890659,1996,559
24443,8146890659,1996,584
24443,8146890659,1996,916
99496,6449768166,1993,493
35712,132884156,1981,809
52649,3864668995,2009,535
26855,7311479485,2016,475
79637,1340817723,1990,139
79637,1340817723,1990,510
79637,1340817723,1990,856
90152,5412542079,1992,388
90152,5412542079,1992,52
90152,5412542079,1992,855
23758,2592730907,1972,989
23758,2592730907,1972,172
61167,5989856777,2001,680
61167,5989856777,2001,93
61167,5989856777,2001,236
63267,1055088215,1994,557
63267,1055088215,1994,346
20343,192874573,2023,318
20343,192874573,2023,17
20343,192874573,2023,485
88309,540775271,2016,318
88309,540775271,2016,678
88309,540775271,2016,472
8636,5039813895,1987,92
8636,5039813895,1987,279
52148,8400597018,2015,770
52148,8400597018,2015,60
56567,5331350415,1995,188
56567,5331350415,1995,265
72571,1002341285,1985,274
2602,6620775774,2024,973
76246,542340548,2021,55
76246,542340548,2021,544
47457,9059734972,1981,875
99297,5390766027,2007,501
99297,5390766027,2007,979
99297,5390766027,2007,42
54679,3196882873,1976,58
54679,3196882873,1976,118
98369,5003764597,1988,835
50102,7105161418,1996,893
50102,7105161418,1996,304
95124,3124761296,2023,128
95124,3124761296,2023,753
95124,3124761296,2023,783
36364,873739596,1979,894
36364,873739596,1979,717
36364,873739596,1979,158
91407,565495662,1976,144
37444,9335507330,1988,427
99866,7677998258,2009,788
99866,7677998258,2009,509
82566,9790175712,2015,256
82566,9790175712,2015,163
94153,4453972885,1999,759
94153,4453972885,1999,379
3182,1947578372,2016,379
3182,1947578372,2016,609
18898,2715403013,2019,370
32126,2332729197,1985,850
25747,2997744366,1974,195
25747,2997744366,1974,851
10006,8291443722,2004,625
33528,9795113080,1988,513
33528,9795113080,1988,219
47826,7490317019,1997,364
47826,7490317019,1997,26
47826,7490317019,1997,444
60529,5732880115,1978,310
60529,5732880115,1978,684
60529,5732880115,1978,13
16069,4404460676,2011,365
13467,5482955337,2007,125
13467,5482955337,2007,6
13467,5482955337,2007,563
95291,6095861030,2021,204
72129,5897771715,1991,415
72129,5897771715,1991,709
73755,1888655751,1979,548
7830,6345770233,2012,979
1146,8370639298,1986,208
71071,7044842237,2017,48
71071,7044842237,2017,914
71071,7044842237,2017,437
10579,7426866601,1986,762
10579,7426866601,1986,448
84832,7802747930,1997,195
83380,3244376047,1981,984
83380,3244376047,1981,919
83380,3244376047,1981,702
59908,66452888,2002,806
90796,6157003055,2017,460
15166,9848375074,1986,870
73019,9698413777,2009,481
73019,9698413777,2009,653
73019,9698413777,2009,189
58126,7614235548,1993,974
76983,2938910744,2004,350
76983,2938910744,2004,589
76983,2938910744,2004,547
7481,469354313,2019,628
7481,469354313,2019,72
7481,469354313,2019,582
83553,8473876438,1987,495
83553,8473876438,1987,285
59351,1260631976,1997,274
59351,1260631976,1997,448
59351,1260631976,1997,818
17675,2526302124,2018,297
17675,2526302124,2018,763
17675,2526302124,2018,528
3867,6173100312,2011,787
3867,6173100312,2011,327
56066,3186278801,2008,327
18282,4714217511,1989,881
57471,5279066755,2019,520
57471,5279066755,2019,759
57471,5279066755,2019,451
51809,6084739542,2010,901
51809,6084739542,2010,504
51809,6084739542,2010,717
95309,9454206350,1977,663
31818,9478245435,2011,352
31818,9478245435,2011,600
59048,2182187087,1998,253
27471,2688303621,2000,157
27471,2688303621,2000,372
57725,5520186342,1997,558
57725,5520186342,1997,413
68701,5012585664,1981,781
64611,7087507011,1981,297
64611,7087507011,1981,393
64611,7087507011,1981,906
18,3588929934,1989,353
18,3588929934,1989,110
18,3588929934,1989,574
42620,2188458222,1991,440
42620,2188458222,1991,460
42620,2188458222,1991,140
39407,1261339160,1984,637
75957,8016904246,1999,241
75957,8016904246,1999,522
21104,537030568,1974,187
21104,537030568,1974,42
45049,6922462495,1983,441
37767,8869536,2022,967
89731,6999181623,1983,366
89731,6999181623,1983,610
26257,2879718575,1976,475
26257,2879718575,1976,104
26257,2879718575,1976,862
29867,2418450416,1981,993
29867,2418450416,1981,704
29867,2418450416,1981,158
55298,2002618296,1986,136
55298,2002618296,1986,586
55298,2002618296,1986,572
38071,2272805528,1986,456
55726,7454523570,2000,57
38617,8501571164,1989,242
38617,8501571164,1989,119
38617,8501571164,1989,319
18044,6407609410,1982,534
45152,6840608563,1987,886
15897,3151197684,1983,485
86795,4727958593,2015,503
86795,4727958593,2015,99
36855,9965666088,1990,429
19175,272424904,1989,191
19175,272424904,1989,670
14568,4382733559,2015,474
14568,4382733559,2015,369
14568,4382733559,2015,775
22989,621247968,2001,603
22989,621247968,2001,278
22989,621247968,2001,547
45154,2158379164,1990,540
45154,2158379164,1990,589
45154,2158379164,1990,865
22643,4693112385,2010,584
6656,1363135084,1997,52
6656,1363135084,1997,155
67211,2197813389,2014,815
44311,4094006134,2022,230
44311,4094006134,2022,470
44311,4094006134,2022,458
72398,6628207029,1993,751
72398,6628207029,1993,81
19518,5216889352,1980,155
19518,5216889352,1980,462
62364,4541436149,2007,704
30848,9664942053,1973,41
50,2094140005,2020,933
50,2094140005,2020,780
50,2094140005,2020,832
44274,6607325021,1972,726
67383,9062391569,2010,410
80951,3847799887,2013,794
80951,3847799887,2013,471
80951,3847799887,2013,776
56753,432862885,1992,601
56753,432862885,1992,874
56753,432862885,1992,19
49330,3645173939,1999,253
45192,5524575116,1995,64
45192,5524575116,1995,125
45192,5524575116,1995,327
19404,7885746663,1991,205
98913,3166793659,1973,640
98913,3166793659,1973,826
40777,8256843566,2005,222
40777,8256843566,2005,349
77379,7805146327,2017,612
77379,7805146327,2017,155
77379,7805146327,2017,550
5673,1716741250,1983,981
5673,1716741250,1983,52
5673,1716741250,1983,527
40469,5353887437,2010,646
27605,8993461497,1978,650
51332,7601592785,2020,507
51332,7601592785,2020,496
88929,2718769466,2003,247
88929,2718769466,2003,863
88929,2718769466,2003,423
4159,8100948837,2001,901
4159,8100948837,2001,894
97217,9683012641,1994,112
97217,9683012641,1994,352
97217,9683012641,1994,999
19802,9327782781,1985,741
77839,4370991942,1987,552
40005,7477017796,2013,901
40005,7477017796,2013,514
40005,7477017796,2013,833
85408,8733878722,2020,158
38609,6272328743,2012,394
38609,6272328743,2012,589
38609,6272328743,2012,340
60708,4122677119,1995,28
50303,2731843054,1970,350
50303,2731843054,1970,852
50303,2731843054,1970,34
50089,5694960131,1988,461
17458,4711885792,2012,671
17458,4711885792,2012,240
56952,335872952,2019,711
56952,335872952,2019,778
56952,335872952,2019,385
70402,3593499077,1988,544
13085,8583659953,1970,21
80323,2447662984,1978,57
93501,3317944225,1991,513
93501,3317944225,1991,130
70635,646650466,1985,262
70635,646650466,1985,560
6098,8728111228,1979,978
6098,8728111228,1979,68
6098,8728111228,1979,107
39837,5117950770,2014,885
37045,2647273474,2024,133
37045,2647273474,2024,90
95916,4697766452,2012,598
87031,9512474032,2002,866
87031,9512474032,2002,651
3376,5994386595,1972,364
49774,5467385728,1993,423
1398,5416336368,1982,622
1398,5416336368,1982,751
88047,3972704651,1976,546
62575,2280602670,2020,83
62575,2280602670,2020,482
71454,7417374702,1982,553
71454,7417374702,1982,683
71454,7417374702,1982,729
10937,296602018,1984,503
10937,296602018,1984,313
10937,296602018,1984,925
71779,9983482685,1979,196
71779,9983482685,1979,712
71779,9983482685,1979,550
3048,8954251901,2023,823
3048,8954251901,2023,285
3048,8954251901,2023,780
78503,4475842323,2019,651
85946,9416680438,1983,466
85946,9416680438,1983,939
7066,4692135382,2021,145
7066,4692135382,2021,825
7066,4692135382,2021,871
63685,6585162208,2021,933
63685,6585162208,2021,270
63685,6585162208,2021,955
55270,1160204587,2021,971
92701,2769377859,1984,81
92701,2769377859,1984,710
92701,2769377859,1984,366
62344,6782743555,1992,741
62344,6782743555,1992,733
8492,9258961896,1984,334
8492,9258961896,1984,651
8492,9258961896,1984,984
11010,7584629564,1986,833
11010,7584629564,1986,929
11010,7584629564,1986,994
30733,3321396997,1998,904
73545,2780799763,2012,60
79925,6686620798,1988,288
70830,484492382,1999,594
70830,484492382,1999,396
37984,2207561142,1982,295
40114,4754430088,2007,217
13928,1626346084,2019,178
5769,8578815363,2011,944
22385,6126624182,2007,875
48841,4939621415,1989,451
48841,4939621415,1989,267
48841,4939621415,1989,591
43387,9443179150,1977,840
43387,9443179150,1977,999
32510,4790793121,1987,145
65367,5662585361,2003,138
65367,5662585361,2003,814
65367,5662585361,2003,517
58126,4093026973,1998,793
58126,4093026973,1998,234
58126,4093026973,1998,617
21426,7623584132,2023,492
61408,2392938430,1991,580
61408,2392938430,1991,585
61408,2392938430,1991,351
18919,8722843551,1970,101
18919,8722843551,1970,593
18919,8722843551,1970,469
43814,2531593081,1993,311
43814,2531593081,1993,339
43814,2531593081,1993,208
62266,2178803796,1971,477
62266,2178803796,1971,358
80390,2546200017,1970,917
80390,2546200017,1970,740
32438,5231763661,1992,896
32438,5231763661,1992,186
32438,5231763661,1992,820
68088,2352346818,2007,272
89406,6286496125,2009,902
89406,6286496125,2009,238
29015,1018237999,1993,440
29015,1018237999,1993,622
46783,1357914060,2021,383
75453,3472367061,1993,734
75453,3472367061,1993,249
75453,3472367061,1993,647
85005,3533498701,2018,825
85005,3533498701,2018,5
85005,3533498701,2018,662
67771,8934788097,1999,735
67771,8934788097,1999,230
67771,8934788097,1999,557
9952,7707694235,1988,282
30437,5841205878,1988,133
30437,5841205878,1988,854
63382,5849153039,1976,64
63382,5849153039,1976,645
50802,6315667170,1982,262
50802,6315667170,1982,988
50802,6315667170,1982,523
89406,5546820251,2014,94
89406,5546820251,2014,783
89406,5546820251,2014,37
28274,6927821899,2013,228
49428,328674030,1989,885
49428,328674030,1989,169
49428,328674030,1989,496
56535,1521372157,2007,268
56535,1521372157,2007,73
24943,6065050535,1975,887
24943,6065050535,1975,624
24943,6065050535,1975,609
75368,7373245323,1979,734
75368,7373245323,1979,671
85524,3507787381,1970,953
85524,3507787381,1970,872
85524,3507787381,1970,651
69004,3835376638,1980,193
69004,3835376638,1980,921
69004,3835376638,1980,306
78552,9932755763,1987,703
36162,2176493261,1999,742
36162,2176493261,1999,879
10006,688847304,1976,83
69549,9017679287,2009,867
11963,7983339403,1978,765
22228,6146548885,1997,819
22228,6146548885,1997,193
92738,7039855487,1980,956
92738,7039855487,1980,295
92738,7039855487,1980,804
7145,794752507,1981,14
7145,794752507,1981,558
51197,249499478,1995,873
51197,249499478,1995,117
36987,9889932227,2019,313
36987,9889932227,2019,546
74921,7768786200,2021,206
74921,7768786200,2021,430
55631,3041202266,2005,123
55631,3041202266,2005,20
84093,6844893049,2024,432
43848,1692687902,2012,244
43848,1692687902,2012,843
43848,1692687902,2012,563
77621,6769688531,1996,648
77621,6769688531,1996,106
48602,1078391042,2014,572
20693,8517027097,1978,233
81540,1803269509,2002,582
30137,2232766684,1976,641
30137,2232766684,1976,300
30137,2232766684,1976,381
78010,8354462645,2022,321
78010,8354462645,2022,501
93900,6704459326,2015,864
99359,6555742091,1997,743
99359,6555742091,1997,216
99359,6555742091,1997,72
19421,4676643505,1986,640
19421,4676643505,1986,744
19421,4676643505,1986,389
24388,1289515723,1988,196
40301,561673311,2022,211
40301,561673311,2022,7
81400,8299172633,1976,193
61007,131301592,1987,573
84576,2696643086,1996,161
57661,1427745628,2006,20
57661,1427745628,2006,243
57661,1427745628,2006,95
3011,722170005,1977,294
3011,722170005,1977,669
3011,722170005,1977,755
35629,3010482110,1999,919
24978,942592265,1996,291
99572,3159833764,1976,650
99572,3159833764,1976,519
99572,3159833764,1976,385
67087,293843781,1974,487
67087,293843781,1974,402
67087,293843781,1974,1
47960,8062928742,2004,522
47960,8062928742,2004,165
36526,4706952300,2011,316
91890,3391616023,2005,678
91890,3391616023,2005,17
91890,3391616023,2005,432
43140,7028043661,1971,989
43140,7028043661,1971,8
12377,7069366958,2019,140
12377,7069366958,2019,560
46511,3301323292,2015,479
65374,4475211100,1970,669
65374,4475211100,1970,483
65374,4475211100,1970,809
27053,9299588336,1996,822
27053,9299588336,1996,405
27053,9299588336,1996,460
87519,6911007865,2022,656
41777,6050973703,2009,509
41777,6050973703,2009,594
45724,6940688669,1982,135
45724,6940688669,1982,784
98774,9247502808,2019,967
98774,9247502808,2019,447
49440,8478015477,2002,456
49440,8478015477,2002,221
49440,8478015477,2002,235
78925,3679458055,2017,223
78925,3679458055,2017,936
14433,1320120972,2001,589
14433,1320120972,2001,544
59944,5311009416,2018,958
41101,3918578911,2004,329
83560,8957131897,2012,181
83560,8957131897,2012,135
42397,7877649896,2000,127
42397,7877649896,2000,115
42397,7877649896,2000,511
46844,8814689758,2001,34
46844,8814689758,2001,923
46844,8814689758,2001,480
38297,7951443466,1989,224
34921,9518885741,1978,787
87862,9558253262,2010,247
87862,9558253262,2010,172
60492,3816979325,2018,49
60492,3816979325,2018,323
60492,3816979325,2018,965
33495,964250637,2003,506
91467,2033658309,2003,994
91467,2033658309,2003,900
91467,2033658309,2003,777
15870,6083906097,1973,239
15870,6083906097,1973,760
15870,6083906097,1973,904
5649,3150550790,1998,968
92184,2801580482,1993,128
92184,2801580482,1993,750
4914,7497350604,1991,262
4914,7497350604,1991,886
65344,3424268575,2018,948
65344,3424268575,2018,769
73160,9370407001,1972,600
73160,9370407001,1972,437
73160,9370407001,1972,849
10575,3696883587,1994,841
10575,3696883587,1994,954
10575,3696883587,1994,960
70365,9849376047,1994,709
70365,9849376047,1994,508
70365,9849376047,1994,62
9000,6949051901,1986,545
9000,6949051901,1986,582
9000,6949051901,1986,925
94306,5953420380,1977,90
38112,7829487600,2003,894
94966,7784544534,1983,245
94966,7784544534,1983,334
82210,8381435665,2000,629
82210,8381435665,2000,16
84811,5139673749,1987,308
58860,9963344552,1985,851
58860,9963344552,1985,180
57532,8229998060,1990,950
837,1641021980,2010,523
837,1641021980,2010,331
67037,3113253307,1971,719
69574,5916468993,2019,839
69574,5916468993,2019,433
2139,5259974295,1983,249
2139,5259974295,1983,214
2139,5259974295,1983,862
1344,5648505777,1997,531
1344,5648505777,1997,601
1344,5648505777,1997,371
40495,3804749875,1971,200
91078,7743039227,2006,551
79961,6801259318,2002,956
89858,8193171523,2010,604
89858,8193171523,2010,185
55344,6781309943,1997,714
55344,6781309943,1997,8
55344,6781309943,1997,794
82106,2098664990,1971,658
34452,557739711,1987,7
79197,7338167455,1977,720
15239,7287681883,2007,371
28631,5716894462,2011,326
41401,9071872603,1986,750
41401,9071872603,1986,324
29941,1483609868,1986,799
507,7093848634,1970,435
50998,7787200913,2017,627
50998,7787200913,2017,273
31950,6455128230,1976,315
77682,1926528861,1978,373
77682,1926528861,1978,695
77682,1926528861,1978,503
91036,8375378953,2022,545
50779,3213357955,2006,199
50779,3213357955,2006,509
26947,8769706323,1980,433
26947,8769706323,1980,278
13223,2745842191,1986,109
87373,3419842766,1980,92
87373,3419842766,1980,645
59541,9694396198,1975,165
91684,2479340522,2008,894
91684,2479340522,2008,572
91684,2479340522,2008,573
46891,2433054946,2024,283
46891,2433054946,2024,382
46891,2433054946,2024,373
8735,9584853377,1980,577
8735,9584853377,1980,663
8735,9584853377,1980,257
53011,5354480698,1990,252
55401,6407616446,1977,217
55401,6407616446,1977,827
55401,6407616446,1977,362
3675,4401985127,1982,28
41374,9408697374,1988,738
41374,9408697374,1988,962
41374,9408697374,1988,229
12242,5307028192,1983,933
10893,1856106940,2016,120
10893,1856106940,2016,518
10893,1856106940,2016,950
20451,817716271,2017,925
20451,817716271,2017,461
4130,320692811,1983,297
4130,320692811,1983,608
4130,320692811,1983,319
70275,2550882837,2016,630
64700,859110033,1990,118
77688,9534715815,2002,776
77688,9534715815,2002,812
95519,6479387863,1976,233
95519,6479387863,1976,320
32971,4199243488,1974,997
32971,4199243488,1974,42
32971,4199243488,1974,689
67492,5224452090,1999,883
67492,5224452090,1999,140
99141,4968604457,1994,366
99141,4968604457,1994,520
99141,4968604457,1994,962
54280,7692471151,1992,952
54280,7692471151,1992,956
54280,7692471151,1992,812
87632,2702735757,2023,191
87632,2702735757,2023,636
87632,2702735757,2023,972
60136,277920963,2019,539
60136,277920963,2019,252
60136,277920963,2019,395
72835,1072354343,2016,992
72835,1072354343,2016,809
9999,7262300492,1985,223
9999,7262300492,1985,416
9999,7262300492,1985,139
36999,5293642659,1976,172
91493,9764877653,2018,105
91493,9764877653,2018,611
20343,970503329,1983,474
20343,970503329,1983,537
20343,970503329,1983,171
20816,3135560166,2000,737
50076,9786881820,1983,923
50076,9786881820,1983,491
50076,9786881820,1983,264
82494,6589905212,2018,468
82494,6589905212,2018,875
83653,1927351084,1977,232
83653,1927351084,1977,163
6469,9562992414,2006,350
6469,9562992414,2006,141
6469,9562992414,2006,519
44332,1345218125,1970,800
44332,1345218125,1970,759
55298,407473125,1999,207
55298,407473125,1999,92
48051,8866796386,2013,965
48051,8866796386,2013,66
48051,8866796386,2013,481
39391,5447047497,1986,649
15617,9836844337,1982,104
35629,7646203586,1998,566
13726,8156930358,2006,233
13726,8156930358,2006,841
92652,3151124367,1994,638
92652,3151124367,1994,100
82487,6005288141,2014,285
82487,6005288141,2014,512
72156,3183499135,1971,531
72156,3183499135,1971,602
72156,3183499135,1971,59
60517,3288961200,2001,718
7441,975786476,2016,320
7441,975786476,2016,678
84791,8784229241,1990,508
84791,8784229241,1990,472
78346,3638131943,2023,290
78346,3638131943,2023,874
36532,9342763723,2011,807
58125,3805062280,1976,433
58125,3805062280,1976,428
99089,4261493108,2005,190
99089,4261493108,2005,898
64673,6785697364,1983,127
64673,6785697364,1983,625
68562,7112480923,2010,794
68562,7112480923,2010,996
82575,4551057364,2002,484
82575,4551057364,2002,956
40132,6105177352,2015,700
40132,6105177352,2015,388
40132,6105177352,2015,373
55889,928307602,1987,569
82305,6120418128,1978,898
50836,9464914308,1975,305
50836,9464914308,1975,694
50836,9464914308,1975,612
86778,6835751175,2017,808
86778,6835751175,2017,365
86778,6835751175,2017,807
18384,8522517857,1994,752
80202,8665369012,2014,324
80202,8665369012,2014,293
80202,8665369012,2014,649
2357,9852582140,2008,587
2357,9852582140,2008,977
36659,1507275532,2000,459
67972,5547434319,2018,578
67972,5547434319,2018,637
67972,5547434319,2018,197
5513,9220059098,1987,636
69320,1163954341,1982,667
69320,1163954341,1982,759
69320,1163954341,1982,307
47443,221327216,1989,890
47443,221327216,1989,710
56931,7771945516,1978,962
56931,7771945516,1978,132
56931,7771945516,1978,349
26899,9436080574,1996,833
11373,6804880829,1990,130
15420,4068425593,1981,569
15420,4068425593,1981,932
15420,4068425593,1981,358
52209,3743312631,2004,304
52209,3743312631,2004,577
24254,3127847681,1970,487
24254,3127847681,1970,917
24254,3127847681,1970,820
837,7325199298,1987,544
837,7325199298,1987,460
30022,1108636607,2014,188
30022,1108636607,2014,219
30022,1108636607,2014,610
23160,7565565265,1980,884
86696,5941784738,2009,927
86696,5941784738,2009,679
86696,5941784738,2009,855
15419,157469193,2013,292
15419,157469193,2013,749
39750,6176375454,1998,993
39750,6176375454,1998,990
34528,7699292584,1986,20
34528,7699292584,1986,13
11439,430038923,1978,748
11439,430038923,1978,430
85048,6507771508,2019,296
6367,1041186605,1994,939
52680,2178899246,1982,922
15389,9464290660,1970,879
15389,9464290660,1970,719
51842,508434272,1970,96
51842,508434272,1970,723
47263,4829068616,2019,785
17354,2529061555,1988,970
75068,1101515155,1971,658
75068,1101515155,1971,901
75068,1101515155,1971,900
94759,3564049264,1972,548
59797,7901343343,1979,803
99090,3524324226,1996,175
99090,3524324226,1996,769
9321,2167043118,1987,527
9321,2167043118,1987,41
88249,5630993057,1996,408
88249,5630993057,1996,591
88249,5630993057,1996,490
80964,9375811812,1982,866
75281,3083689992,1995,674
75281,3083689992,1995,823
75281,3083689992,1995,566
71896,4247911749,2002,648
71896,4247911749,2002,358
82437,5118206362,1974,15
82437,5118206362,1974,366
82437,5118206362,1974,958
58883,7448895584,1993,815
58883,7448895584,1993,566
58883,7448895584,1993,639
81312,9082105271,1986,754
81312,9082105271,1986,808
60630,7735214886,1985,189
60630,7735214886,1985,248
60630,7735214886,1985,208
11382,3763582555,1974,395
9581,1683638482,2020,90
9581,1683638482,2020,150
71809,779075572,2022,94
7718,8614823474,1982,651
26376,643594011,2021,850
26376,643594011,2021,400
