CompanyCode,DocumentNo,FiscalYear,LineItem,GLAccount,ClearingDoc,ClearingDate,AllocationNo
1098,7614365,1999,265,4fb1,5207KAcwc5,2013-02-11,7087DkEoK3
1098,7614365,1999,755,5FW7,0320IzEfg0,1995-11-05,9861keIJF4
59535,279553209,1970,445,8Ks1,0661CGNUj8,1975-09-07,8855WutKP6
59535,279553209,1970,439,3jq9,3957FgYWk6,1993-10-05,0571yNzra1
59535,279553209,1970,790,7jw5,7280qKQZc0,1985-09-02,0555bgTSK3
522,9672657226,2011,205,8aU8,8333aJFZa5,1970-09-29,4063zvpOe6
522,9672657226,2011,487,8mB9,0563TDnMz6,2004-06-28,9583BavkW0
522,9672657226,2011,614,5nM2,3716bBUmC8,1973-04-12,6003kgeVD1
36195,4970176862,2015,597,9jh0,7475VewSd4,1983-08-09,9091cSdpm9
4300,9787335919,1996,925,6Ix7,8814pAFKU9,1986-06-25,8254zTbkJ9
4300,9787335919,1996,487,1QV9,5498zCzrs1,2019-12-11,0574ZsEnJ6
4300,9787335919,1996,868,0tp6,0264ZuyGv9,2020-05-03,2486gDUkV1
24847,9256085776,2013,980,3Ex3,1787BiQQl7,2022-05-14,8590ZkIVM8
89433,1076303690,1985,587,1uR5,1906FdFvL1,1993-05-07,3802nXTcZ1
89433,1076303690,1985,901,0Ap7,7900akbkK3,1996-10-09,5869PtASS8
89433,1076303690,1985,991,0eo2,0355KJXiS2,1985-09-04,2634qfEmj9
58419,3981562527,2010,212,8fH5,2968TtTha0,2011-06-14,3461LuOUI0
58419,3981562527,2010,934,7jW7,0959kWduf2,1973-12-17,3239FHkci9
25294,2914444858,2023,555,2VH6,3644BsScU1,2012-02-04,5856aODVH1
26794,3620741891,1972,943,2sq2,7552KVETC2,1978-10-12,9476vEZbh2
77688,7307535627,1970,477,0UW9,9306cSCRp6,1978-10-14,7901eNYrO6
77688,7307535627,1970,967,6vc4,0708YRtjC5,2023-09-18,8576KQetW3
11824,5652878022,1981,938,8dK4,5002Esgbt8,1995-05-04,7483TIZKb1
11824,5652878022,1981,688,5Tq8,7967FjcaQ6,2017-02-05,1564nxdAX4
11824,5652878022,1981,341,6OC7,9297rpNjF2,2008-12-30,3110CuQHa0
69319,9350800985,2015,173,2Pb7,6045PHNNG5,2011-06-23,7104mwBrM7
75756,9918847322,2020,231,8VZ1,6588Smkjq6,1999-08-25,7126qvSrH4
75756,9918847322,2020,922,0mu3,8489qdMCg3,1996-09-23,8061oYbbu8
82549,3499947227,1983,727,3Mh3,4431FvnqP7,2023-12-07,3081VnASH1
47295,1557058710,1984,143,2Yo6,5940JSQDq4,1987-09-05,7940iwuRZ1
47295,1557058710,1984,817,4bu8,2975KQqBP5,2004-03-25,9146MVgUS5
47295,1557058710,1984,762,9ys5,0633rSPog8,2005-09-06,6013fHtro3
51809,4184341783,2013,708,1IT5,4556MsTUG1,2015-04-02,8875wbWuL2
34992,675905469,1971,584,4CB1,8365TiYMt4,2007-09-04,7686XMXYR9
34992,675905469,1971,770,3ge1,8536vGLCy5,1996-06-24,7897gWFRU9
34992,675905469,1971,18,8LG0,3138mNfXZ3,1979-07-29,9720PsnLC6
35959,5343022676,2007,291,1vm2,9363wzgiQ6,1996-09-25,9186HCubQ0
35959,5343022676,2007,661,5jK3,8090nrzQG1,1988-07-27,6008livLZ8
35959,5343022676,2007,94,1YR0,3928dZDrS6,2011-06-30,5342JkqjP8
99514,2556523474,1992,993,4La2,6892jAWIb8,1981-12-05,5876OLJGV6
12272,8723957476,2006,688,5qW0,9385MBrJj8,2023-10-16,5483CGUio5
12272,8723957476,2006,842,3VA1,2924fLRnQ2,1980-04-17,3348WDGpq3
12272,8723957476,2006,103,0lO5,8035hNBCp9,1971-10-07,5302TxQhk4
35317,1651227604,2021,45,0HL3,1591MpbyY7,2018-01-05,1076QDmsi4
35317,1651227604,2021,851,0yJ4,7581RmRlB1,2024-02-28,6292FLDse9
15166,7080369977,2022,436,8yF4,0471zptuX3,1970-12-25,9080NabJi8
15166,7080369977,2022,370,6mu4,2446RdmDu3,1973-01-02,7112wVAbe8
95519,1555079030,2021,133,4Px3,1349AjPOE1,1974-02-16,3945cFena3
95519,1555079030,2021,351,0AI9,6917uIJYE1,1989-11-11,2214rFfwF4
95519,1555079030,2021,361,1oO1,0039eOozh2,1970-09-27,2970nfBYZ2
83706,5038098292,2023,606,5mF6,3157oFdWF1,1975-04-28,5675yHstQ8
83706,5038098292,2023,186,6bL9,5176vmbBq7,1989-05-04,7821lgsyo8
83706,5038098292,2023,395,3Gi3,7180uDJTH4,2006-05-22,0875WNnjM3
60165,9032395648,1982,113,9GE6,8144GTUjp8,2009-04-15,1458XENNy2
60165,9032395648,1982,824,6vD4,3837NAauY7,2013-05-23,8620uniPz4
60165,9032395648,1982,693,3Hr1,4639TfCgn4,2008-09-07,6503SFNdg0
75480,3687324397,1986,179,3nz2,2784LMXRf0,2017-01-05,8145fhSrI2
75480,3687324397,1986,207,3xf0,2627dEApK1,1987-11-09,1382PcAen2
78578,235680356,1988,502,6vF9,7557QhBsW2,2019-07-14,6221xyXiS4
78578,235680356,1988,737,2tx6,8791GOyaj8,2005-06-28,9374AIksR0
96691,2851627998,2016,731,9tJ3,8905EsQUN7,2008-06-23,8743AbzxX7
96691,2851627998,2016,997,6Yr3,6300KQMRD4,1991-12-14,9846QPOzQ8
32283,2946724016,1997,235,2gd0,4206ZLhZf6,1975-05-31,5105cTeCI0
32283,2946724016,1997,266,9NI1,3248gVgoG6,1997-03-22,5208oBhXg7
32283,2946724016,1997,264,9Nr2,4499UPxKW1,1982-05-07,6260QmwcP7
13085,2486624755,1994,696,2mo3,6332kivwp7,1979-10-19,3210MVYnN2
13085,2486624755,1994,529,5qn5,7330CpQcA6,1987-01-09,3738cwvsF7
56648,8391093087,1980,344,0qJ3,5748gPlOR7,1974-04-27,8381jLjjp2
56648,8391093087,1980,937,5ky0,6049qZREY2,1986-03-18,7404YUxvK6
64801,409196277,1994,604,2ht2,5547Acwsf7,2014-06-30,4161tjFMz8
64801,409196277,1994,114,4OP8,5026FDXuC8,1991-04-22,4598QevfT0
64801,409196277,1994,529,5mO8,6938zyxGd5,1980-08-09,1324GmEIh9
3175,7267739586,1992,58,4BO4,3706sVxTH7,2001-04-20,8764WqiBr1
79197,2674339012,1995,409,5Py4,1878SxhPO5,1971-08-12,9917IHUuy1
57396,3051752620,2017,368,1CI2,7054EctBW2,2003-09-22,7200pKYCm9
57396,3051752620,2017,335,8Kw6,8610LNZLS0,1970-07-30,0207lcehV8
18723,3376727133,2004,339,6qv1,1244BOSHH9,1974-08-12,1339frrhi2
18723,3376727133,2004,28,3mi5,7603fmXfm2,2014-06-27,2058rWUtG2
53160,1468249267,2012,333,6eg8,2219OzFld8,1974-10-23,0382miybx6
53160,1468249267,2012,225,5zH2,7449DtRZt3,1988-07-30,8661PRKKw4
35179,3629375379,1976,714,4Xi8,2394yemoN2,1984-06-17,5357MltAR1
35179,3629375379,1976,129,0Mo3,5179pmFov1,1975-11-10,2727neYuG5
35179,3629375379,1976,72,2kN3,8926lCUJx8,1998-02-02,2406OgsDs8
29387,7292489669,2006,601,8Eo4,6875USbNY4,1995-11-22,5979qFwLE5
71182,7868001612,1975,310,3OX5,1397ciOJZ6,2024-01-12,9282qWBQK9
27691,9560264646,2019,768,4gg1,1496NqYms8,1999-02-28,3593LwlNf3
27691,9560264646,2019,514,7um8,4600bHojp2,1982-09-07,7528PPBgK0
64139,8453108985,1992,188,4TV8,3543exhCe8,1975-02-14,8789ItyvN6
64139,8453108985,1992,351,1FV0,2113KvSka9,1977-02-23,7604FRLlG2
64139,8453108985,1992,119,1ez0,3212NqBSV0,1979-02-10,3370SLXvZ0
19302,7351770186,1980,724,7Ze1,2786pQazE4,1986-12-22,8000HpxnI1
19302,7351770186,1980,10,9Kq0,0120VwxwS3,1986-05-28,1044qqLZd2
19302,7351770186,1980,890,8rK7,6499EPyhu8,1987-02-06,2795ZLPhi3
4241,6975054091,2013,772,6Rb1,8400IoPWM2,2019-07-05,6359IMzSt0
4241,6975054091,2013,13,4RD6,9780cQILV7,1977-10-23,9971cSsSb1
4241,6975054091,2013,963,6Hk4,2508QZwpN1,1994-03-20,4837IJpfn0
92193,6597077353,1973,601,6UJ7,2238NKDYE3,2019-01-27,4600guKLq3
92193,6597077353,1973,369,3Gc8,4704HeoSL8,2002-09-29,2206roINf0
45327,9639677540,1973,47,8gr3,6913WEvSh4,2011-10-30,0124lwwNE8
43104,3321537461,2020,106,7qP8,1713UEIXM9,2014-12-02,2400BfEQF5
43104,3321537461,2020,832,5vf4,3331ykzhn1,1991-04-25,9845AgFEd2
43104,3321537461,2020,93,4vW4,2714qFCUH3,2021-09-12,9488BDPLQ1
5355,4393089988,2002,425,2Vn7,4253tSMFJ5,1976-06-24,7232RAEJM2
5355,4393089988,2002,396,7Py6,7681rGXDh2,1990-11-02,5481FPfdX9
5355,4393089988,2002,403,2AO1,7680MIHSP6,2015-11-07,4034HljxI5
84514,8373526374,2019,324,5Yn6,1044rxriv9,1997-04-13,0671MCGHv9
84514,8373526374,2019,838,3Zd1,1912prGXV3,1990-12-11,4809mEZRP0
45387,4083809639,2002,768,3Qk2,6662ebTtC2,2019-12-31,0217IMhaI6
45387,4083809639,2002,292,2IJ4,1224sBZUi6,2012-11-11,1140QHksF3
45387,4083809639,2002,370,9pb6,6673xcgzY0,2006-10-24,2943PZVUu0
31488,2150257450,1970,705,9qt6,5077flJwm7,1995-08-01,3643cAfsA0
82566,6255478939,2021,470,3xf6,6018dwMIQ9,2008-01-11,5968sZmPC7
82566,6255478939,2021,201,4Gp1,1218qzpTz3,2009-10-31,6096dzgHz4
82566,6255478939,2021,150,6pq8,7735bxFCp0,2016-06-19,3926TVeCN0
43021,3419463797,1998,65,9bj9,0877ywQUL1,1981-07-23,7525vHemw4
43021,3419463797,1998,633,1gZ4,1783CzriL0,1995-11-21,8299PRkkk2
43021,3419463797,1998,759,9XA4,1186hBIYl0,2004-11-16,0200QIqQg3
53110,4155868840,1983,996,3eU9,7507YkiZd7,1974-03-26,8681gctro5
89329,4446796064,1998,809,9Du0,2339yMGVq1,2008-11-14,3486FqjaL1
89329,4446796064,1998,224,3wM0,2638zsChl3,2011-12-11,3262pheSB0
12588,5502176482,1997,358,0Ww4,2577TPDoQ7,1977-08-09,8506HIDAU9
12588,5502176482,1997,970,3qY4,0199jIUfR9,2014-03-24,4202DAPVk3
75585,603582249,1978,294,0Wd9,2094BYPht8,2003-03-25,8082XzeWP9
77621,3361411366,1994,735,5is1,9023WBgIl7,1973-07-16,9664oLiMn8
77621,3361411366,1994,37,9bm1,4336wUHsG2,1989-03-25,7202RumuY1
77621,3361411366,1994,907,5Em3,7212IXRBN7,1990-08-31,7404CPuzJ0
87005,4071613483,2005,836,3dI7,0717PjqwX3,1983-12-06,2622QeYhR8
87005,4071613483,2005,352,3Xu0,7108RdFYT6,2015-12-26,4777MXhnh2
87005,4071613483,2005,401,4ti4,2380dyLTS8,2009-07-22,0451oJFkd3
30527,6434987387,2017,939,0Yv8,2382OZxoT2,2001-10-09,4022flgIK9
30527,6434987387,2017,22,6ej4,6829shlVm2,1982-04-11,1492Yblux3
94859,6062719000,1992,575,4Hb1,7906kYlYH9,1992-08-11,9884qNdjj0
94859,6062719000,1992,391,9lH1,9915RDaaZ0,2007-08-13,6880QhDmB0
94859,6062719000,1992,172,5uB6,6148erhNi1,2024-03-20,8219nPhaQ4
82009,8350821716,1991,751,9YS1,3878ueyxZ1,1994-07-22,4725yTrSM8
82009,8350821716,1991,339,7oy3,8748gLpiS8,2011-09-20,4625IxSya3
82009,8350821716,1991,367,8fn5,1093gmBQg4,2019-03-25,6206ICzPh1
19867,4551160909,1989,345,6FM2,1013bFyaz0,1984-08-11,8314Xijlc1
19867,4551160909,1989,70,7fn6,9451npNgw7,1986-01-01,0143lAhGo7
19528,7850144510,2012,754,4lu2,6712vBFok9,1993-10-16,8374SyrmX1
19528,7850144510,2012,853,9nS4,8602zRtAe7,1986-06-03,2275VnWXD4
19528,7850144510,2012,861,4nm0,0219qVuNk9,2024-02-08,6514SorOO9
63653,7454144373,1981,384,1IZ8,8580QkXoU1,1988-02-16,1103TZzml0
63653,7454144373,1981,881,0qL6,4537gBIdn3,1985-09-02,8333TLwFX1
63653,7454144373,1981,860,1SM6,3157mHPcw7,1993-04-14,0199EUihZ3
91397,6241093622,2005,218,7PT0,6506CmzVE7,1974-03-04,0979mrlGe1
91397,6241093622,2005,110,0Ie5,6207wmswK1,1981-11-18,4329RikXR9
91397,6241093622,2005,274,5uW5,0732gHRyw0,2018-01-26,8615BZXTy1
27441,8487806258,2017,983,2WO7,5150lEkUu5,1991-10-10,6497LXeiB3
27441,8487806258,2017,96,8gp3,4439LtDMA1,2002-04-11,4617TKUEE7
73140,1732555214,1985,60,3Xp1,6207lCSSH4,1981-07-22,8265zMQTH7
73140,1732555214,1985,458,7rZ4,6398ziWIa7,2013-04-20,1001JLVoG7
75882,9681802445,2018,241,1rp5,0556CAMbJ5,2012-07-07,5193nHONi8
71574,7305013554,1992,940,9BO1,8360NBEfw6,1998-05-02,4868baPly5
71574,7305013554,1992,376,7TV9,7194YmxVI0,1995-05-25,8504rdsGR5
86534,3949924984,1986,723,3Av6,0220YXLng3,1987-01-07,1463aEYUD2
2496,4362215616,1993,866,1dQ0,1497PFgmZ7,2005-06-14,0196WJfLX4
92377,4233366375,2001,471,7Wj0,8585bFXSX7,1987-10-02,3715dvInW8
92377,4233366375,2001,13,6lZ6,3422vwJrB4,2015-05-31,9403ZudfE7
92377,4233366375,2001,254,0Cz6,2355iVgBq0,2021-06-12,4847ATvxj7
27331,997863537,1997,899,8sc6,2447YWzUP8,2006-07-22,2982hlLGM6
27331,997863537,1997,431,5oP9,8065phkAh5,1989-01-27,8385NQqNg4
27331,997863537,1997,190,9ug9,4678uwRGj7,1987-03-01,3254Xstvx6
53160,5927282838,2021,300,5PC7,4950kwwXU4,1971-11-05,2711CIIPU0
34857,5326782760,2007,214,0IV3,7319egyCO6,2014-04-25,3863MzvdV6
34857,5326782760,2007,74,2fw9,8089swEsm5,2009-09-12,2944QKghg4
87244,6063300186,1972,36,3Wq8,0446IJmaA7,1983-01-26,8053kXGhm7
87244,6063300186,1972,962,4Dh1,4733uUJJc6,2019-04-20,0518OkTEA4
20817,4024426928,1988,957,2Xl2,5539qfekf6,2009-10-10,9775bIXrN2
20817,4024426928,1988,435,4Fk6,1003bwbCn9,2011-11-05,0639opqmP3
10363,2861244827,1979,619,6OJ9,8374CZzup3,2020-09-13,1663tcxyi2
81331,4593481329,2023,545,3Lt9,1276jRrQE3,2009-11-19,7196RdWIh8
81331,4593481329,2023,70,5jL8,8103gkNvH4,1981-12-21,3833qvTxW9
48216,3030470375,1980,195,2xU8,8920PZbwD0,1995-03-24,7964AAVMe6
92567,7293968147,1984,763,8DS1,0614eRDmp8,1973-09-02,8879UgdDR2
88387,9481046999,1991,155,3gS4,2284IhgtW9,1985-05-23,0034sAxTx3
88387,9481046999,1991,576,5Gb6,5879UPVkC8,1989-05-22,4431FgfYC7
53786,5477452691,1980,39,0cE3,8721NwKvx1,1986-09-13,5045ROQFt6
50849,6438661210,1983,684,4On4,5735IMgJZ8,1982-12-01,7353OlFQn1
50849,6438661210,1983,683,9oO6,5903NeJMm0,2003-11-29,4588iiuPR9
31222,3545525960,2004,287,7Hb5,8562kRnTC6,1984-01-26,8548GaOqy4
31222,3545525960,2004,17,2ah5,7443NHfCZ7,1989-05-29,8044WUilV5
3376,8625962814,1980,660,5gS1,5864TpnfG9,2021-11-15,0707ijzuD9
3376,8625962814,1980,618,7QZ4,5381VtTjk7,1981-08-17,1074SNIwS9
96633,9011866795,1983,929,1OX7,5944cKdVj1,2016-11-23,2877LYqSn1
96633,9011866795,1983,737,6ix0,8227UBjGp8,1991-12-12,0803hllEs2
96633,9011866795,1983,384,7jw3,0365FCYQx2,2021-09-19,1185JmXXe1
59506,1360640031,2001,856,1sL7,8493wsADQ6,1994-11-23,3747cAIDG9
59506,1360640031,2001,351,4NL3,5079XIoXE2,2023-07-01,1106xzTwz4
59506,1360640031,2001,165,8sP3,8858XIFll5,1976-11-13,6563bdQjD7
10575,7650352860,1973,812,6QQ8,8712WKLAY3,1991-09-16,5917KfvlX5
10575,7650352860,1973,17,4tw3,1992SorZD0,1981-06-23,1418FzXfV5
13178,1696513550,2002,359,1dD5,6793oQODt2,2006-12-26,0596JPKAV9
62448,5634106057,1995,988,6uT7,2203xRnFE8,1985-05-07,8306xjKNn3
51568,6071507965,1977,339,7Gr3,5697Qoudu6,2011-12-30,7098pAmXc5
51568,6071507965,1977,794,6Gr7,9958VXTGT0,1991-02-05,3627YkvYy9
38937,6123156490,1998,705,1lk6,4136Aoqoq3,1986-06-20,7980iKdKE5
28740,2615007546,2005,917,3or4,5174HwTEl6,2012-06-29,4324XrhtH3
28740,2615007546,2005,27,9tX8,2185Yffpe3,1981-09-17,2589zspPN6
98757,496363451,1972,993,8Ei9,1014RntNb2,1978-12-26,2578BDDqs3
98757,496363451,1972,416,5LT9,3975yyiOK7,1990-02-08,5093eTNUq6
98757,496363451,1972,918,2Ls4,1555rggtb1,1987-05-06,2697jkApa2
1033,1220025919,1997,649,9FH1,0944YWFBA1,1979-06-10,6475Vrrpc0
1033,1220025919,1997,269,8lV7,9156lqGYv4,2019-01-08,8783XSFLr4
98987,1112414596,2009,595,5AH6,2397MdAfC6,1975-05-07,2506gwVEr8
98987,1112414596,2009,438,3FG6,4910bVhiJ3,1972-04-30,7770DPhxb1
98987,1112414596,2009,359,1kc8,0690qHuDU3,1987-04-20,1909QBuvx3
75242,1553037688,2016,792,7KP5,4947HCNiI1,1978-07-20,9362SfiqD5
75242,1553037688,2016,402,2lL3,2435opEHN8,2011-01-09,7209tECBK5
35036,5323363116,1990,309,2Uf3,3062jGVtm7,1982-05-20,3578dgeDL8
35036,5323363116,1990,938,3KB8,6912zNrVj9,1971-09-14,4712SltBm3
35036,5323363116,1990,869,3lH9,4264SmuTR4,1984-12-29,1993EvskZ7
94501,4447317192,1994,795,0jl0,2797xKzzd3,1997-10-20,4971gUPGS6
94501,4447317192,1994,954,3jx4,4310mVAnY7,1974-02-23,6334zGvxk1
94501,4447317192,1994,548,8el0,1062SqlOH8,2011-05-13,9755Xzjpt5
90017,4229330560,1977,911,3dV2,5405qrwHI4,1981-01-16,9746fAiGV7
17202,1472748586,2014,525,3Fx0,7502bpByj8,1996-06-11,5550iwhRA4
17202,1472748586,2014,42,5vI0,8204BGyuq4,1979-10-08,2499jpSMv7
17202,1472748586,2014,598,5VZ8,0833bxaGs7,2009-01-29,6473LqnPO5
57271,9884461517,1991,565,9rG9,6483QBZJZ0,1970-10-08,6188FncaN6
91406,73390484,2004,13,6ze4,6139MEiha3,2021-04-16,8966IoMcl8
76857,3340235546,1998,388,1Dt6,5839TgjDO2,1991-10-10,8976rfGej9
76857,3340235546,1998,301,5Hm5,0463YJtzr1,1975-01-20,6952LFKgm3
76857,3340235546,1998,276,7Av7,2765XHiQU5,2009-11-15,7678EBFgx5
93128,5593360040,1983,274,0AJ0,4851ibkwu5,1970-07-14,1696ppULZ4
93128,5593360040,1983,211,7MA3,8131IEBts6,1983-05-17,5720AlHTm7
98757,5842393140,2008,929,6kb0,4803IMFvl5,1976-08-08,9834qYNSB4
48105,752600990,1977,473,8zb6,1872rGzCK0,1987-12-05,8851vfjIW7
48105,752600990,1977,248,1xQ7,8774uGwXr3,2020-03-05,7572HiBpt2
21611,2474584113,1994,864,4BD3,1644xGfoh5,2007-01-23,6757tuRSe6
31723,7971639379,1972,854,6Et6,9860bxFbN1,2003-01-19,4713GuHdH9
31723,7971639379,1972,839,5Ke6,1158RrJEk9,2000-01-10,4455aVVGD7
27471,8625479438,1974,70,0hG7,2691frRUm6,1971-09-26,0924KOMlJ5
27471,8625479438,1974,822,6OI2,6320ZMaPA2,1990-05-04,3207ziyyd7
87283,4029460367,1989,396,6QL7,3307vZWXm9,1979-01-07,3156ChuTK7
71702,7445827423,1971,960,6FD3,3902vQZEE0,2005-08-11,0727gwSRV2
71702,7445827423,1971,937,1cR4,2931cwulJ6,2000-10-10,3956srSLP2
71702,7445827423,1971,949,4VW2,0735FFXHy3,2005-12-19,7887tjMVZ8
21575,8010952608,2012,838,8Gw6,1551kCZoG0,1993-05-01,3156GHVPA4
21575,8010952608,2012,650,3hO1,1817OIioS5,2023-05-03,7582IThMZ9
21575,8010952608,2012,979,3XO3,1040FoKgC8,2003-11-16,8269ySZfN2
65662,9870784442,2015,728,6oJ7,9504Psqgl6,2011-08-10,8506kwkfr7
93820,3124736420,1992,536,2oA7,3146bJkfa8,2005-04-21,0892CVUyO3
92795,8613905494,2014,14,3XO9,1495vyLpK8,2012-09-12,2477Xcjcn9
92795,8613905494,2014,716,3sM4,7868qChLw8,2022-07-08,0300eyVoN3
92795,8613905494,2014,679,1cu3,8509gcZAm6,2023-05-20,8261CXgnC6
17343,5813033349,2010,584,2oI0,1561rQXSy1,2006-05-04,4338cxAdw9
17343,5813033349,2010,276,2yV7,9653MzmQV4,1999-10-31,4858SHKZS9
17343,5813033349,2010,421,0si2,3262WUUfD7,1990-12-29,3014NAUBy2
10528,4738271949,1977,876,1Mh3,4399Qvkim5,2002-09-21,5597toRtN9
10528,4738271949,1977,42,5fS7,6916qyGXe8,2005-09-12,5702ThgOF4
33962,5405901371,1994,490,2fC3,4709egAEZ7,1997-12-15,5068tPHYk3
89953,756724604,1970,385,0yf6,2589hBEuJ5,1971-12-01,0092gOFRb5
43697,8028643587,1978,910,1Ae0,5980YJsiB8,2003-03-10,3670IVLlh3
38914,6279554816,1985,386,0Xn6,1509lcTFx5,1981-05-06,5007ytQEg5
38914,6279554816,1985,962,8BX2,8550gOapG5,2022-12-06,0297STdlP8
50690,8653107470,1997,694,9mP8,4825nqJGn8,1983-06-19,6840bHpYy3
50690,8653107470,1997,786,6Qt2,6759QXnEH4,2023-01-19,1714zkFBc3
50690,8653107470,1997,604,4bS1,2811BVaJb1,1975-10-05,6617NtjxW4
38861,732765108,2011,379,4IR5,2830adZds8,1990-02-13,7782ruMWX1
36911,5343325421,2003,936,8Rg4,7201baQyn5,2011-01-11,7377WEroY3
36911,5343325421,2003,643,7bb9,0664Ffvyx4,1994-06-04,2781KEYCB1
26435,9313514217,1973,550,4sU9,3469XbvRo0,1996-02-16,7139mHIce2
26435,9313514217,1973,632,5Pv9,9826ovjIh3,2016-02-14,5708ySYRy2
26435,9313514217,1973,126,7iY7,0960VxKBg0,2011-12-12,4184bHbcn7
78067,96491707,1982,66,3gI9,9219cWKTO2,1975-08-26,8059EdsjM2
78067,96491707,1982,2,7yY7,4987QgamR5,2005-02-07,2880uOaXN7
78067,96491707,1982,702,1ju3,1147vynHv7,1990-05-01,9270TEfTK5
54090,7132375846,1981,238,0rI9,9338ufici1,1993-09-21,6252usgtw6
64698,7220912109,2007,101,9QA8,0650FVfhU8,1972-01-04,5798bcAsp8
64698,7220912109,2007,317,8ED8,0992yOWim3,2016-03-06,6855swWrK8
64698,7220912109,2007,631,0ix5,2417zgHzC7,1995-05-09,0017lotQx2
70159,3110116906,1983,127,9DM6,5987Zzdjc6,2024-02-12,9242tgmsK9
72960,3642273046,2006,337,0IS7,8117KdYaZ8,1986-12-24,0210WQOwU6
6752,881440917,2010,762,5aR9,0510McvaS9,1996-01-06,6680xOQWk0
6752,881440917,2010,745,1fU4,4758EpcHT0,2004-03-08,9685vRYNZ7
6752,881440917,2010,197,8ed3,0402LkmKk4,2001-03-30,0982USykB1
5673,2989243523,1972,641,4rE6,4655ztSiz8,2021-01-07,0996datEe6
95889,769168455,1987,654,4bK6,8460mBEnf7,1975-11-13,8831Fssxb2
95889,769168455,1987,389,1ly2,4237otbcp1,2009-10-08,2785vRRTL6
95889,769168455,1987,663,0PV4,5525wmBNp6,1992-07-09,3173LmwLY8
68699,9777347793,1995,996,9ox2,8932UxDvU7,1974-05-03,8285fQYmo4
68699,9777347793,1995,113,8xk7,8163RFYmD9,1987-02-22,4373fVFFs0
37856,3762709586,2024,696,5ko9,7599GWXri4,2017-12-03,8195DHRBI9
27745,1690357667,2012,579,6wu7,8861UTBHf6,1985-10-13,4074cZmDR2
27745,1690357667,2012,292,7mo3,7513VKXsz6,1987-08-04,8119ArSUe6
27745,1690357667,2012,54,9AS4,9400FaZlh9,1976-07-25,4561QtFjK2
40351,8608255645,1998,417,7HO3,5131dWeVY6,1988-06-20,8061szrXr5
40351,8608255645,1998,46,0zX4,3203RkLJg7,2003-03-20,1290zVtRI4
40351,8608255645,1998,710,5SN4,0321kEEkH9,2003-09-05,8786qgBMr1
37856,939282822,1984,967,0Fn0,5513oLAHI3,1982-09-17,0820kJFDJ8
33511,3741010239,1981,774,0Bl8,3033ZgWtO6,1984-06-28,5733JqzuM5
33511,3741010239,1981,344,0JI1,7710bIoul4,2019-11-29,3728DbuNt3
33511,3741010239,1981,651,7Jh3,1840bckLo9,1975-08-22,9346UYLYb5
95575,673735683,1985,962,2RH9,7972GCjPf5,1998-07-01,8415jJnru0
95575,673735683,1985,428,7HX7,8494OybAx6,1987-01-19,5543fUzWn0
13085,4132408870,1975,68,6DB8,0198KCYdB2,1983-07-31,5241RKivH6
13085,4132408870,1975,993,4qb2,1382JqAtU4,2001-05-12,5325FrcjO5
56424,9751918829,2015,214,7Cv2,3961fwWze5,1993-11-18,0197WEdcd6
70540,8069464055,2024,935,2fU5,2869knhXF4,1971-04-23,9493ivEbJ6
70540,8069464055,2024,653,7Kj4,0090upZKn5,2012-07-23,5724zroPz6
61481,7281135011,2004,951,9aC0,5571xdQRv3,1996-03-23,0177mpcpH0
61481,7281135011,2004,61,5CL1,5018ziuaw7,2011-05-22,8463chyCZ6
61481,7281135011,2004,913,5mC2,5517DrBkk9,1972-09-24,2086MOMwQ4
72679,4522121108,2019,4,2kC1,2088aojlU5,2015-07-17,0601zvPin9
72679,4522121108,2019,144,3mm5,5902DaUMX9,1972-04-18,0860lpmEU9
19020,8749946252,1972,31,5qq5,3943dkTvt2,2004-06-25,6511zIPGB3
19020,8749946252,1972,82,9RW1,9420UMsEX2,1980-06-26,6757WmVRR6
47502,5423735800,1975,513,2lb9,4263XLUBC7,1984-07-08,9373IAbyg6
47502,5423735800,1975,973,5ap8,0318OZbEd2,2021-02-18,2642DzUdo0
20370,4504198695,1984,431,0mN5,8863iaxIG2,1981-05-06,8779fDays4
20370,4504198695,1984,845,9yb5,7473ejeWm0,1979-02-20,3040YWTEu6
20370,4504198695,1984,452,3hd2,0495EkXrA8,2012-05-14,7026uXOGg3
70792,8215364400,1980,966,1gQ1,0428COZCG6,1970-02-09,9117wXtMb3
70208,5895991503,1971,406,7FU9,4239JfPIX9,2005-06-02,9032yJoUe0
70208,5895991503,1971,479,5aI6,4961KdMYV9,2019-04-09,5837TZxjT7
37669,7364458099,1996,299,5UH0,2351NURGq6,1974-01-25,8683aGiBM3
79406,9522383248,1994,184,3Kc6,7977acexl9,2006-05-24,9802nJwBe0
79406,9522383248,1994,397,1ln5,9485kmupI2,2012-07-07,7646cwUwU8
79406,9522383248,1994,906,8RS1,7651zOKAo2,1982-08-18,0267ZzreW4
75281,5699895865,1972,263,3nv0,8694fBDiX1,2010-07-26,2393jugNm1
75281,5699895865,1972,759,4hI9,2773xRmoC0,2016-04-29,3787dfahB4
52672,7466916098,1991,190,3of1,6641eislF2,1971-06-24,4535bGTBu4
52672,7466916098,1991,538,5PT9,5375QszTd9,1991-04-06,0385lftUl2
52672,7466916098,1991,26,3RG0,6716yFexK2,1980-08-18,5948UbFUP3
89281,7265409683,2016,845,2ri9,6391UzsVX3,2002-08-28,0883gwKEX4
