CompanyCode,DocumentNo,FiscalYear,LineItem,GLAccount,ClearingDoc,ClearingDate,AllocationNo
72117,9601221923,1971,186,7QZ5,4051TgrFa6,1993-07-24,1946PjtYQ3
16892,4218254222,2014,390,6aM4,9221HPJaN9,1970-03-14,9238VGmoh4
16892,4218254222,2014,109,1zt3,0652UeTRv8,1972-07-28,4229DNPJH8
16892,4218254222,2014,94,7ku0,6735JwukE9,1994-10-22,3841XMQPG5
59536,6580234436,2004,534,2wQ0,7945CfASI5,1977-08-05,8474GNhcg2
59536,6580234436,2004,223,6IA0,1912TBFzv9,2010-03-16,7521PwTcb4
52392,112184284,1989,533,4Pu9,1284JihUH0,2005-04-20,4343CPzCs8
52392,112184284,1989,454,9NN9,4019uZenO3,1994-10-08,6807ARUGS3
487,8776650666,1971,31,2FZ3,8690BJTXo3,1974-12-14,6994xrtTi9
487,8776650666,1971,786,2kb4,1192OdtNz0,2006-03-05,2610isXCs0
98602,8047012277,2019,181,9Ye0,8659TOiAG7,1982-08-26,0479dpANN4
98602,8047012277,2019,375,3jG2,2689EuxOh6,2021-04-11,5851GzNZY2
98602,8047012277,2019,250,1gO0,2851zVyPj0,2003-07-16,0361AUguG9
81787,7933646353,1988,994,5ar9,7613hPQcL4,2014-03-03,3181yWvTi3
41157,6983800878,2006,702,4yk4,9066ONWbQ2,1977-12-28,5470cuYgz1
41157,6983800878,2006,390,1zV9,7436lvYKg3,1970-04-11,5195IaZdZ0
51180,743318102,1973,638,2iw2,3707YUVwq8,1976-09-20,9241zqTrs0
51180,743318102,1973,534,7WF2,7380pbhmW9,1976-05-19,8879YyVUR3
60072,255903043,1993,951,1lR2,8345PgSot6,1982-12-20,3173xljrv1
60072,255903043,1993,604,4hx5,2733pwRdT7,1991-07-04,0387dKLif4
26342,4474965461,1981,745,4Jo8,6300TDyoX6,1992-11-21,7459jRaXX3
26342,4474965461,1981,231,4lp8,0866NLSFL0,1985-05-30,4454GtAfB8
26342,4474965461,1981,966,5SQ3,8090lHNkL6,1983-08-01,6166NSlRm4
3024,7873315019,2005,184,5Lh6,0196tPDKu7,1989-08-25,3263RpEuH0
3024,7873315019,2005,615,8pw6,4162yPEzB4,1985-02-01,6249gkRhe7
3024,7873315019,2005,486,4mM2,7313OrbST3,1979-03-10,5669hDutj9
90108,2420410845,1993,997,3nm4,4325UInNf9,1995-03-19,4296mEHeF1
90108,2420410845,1993,474,6sg4,8076roZMd8,1986-08-19,2913UJDPD8
6098,1295756076,2013,824,8Yq1,9014EPjmN4,1988-01-12,1463sHOVv5
6098,1295756076,2013,139,1Hu4,7845wFfch9,1974-05-08,0564oIrej0
6098,1295756076,2013,368,1mV3,4077HyOOc0,2017-04-18,1162zUCUa7
66548,1436332686,2006,706,1CV0,3631DnyQc5,2005-06-24,0160dZIcD4
66548,1436332686,2006,357,3wI2,2298EErJk9,1993-09-27,8956PoXIm7
66548,1436332686,2006,596,2Tp9,8108WQDJY5,2006-10-06,5221Exkcu5
28141,9907824411,2007,758,3If7,0040hRIZK9,2014-05-04,7695FJiWS6
48602,4929232090,1974,646,5LA4,3247BHGER7,1971-03-17,9567FrYAM9
48602,4929232090,1974,135,8NA2,1943pySci4,1981-01-29,0280Sprdj1
47914,7844839010,2002,842,0bS6,5264ShprA1,2019-05-16,5577lMtiu4
92651,4275903337,1972,452,8Lp5,1055fuWSB3,2012-01-25,0709jIxzU7
59704,3731588487,2020,702,8yM4,0939LyNzR9,1998-10-05,7927hCLDn8
34526,6462433827,2005,713,8kJ4,5270iAvOS9,1986-05-03,4595AILgY0
34526,6462433827,2005,721,1UC6,0733hMjXh0,1988-07-08,6684cieMM7
87364,7364572565,1985,647,0Mb8,6790MKSaQ2,2006-09-13,1741tnYUd9
87364,7364572565,1985,63,1SM5,7443PGqlQ7,2005-07-21,6773OaYBA1
44707,5037091801,1973,595,1KA1,7736BGpzb9,1987-07-17,5256iipza4
20289,6656260948,1976,526,6xV9,3272ZvBPc5,2012-04-19,0358sjswR0
13535,7030185366,2024,155,7GB6,7203nMVHh6,1998-02-17,9771yITeK6
13535,7030185366,2024,549,2ny5,4791OrwmF9,2013-11-21,5766GvTzj9
4988,7072753766,1988,865,3hF7,1391OQHEj6,1976-06-03,2566hTqHr2
4988,7072753766,1988,251,0pN6,9200YCWIE5,2006-09-14,1252kSUxV4
4988,7072753766,1988,876,5IL4,3279tBpds5,2016-10-14,3761TJfwQ6
37045,9520950780,2012,92,2TZ9,1158LfECw0,2004-05-05,3686seesx8
37045,9520950780,2012,788,2oB1,5892UXUNL2,2023-08-29,3987wgawp0
30157,41660221,2018,87,9KR8,9588VCSws2,2005-03-02,6106fEtrE5
30416,5341613936,1982,309,7sv4,6850oVGPk5,1975-04-11,5280beaEM9
30416,5341613936,1982,250,3yf1,7421TWlqO1,1970-02-06,1402pTGsC7
52966,2527480306,1982,182,6MX0,6910oyEho0,1972-09-22,2348cVPwA2
52966,2527480306,1982,877,7zv1,3539FjlYp4,1978-04-16,0725AaBsT4
84115,6121742373,2024,84,1vP7,2343wGmbF1,2007-09-26,4802APkNs9
43787,7372764798,1971,138,3gY9,7260SpQnE5,1995-03-18,3992jKzYY1
43787,7372764798,1971,198,5SA1,4030jwzUy9,1994-01-01,2242pdilb5
11319,6169730706,1980,981,1zp0,0024jUBSW0,1993-10-20,1248uAUBi6
89114,6717673260,2007,558,7fS6,1278GOnSG9,2022-08-19,5512nTlBa4
89114,6717673260,2007,196,8xu6,4386HaEAX5,1979-02-07,2279lzHUV8
19096,3515170989,1976,95,4uo6,6484hcJTi5,1996-09-06,4780cGpCO5
19096,3515170989,1976,894,6ug8,6441TLJXc8,2023-09-25,0105iQoaV6
19096,3515170989,1976,475,9jt6,3843DNHMC4,2011-12-20,7780XVJrR8
2752,3551301775,2018,13,4IQ4,9242bDWju2,1992-04-05,5507NRXBh6
92931,4134131735,1982,146,2JM3,1687fhapC4,1984-12-04,8031wxXZw6
92931,4134131735,1982,653,7GB3,6825WzuHI6,2004-04-28,0865Xkaee0
10992,1823049973,1995,485,4HB1,9504ADNJW3,2007-08-26,7245cUbQM9
62493,7242699098,1978,239,4qW5,6803VMjBG4,1983-06-01,5871dqwHc2
62493,7242699098,1978,477,3Yg8,7875NKlCi3,2022-07-16,8526IkfAm3
62493,7242699098,1978,993,6KV3,9668mtoOa5,1983-02-16,3820eEMsw5
19421,2158291606,2021,256,9ri5,7426llqMB4,2018-01-12,7313nEBdU3
42221,155817001,2001,127,2cn4,7524cGZIi7,2006-03-05,5834hIUmk4
30864,9540760106,2012,852,2Zw5,6709gZmai8,1981-02-03,4839OnOCJ4
40317,7582073846,1994,623,1Rt8,1344dhmBK2,2013-01-01,4068VqurF9
40317,7582073846,1994,999,4FJ8,2947BMwgE5,1994-10-04,1116gWKJY4
6624,2456170621,2012,327,8pQ6,7658HOiQl2,1993-05-20,5049TcUyH0
6624,2456170621,2012,765,8Zz2,9721KMzke3,2006-12-14,7036dTgfH0
6624,2456170621,2012,645,6Sy3,8183DkBac9,1974-09-14,4033QORdB7
8972,4511431720,2006,834,0Gq2,1007tEMUo7,2010-07-04,4519guJka8
8972,4511431720,2006,493,9IS9,7424Rzpew7,2011-06-06,2134cQZmO9
5107,6552740537,1995,570,4aT9,6448cMQTR3,2001-12-24,0522kAYEn1
5107,6552740537,1995,150,4yC1,4701szLSC5,2003-10-30,7722HyOLH1
5107,6552740537,1995,858,8MC4,4017wgKHQ6,2013-09-29,0665VMkBN5
69968,9282485378,2006,298,3jc8,2945yLtSj1,2014-10-31,6216xlYBM7
69968,9282485378,2006,250,5DY7,7277aqdqK7,1976-07-11,7139RLaRs0
69968,9282485378,2006,104,3Ok8,8157ZrfcZ5,2016-02-26,9159pXuop8
65015,2783957681,2012,797,3BU3,9478aSDCY9,2003-08-02,8085EdlUG2
65015,2783957681,2012,885,3nM2,0996DzaJC4,1989-09-17,8335eIiVB0
65015,2783957681,2012,534,3jQ4,0522wcaTr7,1977-01-16,9903BiARz5
4501,6314687612,1971,624,1rO4,5265szzwW7,2000-09-10,3911KbIAQ8
71819,3351792521,1986,350,4fR0,8243hFkxV7,1980-07-18,9789fBPiC0
42892,5167877386,2000,142,1lT8,0299TZBqH9,2002-09-05,0086FfZtk3
45192,438089600,1997,267,5RJ5,6297fSsIt7,2022-03-25,3016icgDq5
45192,438089600,1997,74,4NU5,4458kCbwq7,1985-04-12,1959dalFO6
59305,220319000,2006,952,2lB7,7615wivui3,1977-04-23,6151ePqOj2
59305,220319000,2006,584,9Cd8,2588jwtms9,1998-03-24,8624xhGzM3
37853,375443537,2006,520,7Tw4,9172xCVVz3,2004-06-15,9552sVmYq7
31931,4185377293,2006,527,9yz8,7901FIGTW2,2014-11-09,9463oMCIF4
31931,4185377293,2006,775,9eS1,7880FGrRx5,1999-09-29,0310UGspN7
60553,1545661354,1980,672,3QA5,1738AMeby2,1971-12-26,6153kJNiA2
60553,1545661354,1980,103,0PF4,4148Kksut9,1993-02-01,5415wcGLg0
60553,1545661354,1980,616,5wk0,7816KKnkc4,1973-06-25,7979KKTbb7
52698,8529186445,1985,231,8iQ1,3299tMLpP0,1992-02-09,1307twhkL3
57429,5462909171,2016,629,4ul6,4841rZccJ6,1978-08-10,0016uzgIT2
57429,5462909171,2016,330,0uq2,3691tBbaS4,1989-08-30,6694JhJiu6
18672,3441238111,1975,888,6Qd3,6155aIfKp3,2019-09-20,2225zhnTN6
45568,1718798658,2021,554,0Og9,3159oAlxn3,2001-06-30,8478fCsCl4
45568,1718798658,2021,965,8QI1,9574VzOXg5,1974-06-30,9910InYhB4
36226,5275279902,1997,732,7us5,9133KZwUg2,1994-08-14,8371CEEfC5
36226,5275279902,1997,558,7hb6,0650SfUqN5,1973-04-28,5125NApSP0
16666,1625284572,1977,103,6cZ6,0993bYfDy0,1978-07-23,2919zrCtu9
16666,1625284572,1977,928,8Qk5,0593aAlAC8,2022-03-25,3574sptNP6
93539,352340686,2001,685,6dL0,8281zXpeN5,2015-10-04,5906iCVrY4
93539,352340686,2001,764,7xA2,3642gnXtz5,1999-09-08,8171JxYHp3
16393,6682241412,1988,66,7WY7,5337bNGWr6,2008-01-10,3050vAFyH6
16393,6682241412,1988,819,9OQ8,9706emVSt6,2010-01-21,1447BoMUW5
16393,6682241412,1988,7,2vs6,9651SdLza2,2012-06-10,4863hgvPC0
46634,2881346632,2004,81,2kh3,2300mDdER8,2000-10-03,4504azlIC8
8073,2649208435,1983,487,3mt0,3639ErSvH9,2016-02-21,3045TyFhe6
8073,2649208435,1983,389,1NJ4,5706VQVLr6,1975-03-05,6689YaKfg5
8073,2649208435,1983,282,8ON0,2471RJDBp8,2011-07-13,7326AusrK3
40556,8274367686,1982,238,4RI4,5087kuzpT2,1983-04-29,0210EBWuN5
40556,8274367686,1982,694,1sF8,4440cjSGk0,1988-09-10,2253QbXkW7
40556,8274367686,1982,870,8Wg0,0090VqGPH8,2012-03-01,6514MuuEY9
26204,7871713922,2002,513,9BJ9,5941UxDmt8,2016-07-31,3109KwSbG3
26204,7871713922,2002,959,0sG1,0310CNyYL8,2016-07-15,2896UjYzt7
26204,7871713922,2002,265,7zW0,8567fgMtU0,1999-09-15,9582mGYxU9
15883,7271676052,2014,997,2no9,7587kSIwN3,1971-02-19,5854fZLql6
89054,1425307121,1972,875,6tf4,4002MgKah9,1986-07-30,2142amQIs4
89054,1425307121,1972,685,2Vi0,4985EoTsr1,1991-05-30,4118ElPTP4
89054,1425307121,1972,510,2qu0,9266CGMRU3,1987-06-30,1313asSFZ1
68549,4008298345,2000,544,4rU5,9289IhDhH4,2023-12-01,2266LNaMW2
68549,4008298345,2000,756,5az5,6744ZaUND0,2021-09-20,6465ItfBw7
20878,6675045285,2023,884,4Re3,1425vhAUU1,2020-05-31,1882myCjS2
20878,6675045285,2023,977,5Ni4,6007KsJAl7,1984-02-17,9917LogSa8
20878,6675045285,2023,50,2wh1,3006WhoCx4,2022-10-15,4065pzscS3
21542,8653615761,1999,361,7HF6,7669DBNRg3,2012-01-29,9725ZBmtR6
92924,3640077998,1983,575,7Wi8,4874nvruZ1,1980-10-06,6534zrRyH9
92924,3640077998,1983,93,2rJ7,7236wiOfl8,2007-08-21,5027PjpHe8
86717,8355996158,2012,135,5jZ0,8971LmKre0,2021-09-30,0290auFqm3
86717,8355996158,2012,682,8kW7,1110pifVD5,1999-09-15,9571vEVPq1
86717,8355996158,2012,379,2PM1,3921cVSWv3,1997-07-14,9541BaPkq2
33237,8612176532,2005,32,8fn2,5871HXGZG7,1996-10-24,4182eYrei3
67197,8755493787,2000,164,1aA5,3564jyKaE5,1999-05-19,7680jFNkI1
67197,8755493787,2000,436,6rT4,6977VbVGC1,1985-05-24,3253efeWo8
67197,8755493787,2000,126,1tU2,0782VXOKq2,2011-03-20,8786XLZQh8
14953,3241371150,2011,753,5Rd5,0118rRYBp3,2006-12-21,2794oUxSy4
14953,3241371150,2011,141,2QT2,7475jKSas1,2021-01-28,7817noZAF2
73892,6600322029,1972,925,0EM4,3778TKiRL5,1994-02-24,2865fHvoL9
24506,5171105578,2016,156,8hF4,5906fhpjn5,2022-06-21,1681tuXod4
21288,5354738741,1989,112,1in1,0842qbxeT0,1996-03-22,9501LMWNR5
21288,5354738741,1989,443,7ul8,9734IhItg9,2006-04-01,7203wFvaw2
36123,8563494833,1972,534,5Bk8,4217BJJvq5,1999-02-03,1057AVTTm4
42331,4171004306,1987,182,2dY5,6643XAcRy9,2023-01-01,2658BkBaq8
42331,4171004306,1987,918,2OZ1,0331LbhwZ1,2019-01-29,5837OVjsP3
873,1343963496,1998,558,6Ek1,6307SDveJ4,1973-09-15,3672dAPAC3
2736,3611353612,2004,234,5YI7,6421vJela7,2020-09-07,6682LXkzk1
2736,3611353612,2004,792,7Od7,9765NPFEg7,2019-09-23,3023wcfoa8
2736,3611353612,2004,847,2Wi3,2111euCxx7,1982-10-16,3858iLZVW9
47628,7583218125,1978,814,0cR2,5716KvpcU8,2022-08-07,1592uIurd9
74351,6997042042,2013,579,4xh4,1697pALET6,2002-01-31,3533GKDua4
74351,6997042042,2013,881,2WV3,5065aIvbQ3,2000-07-05,6068aGsIt4
74351,6997042042,2013,951,9Vw2,4875fEMnj1,1992-01-02,3596uiqna2
4081,3539872938,2024,24,8rF1,3506wigAo8,2004-11-27,1418TQhYY1
4081,3539872938,2024,443,2MC9,9928syeJa7,1976-05-09,1579oqJXz6
4081,3539872938,2024,396,1uY7,3248zspSj1,1981-10-10,4199DLhNW7
74025,7134835037,2010,617,4AJ5,2734LgpaT7,1970-06-15,5608xpfjZ5
74025,7134835037,2010,116,9dx2,1809JcjYo4,1991-01-11,1235KjGFF1
74025,7134835037,2010,844,8Ju5,4487fJnTm4,1972-09-20,1886NmDYV5
96440,9112844949,2021,450,5bW3,5097OdRpy2,1988-12-02,3911gCkGP8
96440,9112844949,2021,290,9cn3,6528TKzdH1,1994-04-10,9526ItQLv8
94470,7601773253,2006,950,2VS4,0865QyYJA2,1997-04-28,9156AJRki0
94470,7601773253,2006,90,6ry3,0585xmmnc5,1985-01-14,4887WXduk8
94470,7601773253,2006,952,8Of3,7428JAREa0,1980-12-10,7502hLhFN4
93563,7006387869,1973,464,1EX2,8539gkPGq7,2007-02-26,4265mqrSB9
93563,7006387869,1973,580,0Nl8,7841rGtVj0,1994-06-14,9801JNXed6
93563,7006387869,1973,140,4Cm4,5588UlKzI6,1988-03-17,5760ulcAa0
43994,2967207099,1974,142,8ZR5,2658OhbDY8,2009-10-18,8632aRLdT3
79013,6085956235,1995,247,0mC6,6550wQLTr7,1996-08-11,2089DvaEC3
96178,8563637814,2006,26,5HF2,7540Sakqs5,2019-04-20,5842vZeAX9
22283,3438415748,1987,85,0Nb8,1241bScTm7,2010-10-05,7609TLuga0
72326,1830188316,2024,907,8EV5,9700kGuDP9,2002-03-31,4276JSRYW4
75585,7227013612,1982,572,1CQ7,5146HqlbD1,2003-08-25,6722JSCJW4
75585,7227013612,1982,967,0Zm3,0250zqlCK1,2012-04-01,8205vzdeM5
55951,9394774970,1987,561,1tX7,5818LKmyx2,1992-03-11,3674IbZFw5
50710,6226148570,1970,670,9ae0,0947VXhvX7,2015-01-07,7065tceLA5
28248,3177953462,1992,640,8nI4,0931WLTFa6,2013-01-13,0956PqEkb2
28248,3177953462,1992,600,1Bp2,8583UsaME2,2018-10-25,8271yFywx2
62805,9017521004,2024,257,1Ig8,4367eoyho2,1988-11-10,3711snuFS8
28898,8915025989,2023,532,0mA7,4620BgSwd9,1987-11-01,0869cnWjY8
28898,8915025989,2023,683,5OH7,9340xWlwA1,1993-02-28,4167yuFwI1
86728,3243242425,2005,421,3yh2,6475QLjhB7,1985-10-10,7741zeFXb3
43481,7636936877,2007,116,4mq7,0708uaYlK7,1991-02-08,4369dgqlD9
43481,7636936877,2007,528,6JP2,3152zgOML3,1973-05-18,6898Fhtln4
43481,7636936877,2007,789,2gV7,5501HTsjH6,2002-01-07,2817vUPJO2
42725,4823342556,1979,739,5zv8,8128ZKOFN0,2019-11-25,4580PonqO4
63378,2559066959,2024,124,3Fs1,8276LLTal6,1997-10-23,4389ooyDE4
63378,2559066959,2024,196,2RN4,3416LBBnI8,2008-12-23,5556Oilhm4
63378,2559066959,2024,672,9cM2,2068JyDzS2,1975-10-15,2177brhKZ6
90716,1752040869,2011,580,2hL4,1201mmMdT6,2023-04-02,6844hmwXa2
42550,9029069786,1979,581,8el4,7809LGXDF6,1991-03-07,0117LtuOO3
42550,9029069786,1979,724,0lC8,9219iUDEm1,2016-10-11,7666axftr3
77846,3407543194,2021,929,3DG2,1723raJZY9,1976-06-01,7400fhRbi4
77846,3407543194,2021,831,0VF3,7322GWMrB3,1984-04-02,2478ZOHLf7
77846,3407543194,2021,124,6KA4,6578rjpIM5,1989-09-21,4849cPqMF2
68669,6948814276,1988,323,7aC1,0068EnCYf3,1981-11-11,2073NuHIJ2
96774,5879932438,2020,162,3vm5,6917wgvYj5,1981-06-25,9786YnPze4
43363,7175326595,1978,681,3nl0,2872JwRiG7,2003-05-09,3959jOgil3
43363,7175326595,1978,650,1uv4,8089WbMyI6,1998-11-07,1149ZprIG4
8453,1559626066,1985,846,9MO1,3884xpOlI2,1971-04-27,3258VPMPX8
8453,1559626066,1985,699,9gX9,8546gWFRO9,2007-06-21,4167ajUKt7
8453,1559626066,1985,943,5VZ4,3061Cyhgh9,1987-01-22,7582pfccd5
8462,8246922915,1983,115,3zf3,0850GMOOC7,1979-04-01,5860OcpzV2
8462,8246922915,1983,352,2vb4,4895lNJfz5,1993-08-26,4210cmRfc7
98109,1360584298,1999,230,0aU3,1789TrBHu1,2012-08-31,1834vUiwr5
98109,1360584298,1999,394,0nd2,9882YoyPG5,1982-08-05,9701wgZhT3
98109,1360584298,1999,273,2Ca5,7964gSyZv6,2013-07-04,4846GRLxC8
59823,1318765614,1999,241,9GV7,9238gDfFB7,1986-06-29,1026vBhmY3
82210,91978822,1971,739,9hw3,2735lCxpO5,1977-02-04,5737XsCnu4
82210,91978822,1971,978,6RB6,9119GiyQC5,2017-10-12,2442LmvFN6
58202,8949543912,2000,996,9YW4,2332eennt8,2007-05-04,4177XhyGy0
58202,8949543912,2000,926,3sI9,6370ErSDH1,1981-02-12,3705NeSGb8
55032,4228017500,2022,984,0yK5,8674praHM9,2001-05-19,8681NskEw0
55032,4228017500,2022,213,8tZ6,1036Gpodc3,1975-04-02,5961eDfFG3
55032,4228017500,2022,430,6gU5,0381vYKsD5,1977-01-05,3527ZWGUu3
18981,6810147949,1970,246,9fj4,0339PiRxN8,1987-11-15,5916BPTsO3
59219,6134761999,1984,973,2En0,1738xtTVp9,1981-12-19,3264isIBZ7
59219,6134761999,1984,420,0qq3,8035VaOXg5,2023-07-05,6056xflqw4
57128,4735732585,2012,143,7mb3,9889EEeng0,2003-06-22,4362oVMRv6
57128,4735732585,2012,836,6kA7,1168cbQHX1,2003-05-19,0973Akdbp7
67595,9558423260,1995,709,1aw4,3249EzEar3,2012-08-18,4064AhgJk9
67595,9558423260,1995,737,3TO2,7091tVsgw4,1988-04-25,9969kMTtm9
51943,4106710969,2017,231,9Ha8,4653SHsVb3,1997-06-05,4825BYyQL4
51943,4106710969,2017,527,1vX7,0068VsKWS4,2001-12-31,4609lfhLi3
97125,655185046,1993,820,1bs2,6810aEuAl9,1996-07-16,3297SNDvC8
12946,2018892688,2020,267,4Qv3,4583thWld5,2006-02-17,8653yyjsi4
6497,1667681316,1998,473,6rT8,8757NUaHC4,2019-08-15,6272avojM8
6497,1667681316,1998,492,5mB4,7513LylSI7,2019-08-23,7926eEzad5
6497,1667681316,1998,971,6TW0,8760oiCRd3,1979-10-25,5274SipLr3
34012,2181968658,2023,672,3hE4,2307Pcxfw2,1987-02-04,3880qBYBF3
34012,2181968658,2023,499,1pI5,1808aFzhU1,1979-08-16,1463yAzRl6
34012,2181968658,2023,881,2kp8,5393oNpPU4,1985-09-23,9720WhIWK6
6387,2215645597,2011,377,2yB7,1445BxQnN9,2005-12-10,9007AWkvZ5
6387,2215645597,2011,43,2pE5,5532jjYhP3,2009-06-21,4214iVnjr3
13249,4228511100,2014,896,5nU3,9940ZmSnu2,1991-01-31,3085eWZsN5
13249,4228511100,2014,625,6PK6,6529HmFcx3,1971-11-17,6515tnlXQ2
13249,4228511100,2014,952,7ci8,6476vfPBc1,2021-08-12,1465MFzIm5
65788,8170744913,2023,456,6vi7,4374FcrqV1,1992-10-13,4850BKYCR3
71370,7522244515,2023,212,5zk8,3616JrjwY5,1982-09-03,3696mMRFi6
48539,6484048941,2009,738,0LG0,7638pXKar9,2015-06-01,6267CzllP9
48539,6484048941,2009,596,1Ig3,0635ZPmVn1,1978-05-27,0291QJfHE6
54824,8902122690,2016,521,5DZ2,2530KpgWA4,2011-12-09,8877NoIUN2
10064,513422650,2011,200,3kI4,9353dXjqA9,1975-10-28,2865nbfDM3
10064,513422650,2011,922,1tv8,5234kyRRD9,2021-08-29,6617RNUOw7
10064,513422650,2011,698,7cB4,7404PkfDs2,2001-02-08,8815DlCil5
52779,4813483213,1987,895,7cL3,8236GYsry8,2006-04-03,2180obtVP1
52779,4813483213,1987,483,5lH9,4132zYoJl2,1984-07-01,3010zwQvO7
10570,6953268988,2012,845,5zM9,0671NrKzY8,2001-07-24,0669jQSkY9
10570,6953268988,2012,894,8cz1,3731WBnrl8,2017-01-06,5895MSxNM1
36887,6443110873,2024,635,9Iz5,4953GOWis9,1984-07-22,1460gzgRA8
33676,7651523036,1997,920,7Sk5,1325qGsYv2,2014-11-16,4860NeiJk6
92479,36278623,1995,800,3mQ5,6951PKrcs0,1993-06-26,7570kERhe3
92479,36278623,1995,560,4iB8,4419aNcTr8,1970-12-17,3118hEkOD2
25645,695747723,2015,816,6cn5,5088gvnrh2,2019-05-04,8972WBDQl7
35798,7251532525,2008,836,6bt0,9204PvXcb0,1981-08-17,3899ncbzM5
35798,7251532525,2008,134,4kr9,3943SdMGH4,2011-09-21,8569Cijfm4
35798,7251532525,2008,338,6Vo7,0600xVbFi4,1983-03-08,4791UhKUb2
60754,3552144326,1995,679,9jM5,3018sMyNY2,1979-12-31,2534YxaPh9
60754,3552144326,1995,984,4QG1,9442xNQPF7,1999-11-09,6431eyamz9
31007,4903454117,1972,870,8bd3,7999wHJKK2,1979-02-12,4350LDTpN9
31007,4903454117,1972,971,6uu7,2517UjUgq7,2013-12-27,3313CMaKX3
389,8006855444,2006,602,5cX9,1401Vevts7,1983-06-24,8352pssbK1
89731,9480430082,2004,945,1PI2,1561OWdEi4,1999-01-29,5214ZIDUz4
89731,9480430082,2004,189,6Sz8,4017BTZbC2,2023-08-09,6091xCDJn7
78167,8813299930,1984,733,9Sh2,4380CKJaX6,2001-09-21,5228AqHOL4
78167,8813299930,1984,7,4xg0,7961walOK5,1995-10-08,2407KGIWl2
63653,259738082,2020,17,6HG0,4490aGYNV9,1986-12-28,2135mxQwV6
63653,259738082,2020,526,5wJ1,1581gEzWT9,2002-07-08,6968CAnuT0
90078,6158637579,2013,939,3AH3,9631bITUq9,2006-12-30,8657qJMqE6
90078,6158637579,2013,868,8Gm1,6575fXnwx0,2014-11-01,3089rLSTi7
62388,1886933775,1988,732,0me9,9215mcWEk6,1997-11-10,6103dbMIP0
62388,1886933775,1988,899,7av1,3427WzAYZ5,2009-12-17,4473oRjeH5
28662,7413055876,2006,900,4Fs7,6152GWXpU4,1999-12-18,0876qNWBw5
28662,7413055876,2006,682,9iV1,4081soRHL3,2001-08-05,7645Aynmx9
70348,9415610923,1999,960,9vv1,5153wETcr6,2003-02-04,9688EIvDS5
70348,9415610923,1999,509,2yY6,6736tCSVz8,2012-01-01,9160haOrP9
70348,9415610923,1999,791,7Pd6,4010BfJbm0,1978-11-23,3265KidQO8
21057,5487044903,2004,789,5QO0,2028EVIEM4,1975-09-26,0317CBfhL9
21057,5487044903,2004,640,5aX2,3970tleYM3,2022-05-31,5104jdIHM3
65566,9171819451,2001,491,1cn8,8243gbKCX0,1989-12-03,6489FWAUp2
65566,9171819451,2001,414,4mo2,1187JbVym9,2020-05-09,7107Cbrrm9
29703,3527320681,2001,13,8Lv4,8081GolBN7,1990-12-23,4152EZLvJ3
61164,3853686687,1999,110,0kx9,5865oCtqW8,2001-07-27,3762hKUnz5
61164,3853686687,1999,488,0po2,3099EkltR4,2024-01-07,8863AzJsY1
81833,5270991543,1973,891,9sg6,9122QWBOj6,1987-07-05,4487UotvF5
81833,5270991543,1973,572,1dH3,2606fVLSw1,2001-06-27,5722yMqcX5
81833,5270991543,1973,635,3cW2,7869JLYEi7,2003-06-01,3062soszY7
98786,3547716051,2003,342,1Qg8,5005ZwGQJ7,1970-12-14,1891NLMaA2
98786,3547716051,2003,848,6Ye7,2910erqdP8,2000-04-30,1861RghnE1
98786,3547716051,2003,880,5pi8,2288hBTHz9,1988-09-19,0295UaWPj6
91298,8189863025,1994,32,5CC9,1345VkvRv3,2018-04-04,9504sCvPV8
80940,5885752106,1972,10,6QI6,1492OHlYD5,1981-03-05,4390qJEdj4
80940,5885752106,1972,37,7tl5,4788GcSwH0,2003-09-26,4363kOgeX8
77907,3648477910,2000,347,8se4,3289hDuAd4,1988-03-10,1032NQCwd8
15505,7668394024,2024,687,9Rs0,7620dFwlG8,2013-09-28,0242ypGgi8
15505,7668394024,2024,995,2YC9,4139temeE0,2020-12-28,3399ZARlD6
4253,1474333159,2001,878,6JB9,9172oeseI4,1999-04-29,6166OAUEX8
67342,2158777132,1972,20,3vW3,1176dJnHQ9,2010-05-29,2132hmwNw7
67342,2158777132,1972,198,6UC9,8069tbtMm4,1997-11-08,6279qJgYv4
21884,1574960965,1979,28,6LG4,3725ncwxR7,2007-09-19,3245zSlaR9
20084,9110766054,1988,347,0uD6,1490vJngj3,1982-04-30,9204vSoNb9
65780,7488493876,1975,353,2cy9,4637CipeF0,2006-06-15,5001AQMkx0
7808,8247116897,2011,572,6Aa7,8308DMrRC4,1997-06-05,4780zQKVV8
76556,5187357910,2013,933,8rh0,2925xXbBg4,2004-04-22,7041MseBw4
76556,5187357910,2013,581,3tL5,1393nliTq6,1984-12-11,8365qOCmV6
58208,4731906354,1993,342,4xx2,3530lpqpO4,1988-03-28,5342zMWZI9
43814,2111113093,2023,577,2eV2,2955RQZAs7,2015-11-14,3833cYJuV4
43814,2111113093,2023,69,0CD3,2344XnoGg4,2016-07-25,6797lMpQn7
10953,7725913975,2023,495,6Rf9,6423suxWo1,1978-02-10,9928yGyod7
10953,7725913975,2023,297,1li3,4728iIKdR1,2017-08-27,2440EXpyE3
10953,7725913975,2023,598,9vJ6,0335wgDWO7,1980-10-16,0361QpbvP5
15098,9975699029,1986,718,3Tu9,5301tnKue8,2004-06-22,6835LJogi3
